idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
iad-france-1278593;pr;m;v;0;160;643.0;5;478000;;;0;0;0;0;C;114;48.5331;-2.76431;Non;1.0;;;False;0;C;2004.0;;;;True;;;;;Gaz;Radiateur;;m;n;;m;2023-01;22187;0102;221870102;H;H;2218701;22501;53;22;;;;7.73;7.0;0.031;2987.5
hektor-INFINITYRJB-375;pr;m;v;0;130;488.0;4;652050;;;0;0;2;1;A;46;48.54432;-2.72502;Non;2.0;;;;Sud-Ouest;A;2014.0;2.0;;;;;;;;;Sol;Individuel;a;n;8.0;m;2023-01;22187;0105;221870105;H;H;2218701;22501;53;22;;;;10.0;3.0;0.024;5015.77
orpi-1-131023E2ILUE;pr;m;v;0;80;450.0;4;220500;;;0;1;0;1;D;189;48.55919;-2.75285;Non;;;4.0;True;Sud-Ouest;F;1971.0;1.0;1.0;;False;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-01;22187;0106;221870106;H;H;2218701;22501;53;22;10.0;1.0;0.044;10.0;3.0;0.044;2756.25
hektor-INFINITYRJB-392;pr;a;v;0;62;;3;147522;;;0;1;0;1;C;165;48.53623;-2.75275;Non;2.0;;2.0;;Est;A;2009.0;1.0;;;;6.0;;72.0;1687.0;Électrique;Radiateur;Individuel;a;n;;a;2023-01;22187;0104;221870104;H;H;2218701;22501;53;22;9.03;5.0;0.046;9.06;16.0;0.046;2379.39
ag370631-372907672;pr;m;v;0;65;123.0;3;235000;;;0;0;1;0;E;282;48.84144;-3.23482;Non;1.0;;1.0;False;Sud;B;;1.0;;;;;;;;Électrique;Radiateur;;a;n;;m;2023-01;22218;0000;222180000;Z;Z;2221800;22000;53;22;;;;;;;3615.38
iad-france-1282415;pr;m;v;0;60;123.0;4;236000;;;0;0;0;0;E;282;48.8313;-3.22269;Non;1.0;;;False;0;B;;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2023-01;22218;0000;222180000;Z;Z;2221800;22000;53;22;;;;;;;3933.33
megagence-1-115135;pr;m;v;0;70;2422.0;4;240000;;;0;0;0;1;G;645;48.85906;-3.22896;Oui;;;;False;0;C;1964.0;1.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2023-01;22218;0000;222180000;Z;Z;2221800;22000;53;22;;;;;;;3428.57
ag440414-372297106;pr;m;v;0;180;1122.0;6;439990;;;0;0;0;0;NS;;48.83935;-3.22825;Oui;1.0;;;;Sud;;;;;;False;;;;;;;;m;n;;m;2023-01;22218;0000;222180000;Z;Z;2221800;22000;53;22;;;;;;;2444.39
ag340369-372502408;pr;m;v;0;133;3080.0;6;157000;;;0;0;1;1;F;261;48.2184;-2.31623;Oui;;;5.0;;0;F;;2.0;;;;;;;;;;;m;n;;m;2023-01;22371;0000;223710000;Z;Z;2237100;22000;53;22;;;;;;;1180.45
immo-facile-51723853;pr;m;v;0;75;3170.0;3;136500;;;0;0;1;0;F;;48.21146;-2.31948;Non;;;4.0;;Est-Ouest;C;1948.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2023-01;22371;0000;223710000;Z;Z;2237100;22000;53;22;7.44;1.0;0.049;7.44;1.0;0.049;1820.0
ag065227-373205611;pr;m;v;0;80;5000.0;3;171000;;;0;0;0;1;B;15;48.30968;-3.31788;Non;;;1.0;True;0;B;;2.0;;;;;;;;;;;a;n;;m;2023-01;22087;0000;220870000;Z;Z;2208700;22000;53;22;10.4;1.0;0.058;10.4;1.0;0.058;2137.5
ag750949-371323870;pr;m;v;0;71;900.0;4;103790;;;0;0;0;0;NS;;48.77519;-3.23122;Oui;1.0;;;False;0;;;;;;;;;;;;;;network;n;10.0;m;2023-01;22152;0000;221520000;Z;Z;2215200;22204;53;22;;;;;;;1461.83
ag440414-373128055;pr;m;v;0;142;650.0;6;232000;;;0;0;3;0;D;156;48.3093;-3.31606;Oui;1.0;;;;Sud;A;;3.0;;;False;;;;;;;Individuel;m;n;;m;2023-01;22087;0000;220870000;Z;Z;2208700;22000;53;22;;;;;;;1633.8
immo-facile-99938209491;pr;m;v;0;67;1158.0;5;123250;;;0;0;1;0;VI;;48.18059;-2.75968;Non;;;;;0;VI;;1.0;;;;;;;;Fioul;;Individuel;a;n;;m;2023-01;22136;0104;221360104;H;A;2213601;22205;53;22;;;;6.55;1.0;0.043;1839.55
immo-facile-51519278;pr;m;v;0;117;661.0;7;194250;;;0;0;1;1;C;110;48.16845;-2.76117;Non;1.0;;;;0;A;1977.0;2.0;1.0;;;;;;;;;Individuel;a;n;;m;2023-01;22136;0102;221360102;H;A;2213601;22205;53;22;;;;;;;1660.26
ag060811-371589127;pr;m;v;0;68;1158.0;5;129750;;;0;0;1;0;D;200;48.19306;-2.76878;Non;;;2.0;;0;B;;1.0;;;;;;;;Bois;Cheminée;;m;n;;m;2023-01;22136;0102;221360102;H;A;2213601;22205;53;22;;;;6.55;1.0;0.041;1908.09
iad-france-1273479;pr;m;v;0;117;661.0;5;192500;;;0;0;0;0;C;110;48.17984;-2.77421;Non;1.0;;;False;0;A;1977.0;;;;False;;;;;;;;m;n;;m;2023-01;22136;0102;221360102;H;A;2213601;22205;53;22;;;;6.55;1.0;0.048;1645.3
ag340369-372681748;pr;m;v;0;67;1158.0;4;129000;;;0;0;1;0;F;385;48.19155;-2.75725;Non;;;2.0;;sud-est;E;;1.0;;;;;;;;Bois;Poêle à Bois;;m;n;;m;2023-01;22136;0102;221360102;H;A;2213601;22205;53;22;6.6;1.0;0.041;7.07;2.0;0.044;1925.37
citya-immobilier-41176062200018-TAPP493748;pr;a;v;1;42;;2;64500;;;0;0;1;0;0;;48.17693;-2.7633;Non;3.0;;1.0;;Sud-Ouest;;2006.0;;1.0;;;;False;42.0;571.73;Électrique;;Individuel;a;n;;a;2023-01;22136;0102;221360102;H;A;2213601;22205;53;22;9.8;2.0;0.077;9.41;40.0;0.073;1535.71
hektor-erquyimmobilier-617;pr;m;v;0;126;;4;473200;;;0;0;1;1;D;240;48.6266;-2.45066;Non;;;2.0;;Sud-Ouest;B;1996.0;2.0;;;;;;;;Électrique;Sol;Individuel;a;n;16.0;m;2023-01;22054;0000;220540000;Z;Z;2205400;22114;53;22;;;;;;;3755.56
immo-facile-51619451;pr;m;v;0;128;613.0;6;644800;;;0;0;2;0;C;166;48.62734;-2.45687;Non;1.0;;;;Sud-Est;A;2006.0;2.0;1.0;;;;;;;;Radiateur;Individuel;a;n;10.0;m;2023-01;22054;0000;220540000;Z;Z;2205400;22114;53;22;;;;;;;5037.5
immo-facile-51604693;pr;m;v;0;50;595.0;2;243225;;;0;0;0;1;G;;48.64559;-2.43613;Non;;;;;0;E;;1.0;;;;;;;;Électrique;;;a;n;;m;2023-01;22054;0000;220540000;Z;Z;2205400;22114;53;22;;;;;;;4864.5
hektor-INFINITYRJB-391;pr;m;v;0;59;244.0;3;314700;;;0;0;1;0;E;287;48.64577;-2.44755;Non;2.0;;;;0;B;1998.0;2.0;;;;;;42.0;856.0;Électrique;Radiateur;Individuel;a;n;;m;2023-01;22054;0000;220540000;Z;Z;2205400;22114;53;22;;;;;;;5333.9
hektor-erquyimmobilier-619;pr;a;v;1;42;;2;296400;;;0;0;0;1;C;162;48.64285;-2.46917;Non;2.0;;1.0;;Ouest;A;2006.0;1.0;;;;7.0;False;;530.0;Électrique;Radiateur;Individuel;a;n;;a;2023-01;22054;0000;220540000;Z;Z;2205400;22114;53;22;11.2;2.0;0.019;11.2;2.0;0.019;7057.14
ag065227-371651143;pr;a;v;2;53;;2;212000;;;0;0;1;0;D;215;48.59031;-2.53428;Non;2.0;;;False;sud-ouest;B;;;;;;;True;;;;;;a;n;10.0;a;2023-01;22186;0000;221860000;Z;Z;2218600;22115;53;22;14.62;3.0;0.044;14.62;3.0;0.044;4000.0
immo-facile-51672946;pr;a;v;3;134;;5;840000;;;0;0;0;0;VI;;48.57259;-2.55309;Non;3.0;;;;0;VI;;;;;;;;;;;;;a;n;8.0;a;2023-01;22186;0000;221860000;Z;Z;2218600;22115;53;22;;;;;;;6268.66
immo-facile-51675281;pr;a;v;0;53;7.0;2;299000;;;0;0;0;0;VI;;48.57259;-2.55309;Non;3.0;;;;0;VI;;;;;;;;;;;;;a;n;;a;2023-01;22186;0000;221860000;Z;Z;2218600;22115;53;22;14.62;3.0;0.031;14.62;3.0;0.031;5641.51
ag065227-373205539;pr;a;v;2;53;;2;212000;;;0;0;1;0;D;215;48.59038;-2.53377;Non;2.0;;;False;sud-ouest;B;;;;;;;True;;;;;;a;n;;a;2023-01;22186;0000;221860000;Z;Z;2218600;22115;53;22;14.62;3.0;0.044;14.62;3.0;0.044;4000.0
hektor-erquyimmobilier-618;pr;m;v;0;180;;9;988000;;;0;0;3;0;0;;48.58046;-2.56529;Non;;;;;Sud-Ouest;;;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2023-01;22186;0000;221860000;Z;Z;2218600;22115;53;22;;;;;;;5488.89
ag065227-372400246;pr;m;v;0;175;1531.0;9;265000;;;0;0;2;1;NS;;48.24815;-3.12295;Oui;;;1.0;False;0;;;3.0;;;;;;;;;;;a;n;;m;2023-01;22107;0000;221070000;Z;Z;2210700;22000;53;22;;;;;;;1514.29
ag440414-372477175;pr;m;v;0;180;857.0;10;399360;;;0;0;0;0;NS;;48.56247;-2.79927;Oui;;;;;0;;;;;;False;;;;;;;;m;n;;m;2023-01;22251;0102;222510102;H;H;2225101;22201;53;22;;;;;;;2218.67
ag060811-372923503;pr;m;v;0;168;3451.0;8;210000;;;0;1;0;2;D;191;48.21381;-3.05907;Non;;;2.0;True;Sud;F;;3.0;;;;;;;;Bois;Cheminée;;m;n;;m;2023-01;22033;0000;220330000;Z;Z;2203300;22000;53;22;;;;;;;1250.0
hektor-emeraudeimmobilier-1819;pr;m;v;0;166;658.0;5;1365000;;;0;0;0;2;F;255;48.61019;-2.24674;Oui;;;;;0;F;1967.0;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-01;22282;0000;222820000;Z;Z;2228200;22111;53;22;;;;;;;8222.89
orpi-1-131907E1QHZ0;pr;m;v;0;105;270.0;5;339625;;;0;0;1;1;G;485;48.65417;-2.85156;Non;2.0;;2.0;False;Nord-Sud;D;1930.0;2.0;1.0;;False;;;;;Électrique;Radiateur;Individuel;a;n;10.0;m;2023-01;22325;0000;223250000;Z;Z;2232500;22302;53;22;9.33;1.0;0.035;9.33;1.0;0.035;3234.52
ag221263-373139578;pr;m;v;0;257;670.0;7;673450;;;0;0;0;3;B;;48.65463;-2.85101;Non;;;2.0;;0;A;;2.0;;;;;;;;;;;a;n;;m;2023-01;22325;0000;223250000;Z;Z;2232500;22302;53;22;;;;;;;2620.43
guy-hoquet-immo-facile-6108687;pr;a;v;0;47;4.0;2;170900;;;0;1;1;0;VI;;48.64384;-2.83208;Oui;2.0;;;False;Sud;VI;1900.0;1.0;;;False;;False;3.0;;Électrique;Radiateur;Individuel;a;n;;a;2023-01;22325;0000;223250000;Z;Z;2232500;22302;53;22;13.05;12.0;0.043;13.05;12.0;0.043;3636.17
guy-hoquet-immo-facile-6017747;pr;m;v;0;170;1105.0;7;763200;;;0;0;1;1;VI;;48.66151;-2.85099;Non;;;;;0;VI;2021.0;2.0;;;;;;;;;;Individuel;a;n;;m;2023-01;22325;0000;223250000;Z;Z;2232500;22302;53;22;;;;;;;4489.41
hektor-emeraudeimmobilier-883;pr;m;v;0;180;823.0;8;1365000;;;0;0;1;1;0;;48.59664;-2.18873;Non;3.0;;;;0;;;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2023-01;22302;0000;223020000;Z;Z;2230200;22000;53;22;;;;;;;7583.33
iad-france-1284190;pr;m;v;0;53;220.0;3;163000;;;0;0;0;0;D;218;48.68716;-3.15792;Non;1.0;;;False;0;A;1948.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2023-01;22283;0000;222830000;Z;Z;2228300;22000;53;22;;;;;;;3075.47
immo-facile-99938134976;pr;m;v;0;145;1939.0;5;139000;;;0;0;0;1;F;289;48.15575;-2.83433;Non;;;;;0;F;1968.0;1.0;;;;;;;;Fioul;;;a;n;;m;2023-01;22075;0000;220750000;Z;Z;2207500;22000;53;22;;;;;;;958.62
iad-france-1277142;pr;a;v;0;50;;3;162303;;;0;0;0;0;E;309;48.45712;-2.03062;Oui;;;;False;0;B;;;;;False;;False;7.0;;;;;m;n;;a;2023-01;22118;0000;221180000;Z;Z;2211800;22402;53;22;9.34;8.0;0.035;9.34;8.0;0.035;3246.06
iad-france-1280224;pr;m;v;0;67;774.0;3;157000;;;0;0;0;0;D;209;48.67757;-3.20318;Non;1.0;;;False;0;B;1980.0;;;;False;;;;;;;;m;n;;m;2023-01;22212;0000;222120000;Z;Z;2221200;22000;53;22;;;;;;;2343.28
ag340369-366934951;pr;m;v;0;71;835.0;3;92900;;;0;0;1;0;F;345;48.1988;-3.35802;Non;;;0.0;;0;C;;1.0;;;;;;;;Électrique;;;m;n;;m;2023-01;22061;0000;220610000;Z;Z;2206100;22000;53;22;;;;;;;1308.45
ag440414-373044799;pr;m;v;0;80;5000.0;4;167990;;;0;0;1;0;D;206;48.25177;-3.36957;Non;1.0;;;;Sud;B;;1.0;;;False;;;;;;;Individuel;m;n;;m;2023-01;22061;0000;220610000;Z;Z;2206100;22000;53;22;;;;;;;2099.88
ag065227-371650960;pr;m;v;0;63;1420.0;3;145000;;;0;0;0;1;F;377;48.46197;-2.94378;Non;;;;False;0;C;;1.0;;;;;;;;;;;a;n;10.0;m;2023-01;22045;0000;220450000;Z;Z;2204500;22000;53;22;;;;;;;2301.59
ag340369-373164940;pr;m;v;0;30;;3;55000;;;0;0;1;0;NS;;48.55558;-3.12716;Non;;;0.0;;0;;;1.0;;;;;;;;Électrique;;;m;n;;m;2023-01;22225;0000;222250000;Z;Z;2222500;22401;53;22;8.96;1.0;0.059;8.96;1.0;0.059;1833.33
safti-1-793962;pr;m;v;0;80;270.0;3;128500;;;0;0;0;0;NS;;48.60624;-3.46293;Oui;;;;False;0;NS;1900.0;1.0;;;False;;;;;;;;m;n;;m;2023-01;22207;0000;222070000;Z;Z;2220700;22109;53;22;;;;;;;1606.25
ag440414-373172503;pr;m;v;0;32;20.0;2;137290;;;0;0;1;1;E;294;48.72067;-3.57113;Oui;;;1.0;;Ouest;B;;1.0;;;False;;;46.0;50.0;Électrique;;Individuel;m;n;;m;2023-01;22349;0000;223490000;Z;Z;2234900;22000;53;22;;;;;;;4290.31
adapt-immo-75008121878;pr;m;v;0;127;6233.0;6;235000;;;0;0;1;1;D;171;48.50139;-3.16032;Non;1.0;;;False;0;D;1995.0;;;;;;;;;Fioul;;;network;n;16.0;m;2023-01;22013;0000;220130000;Z;Z;2201300;22000;53;22;5.0;1.0;0.032;5.0;1.0;0.032;1850.39
ag060811-335819601;pr;m;v;0;180;6200.0;11;160000;;;0;0;0;2;NS;;48.47746;-3.17444;Non;;;2.0;;0;;;2.0;;;;;;;;Électrique, Bois;Poêle à Bois;;m;n;;m;2023-01;22013;0000;220130000;Z;Z;2201300;22000;53;22;;;;;;;888.89
ag065227-371650924;pr;m;v;0;46;78.0;3;116000;;;0;0;0;1;C;60;48.47773;-3.17873;Non;;;;False;0;C;;1.0;;;;;;;;;;;a;n;10.0;m;2023-01;22013;0000;220130000;Z;Z;2201300;22000;53;22;;;;;;;2521.74
adapt-immo-75008121947;pr;m;v;0;69;1878.0;4;105000;;;0;0;0;0;VI;;48.46631;-3.18155;Non;1.0;;2.0;False;0;VI;;1.0;;;;;;;;;;;network;n;8.0;m;2023-01;22013;0000;220130000;Z;Z;2201300;22000;53;22;;;;;;;1521.74
adapt-immo-75008121945;pr;m;v;0;70;;3;71000;;;0;0;1;0;E;327;48.46335;-3.1918;Non;2.0;;;False;0;B;1865.0;1.0;;;;;;;;Électrique;;;network;n;8.0;m;2023-01;22013;0000;220130000;Z;Z;2201300;22000;53;22;;;;;;;1014.29
ag134075-371927578;pr;m;v;0;200;845.0;10;294900;;;0;0;1;1;G;;48.69886;-3.56697;Oui;1.0;;;;0;D;;2.0;;;;;;;;;;;a;n;;m;2023-01;22349;0000;223490000;Z;Z;2234900;22000;53;22;;;;;;;1474.5
ag440414-371086285;pr;m;v;0;80;9071.0;4;148000;;;0;0;1;0;F;346;48.46216;-3.48026;Non;1.0;;;;Sud;C;;1.0;;;False;;;;;Bois;;Individuel;m;n;10.0;m;2023-01;22037;0000;220370000;Z;Z;2203700;22000;53;22;;;;;;;1850.0
hektor-INFINITYRJB-390;pr;m;v;0;147;548.0;5;235000;;;0;0;2;0;D;174.6;48.34267;-2.74955;Non;1.0;;;;Ouest;E;;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;10.0;m;2023-01;22203;0000;222030000;Z;Z;2220300;22000;53;22;;;;;;;1598.64
ag440414-371710813;pr;m;v;0;65;320.0;4;74590;;;0;0;0;0;G;433;48.34665;-2.75476;Oui;;;;;0;E;;;;;False;;;;;;;;m;n;;m;2023-01;22203;0000;222030000;Z;Z;2220300;22000;53;22;;;;;;;1147.54
immo-facile-51686147;pr;m;v;0;145;548.0;6;235507;;;0;0;0;0;E;221;48.32057;-2.78491;Non;4.0;;;True;0;E;1667.0;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2023-01;22203;0000;222030000;Z;Z;2220300;22000;53;22;;;;;;;1624.19
immo-facile-50482038;pr;m;v;0;146;5280.0;6;159750;;;0;0;1;1;D;248;48.15756;-2.35312;Non;1.0;;2.0;False;0;B;1800.0;2.0;;;False;;;;;Électrique;Radiateur;Individuel;a;n;;m;2023-01;22083;0000;220830000;Z;Z;2208300;22000;53;22;;;;;;;1094.18
ag065227-371650813;pr;m;v;0;150;1011.0;5;318000;;;0;0;2;0;0;;48.63702;-2.99896;Non;;;1.0;False;Sud;;;2.0;;;;;;;;;;;a;n;10.0;m;2023-01;22121;0000;221210000;Z;Z;2212100;22106;53;22;;;;;;;2120.0
