idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
square-habitat-immo-facile-41387619;pr;a;l;0;51;;2;481;;;0;0;1;0;E;290;48.0754;-0.7849;0;;;;False;Sud-Est;C;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2025-01;53130;0104;531300104;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02530012-381;pr;a;l;1;32;;1;490;;;0;0;1;0;C;138;48.07098;-0.78067;0;4.0;;1.0;;0;A;2024.0;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;29.0;a;2025-01;53130;0104;531300104;H;H;5313001;53501;52;53
mgc-ancien-C_4179_3_59157;pr;a;l;0;46;;2;600;;;0;0;0;0;0;;48.07073;-0.78134;0;;;1.0;False;0;;;;;;False;;False;;;;;;a;n;;a;2025-01;53130;0104;531300104;H;H;5313001;53501;52;53
immo-facile-57691782;pr;a;l;4;100;;5;1440;;;0;1;1;1;D;194;48.06155;-0.75224;0;5.0;;;True;0;A;1971.0;1.0;;;;;False;;;;;Collectif;a;n;35.0;a;2025-01;53130;0118;531300118;H;H;5313001;53501;52;53
iad-france-1724960;pr;a;l;0;90;;5;400;;;0;0;0;0;B;80;48.06319;-0.75176;0;;;;False;0;A;;;;;False;;False;;;;;;m;n;20.0;a;2025-01;53130;0118;531300118;H;H;5313001;53501;52;53
iad-france-1724965;pr;a;l;3;90;;5;400;;;0;0;0;0;B;80;48.06319;-0.75176;0;;;;False;0;A;;;;;False;;False;;;;;;m;n;20.0;a;2025-01;53130;0118;531300118;H;H;5313001;53501;52;53
citya-immobilier-100651-D-GES18420590-122;pr;a;l;7;84;;4;527;;;0;1;0;1;B;91;48.06326;-0.75053;0;9.0;;0.0;;0;A;;;0.0;;;;True;;;Gaz;Sol;Collectif;a;n;7.0;a;2025-01;53130;0118;531300118;H;H;5313001;53501;52;53
square-habitat-immo-facile-41397642;pr;a;l;0;50;;3;465;;;0;0;1;0;D;201;48.30874;-0.60683;0;2.0;;;False;0;D;;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;14.0;a;2025-01;53147;0107;531470107;H;H;5314701;53301;52;53
immo-facile-43722564;pr;a;l;2;24;;1;315;;;0;0;1;0;D;210;48.30413;-0.62092;0;4.0;;;True;0;B;;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;36.0;a;2025-01;53147;0101;531470101;H;H;5314701;53301;52;53
ics-apa_LAVAL_loc-LMAI64760;pr;m;l;0;70;;3;782;;;0;0;0;2;D;161;48.08226;-0.80405;0;;;0.0;False;Sud-Ouest;E;2005.0;;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;36.0;m;2025-01;53130;0112;531300112;H;H;5313001;53501;52;53
immo-facile-57693317;pr;a;l;0;48;40.0;2;680;;;0;0;1;0;E;289;48.06492;-0.76532;0;4.0;;;True;0;B;1949.0;1.0;;;;;;;;Électrique;;Individuel;a;n;7.0;a;2025-01;53130;0108;531300108;H;H;5313001;53501;52;53
hektor-guedonlaval-47378;pr;a;l;5;38;;2;607;;;0;0;1;0;C;145;48.06972;-0.7714;0;6.0;;;False;0;C;;1.0;;;;;True;;;Gaz;;Collectif;a;n;;a;2025-01;53130;0101;531300101;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES00920002-381;pr;a;l;1;39;;2;430;;;0;0;1;0;D;236;48.06818;-0.77183;0;4.0;;0.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-01;53130;0101;531300101;H;H;5313001;53501;52;53
citya-immobilier-100651-D-GES01200030-122;pr;a;l;1;92;;4;1175;;;0;0;1;0;D;225;48.06996;-0.77138;0;6.0;;0.0;;0;D;;;1.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;28.0;a;2025-01;53130;0101;531300101;H;H;5313001;53501;52;53
citya-immobilier-100651-D-GES43640001-122;pr;m;l;0;69;;4;578;;;0;0;1;0;F;392;48.06398;-0.77995;0;2.0;;0.0;False;0;F;;;0.0;;;;;;;Fioul;Radiateur;Individuel;a;n;7.0;m;2025-01;53130;0102;531300102;H;H;5313001;53501;52;53
square-habitat-immo-facile-42000920;pr;a;l;2;26;;2;440;;;0;0;1;0;E;295;48.0728;-0.76071;0;3.0;;1.0;True;0;C;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-01;53130;0107;531300107;H;H;5313001;53501;52;53
square-habitat-immo-facile-43042120;pr;a;l;0;53;;3;615;;;0;0;0;1;E;308;48.07792;-0.76864;0;;;;;0;B;;1.0;;;;;;;;;;;a;n;14.0;a;2025-01;53130;0114;531300114;H;H;5313001;53501;52;53
immo-facile-57013136;pr;a;l;0;80;;4;763;;;0;0;1;0;C;;48.06136;-0.7615;0;;;;;0;C;;1.0;1.0;;;;;;;Gaz;Radiateur;Collectif;a;n;7.0;a;2025-01;53130;0109;531300109;H;H;5313001;53501;52;53
immo-facile-47948061;pr;a;l;0;39;;3;372;;;0;0;1;0;F;381;48.29902;-0.62716;0;;;1.0;;0;C;1900.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;22.0;a;2025-01;53147;0104;531470104;H;H;5314701;53301;52;53
ladresse-1-adresse-13015601;pr;m;l;0;102;560.0;5;753;;;0;0;2;0;D;247;48.29023;-0.61781;0;2.0;;;True;0;D;1972.0;2.0;1.0;;False;;;;;Gaz;Radiateur;Individuel;a;n;7.0;m;2025-01;53147;0102;531470102;H;H;5314701;53301;52;53
square-habitat-immo-facile-43035686;pr;m;l;0;60;;3;498;;;0;0;0;1;F;390;48.3007;-0.61671;0;;;;;0;C;;;;;;;;;;Électrique;;Individuel;a;n;29.0;m;2025-01;53147;0102;531470102;H;H;5314701;53301;52;53
ics-apa_LAVAL_loc-GES02620302-381;pr;a;l;0;30;;2;415;;;0;0;1;0;C;117;48.07502;-0.76794;0;;;0.0;;0;A;2024.0;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;22.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
hektor-guedonlaval-47098;pr;a;l;1;34;;2;590;;;0;0;0;0;B;58;48.07572;-0.76217;0;;;;False;0;A;2024.0;;;;;;True;;;Électrique;Radiateur;Individuel;a;n;15.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
citya-immobilier-100651-D-GES00090113-122;pr;a;l;2;71;;3;730;;;0;1;1;0;D;141;48.0717;-0.76374;0;6.0;;1.0;;0;D;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;7.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
square-habitat-immo-facile-43035818;pr;a;l;2;34;;1;500;;;0;0;1;0;NS;;48.07531;-0.76258;0;5.0;;;;0;VI;;1.0;;;;;;;;Électrique;;Individuel;a;n;22.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600020-381;pr;a;l;1;35;;1;515;;;0;0;1;0;C;117;48.07547;-0.76846;0;4.0;;1.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;15.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
citya-immobilier-100651-D-GES49330003-122;pr;a;l;0;34;;1;465;;;0;1;1;0;A;72;48.0756;-0.76258;0;5.0;;0.0;;0;A;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;29.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600035-381;pr;a;l;2;35;;2;490;;;0;0;1;0;C;117;48.07488;-0.76813;0;4.0;;0.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600026-381;pr;a;l;2;34;;2;455;;;0;1;1;0;C;117;48.07556;-0.76862;0;4.0;;0.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600030-381;pr;a;l;2;34;;2;500;;;0;1;1;0;C;117;48.0752;-0.76901;0;4.0;;0.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;14.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02620303-381;pr;a;l;0;30;;2;470;;;0;0;1;0;C;117;48.07553;-0.76826;0;;;0.0;;0;A;2024.0;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ladresse-1-adresse-13872253;pr;a;l;1;34;;2;590;;;0;0;1;0;A;58;48.07573;-0.76316;0;;;;;0;A;2024.0;1.0;;;False;;True;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600031-381;pr;a;l;2;34;;2;480;;;0;1;1;0;C;117;48.07554;-0.76841;0;4.0;;0.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;22.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
immo-facile-56405392;pr;a;l;2;41;;2;585;;;0;1;1;0;A;25;48.07774;-0.75574;0;4.0;;1.0;;0;A;2024.0;1.0;;;True;;True;;;Gaz;Radiateur;Individuel;a;n;8.0;a;2025-01;53130;0115;531300115;H;H;5313001;53501;52;53
square-habitat-immo-facile-43033800;pr;a;l;0;46;;2;610;;;0;0;1;0;NS;;48.07529;-0.76222;0;;;;;0;VI;;1.0;;;;;;;;Électrique;;Individuel;a;n;7.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
square-habitat-immo-facile-43044360;pr;a;l;2;47;;2;610;;;0;1;1;0;NS;;48.0753;-0.76208;0;5.0;;1.0;;0;VI;2025.0;1.0;;;;;;;;Électrique;;Individuel;a;n;20.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600024-381;pr;a;l;1;36;;2;515;;;0;0;1;0;A;72;48.07536;-0.76815;0;4.0;;1.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
square-habitat-immo-facile-43038881;pr;a;l;2;36;;2;520;;;0;0;1;0;NS;;48.07578;-0.76254;0;5.0;;;;0;VI;;1.0;;;;;True;;;Électrique;;Individuel;a;n;8.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
square-habitat-immo-facile-43037261;pr;a;l;2;34;;1;500;;;0;0;1;0;NS;;48.07574;-0.7625;0;5.0;;;;0;VI;;1.0;;;;;;;;Électrique;;Individuel;a;n;22.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02620103-381;pr;a;l;0;37;;2;550;;;0;0;1;0;C;117;48.07551;-0.76843;0;;;0.0;;0;A;2024.0;;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;29.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600034-381;pr;a;l;2;36;;2;460;;;0;0;0;1;C;117;48.0751;-0.76909;0;4.0;;0.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES02600014-381;pr;a;l;1;34;;2;475;;;0;1;1;0;A;67;48.07487;-0.76874;0;4.0;;0.0;;0;A;2024.0;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;22.0;a;2025-01;53130;0106;531300106;H;H;5313001;53501;52;53
ics-apa_LAVAL_loc-GES00260011-381;pr;a;l;1;24;;1;450;;;0;0;1;0;D;192;48.08553;-0.75353;0;3.0;;0.0;;0;B;2005.0;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;22.0;a;2025-01;53130;0115;531300115;H;H;5313001;53501;52;53
citya-immobilier-100651-D-GES02160044-122;pr;a;l;3;65;;3;730;;;0;0;1;0;C;167;48.07054;-0.77953;0;5.0;;1.0;;0;A;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;14.0;a;2025-01;53130;0105;531300105;H;H;5313001;53501;52;53
ladresse-1-adresse-13358465;pr;a;l;1;41;;2;571;;;0;0;1;0;D;228;48.07114;-0.7778;0;;;;;0;B;1948.0;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;20.0;a;2025-01;53130;0105;531300105;H;H;5313001;53501;52;53
hektor-guedonlaval-47377;pr;a;l;4;49;;2;430;;;0;0;0;1;D;188;48.07584;-0.7798;0;;;1.0;True;0;A;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;14.0;a;2025-01;53130;0105;531300105;H;H;5313001;53501;52;53
immo-facile-57745380;pr;a;l;6;28;;1;415;;;0;0;1;0;C;140;48.07591;-0.77879;0;7.0;;1.0;False;0;A;1970.0;1.0;;;False;;True;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2025-01;53130;0105;531300105;H;H;5313001;53501;52;53
ladresse-1-adresse-11329144;pr;a;l;1;45;;2;630;;;0;0;1;0;D;296;48.07106;-0.77899;0;4.0;;;True;0;B;1948.0;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;22.0;a;2025-01;53130;0105;531300105;H;H;5313001;53501;52;53
immo-facile-29933392;pr;m;l;0;76;500.0;4;480;;;0;0;1;1;D;143;48.36101;-0.66698;0;;;;True;0;D;;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;8.0;m;2025-01;53170;0000;531700000;Z;Z;5317000;53000;52;53
hektor-guedonmeslay-31;pr;m;l;0;73;50.0;3;500;;;0;0;1;0;E;246;47.95079;-0.55659;0;;;;;0;B;1948.0;;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;7.0;m;2025-01;53152;0000;531520000;Z;Z;5315200;53103;52;53
immo-facile-56304231;pr;m;l;0;159;;5;600;;;0;0;2;0;D;184;48.30447;-0.93568;0;;;;;0;D;;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;20.0;m;2025-01;53096;0102;530960102;H;H;5309601;53202;52;53
square-habitat-immo-facile-41398941;pr;m;l;0;79;;5;600;;;0;0;2;0;C;170;48.2952;-0.92741;0;;;;;0;A;;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;29.0;m;2025-01;53096;0101;530960101;H;H;5309601;53202;52;53
immo-facile-31944260;pr;a;l;0;29;;2;305;;;0;0;1;0;F;351;48.15476;-0.40218;0;;;;;0;B;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;15.0;a;2025-01;53097;0103;530970103;H;H;5309701;53203;52;53
immo-facile-46626443;pr;m;l;0;101;490.0;5;824;;;0;0;1;1;D;198;48.15574;-0.3963;0;;;;True;0;D;1976.0;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;7.0;m;2025-01;53097;0101;530970101;H;H;5309701;53203;52;53
immo-facile-57170700;pr;m;l;0;68;;5;470;;;0;0;1;0;D;225;48.25257;-0.36709;0;2.0;;;True;0;D;;2.0;;;;;;;;Électrique;;Individuel;a;n;20.0;m;2025-01;53016;0000;530160000;Z;Z;5301600;53000;52;53
ladresse-1-adresse-13114716;pr;m;l;0;25;100.0;2;363;;;0;0;1;0;E;327;47.92472;-0.67558;0;;;;True;0;B;1900.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;8.0;m;2025-01;53273;0000;532730000;Z;Z;5327300;53000;52;53
immo-facile-57399802;pr;m;l;0;54;;3;390;;;0;0;1;0;E;308;48.03855;-0.47479;0;;;;;0;E;;1.0;;;;;;;;Gaz;;Individuel;a;n;22.0;m;2025-01;53267;0000;532670000;Z;Z;5326700;53000;52;53
immo-facile-57668162;pr;m;l;0;88;;4;615;;;0;0;1;0;C;148;47.9847;-0.78632;0;;;;;0;C;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;42.0;m;2025-01;53168;0000;531680000;Z;Z;5316800;53000;52;53
square-habitat-immo-facile-41394273;pr;m;l;0;95;200.0;4;550;;;0;0;2;0;E;324;47.84597;-0.9499;0;;;;False;Nord-Sud;E;;1.0;;;;;;;;Gaz;;Individuel;a;n;15.0;m;2025-01;53084;0102;530840102;H;H;5308401;53110;52;53
guy-hoquet-immo-facile-82877;pr;a;l;1;60;;2;577;;;0;0;1;1;D;218;47.82809;-0.70502;0;;;;True;0;D;;2.0;;;;;False;;;Gaz;Radiateur;Collectif;a;n;35.0;a;2025-01;53062;0102;530620102;H;H;5306201;53302;52;53
ladresse-1-adresse-13872582;pr;m;l;0;39;;2;340;;;0;0;1;0;E;276;48.33806;-0.74205;0;;;;;0;B;;1.0;1.0;;False;;;;;Électrique;Radiateur;Individuel;a;n;35.0;m;2025-01;53064;0000;530640000;Z;Z;5306400;53000;52;53
immo-facile-57637605;pr;m;l;0;139;;5;695;;;0;0;1;1;C;151;48.31148;-0.69287;0;2.0;;;;0;A;;2.0;;;;;;;;Électrique;;Individuel;a;n;14.0;m;2025-01;53219;0000;532190000;Z;Z;5321900;53000;52;53
square-habitat-immo-facile-41389315;pr;m;l;0;150;;5;1140;;;0;0;1;1;C;104;48.08367;-0.6987;0;2.0;;;True;0;A;;3.0;1.0;;;;;;;;;Individuel;a;n;35.0;m;2025-01;53034;0000;530340000;Z;Z;5303400;53201;52;53
immo-facile-30775617;pr;m;l;0;83;;4;731;;;0;0;0;1;C;105;48.07361;-0.71083;0;;;;;0;C;;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;15.0;m;2025-01;53034;0000;530340000;Z;Z;5303400;53201;52;53
square-habitat-seiitra-sqh35_bi_4h18-SQH35-94670;pr;m;l;0;271;;6;1050;;;0;0;0;2;C;161;48.40747;-0.81572;0;;;;False;0;A;2009.0;;1.0;;;;;;;Électrique;Sol;Individuel;a;n;57.0;m;2024-12;53107;0000;531070000;Z;Z;5310700;53105;52;53
ag530517-451234526;pr;m;l;0;78;15000.0;3;470;;;0;0;0;0;E;294;48.18174;-0.76369;0;;;3.0;;0;B;;;;;False;;;;;;;;a;n;7.0;m;2024-12;53005;0000;530050000;Z;Z;5300500;53000;52;53
immo-facile-57541376;pr;m;l;0;85;;3;590;;;0;0;2;0;D;171;48.18128;-0.36095;0;;;;;0;D;;2.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;50.0;m;2024-12;53218;0000;532180000;Z;Z;5321800;53000;52;53
immo-facile-45921494;pr;m;l;0;63;279.0;3;594;;;0;0;1;0;D;235;48.27612;-0.62382;0;1.0;;;;0;B;2006.0;1.0;;;;;;;;Électrique;;Individuel;a;n;28.0;m;2024-12;53162;0000;531620000;Z;Z;5316200;53301;52;53
