idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
guy-hoquet-immo-facile-7451143;pr;m;l;0;162;;5;925;;;0;0;0;2;NS;170;49.94832;2.83429;0;;;;;0;A;;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-12;80307;0000;803070000;Z;Z;8030700;80000;32;80
netty-hautepicardie3-appt-2163;pr;a;l;1;92;;4;699;;;0;0;0;1;D;219;49.69891;2.78835;0;3.0;;;;0;B;;;;;;;;;;Électrique;;;a;n;;a;2025-12;80685;0000;806850000;Z;Z;8068500;80203;32;80
iad-france-1965032;pr;a;l;0;105;10.0;4;875;;;0;0;0;0;D;215;49.83927;2.22478;0;2.0;;1.0;False;0;D;;;;;False;;False;;;Gaz;;Individuel;m;n;;a;2025-12;80791;0000;807910000;Z;Z;8079100;80000;32;80
netty-hautepicardie3-appt-2165;pr;a;l;2;18;;2;449;;;0;0;1;0;E;328;49.69891;2.78835;0;3.0;;;False;0;B;;1.0;;;;;False;;;Électrique;;;a;n;;a;2025-12;80685;0000;806850000;Z;Z;8068500;80203;32;80
ag440414-501957164;pr;a;l;2;13;;1;300;;;0;0;0;1;NS;;49.72164;2.9497;0;3.0;;;;0;NS;;;;;False;;False;;;;;;m;n;;a;2025-12;80576;0000;805760000;Z;Z;8057600;80000;32;80
ag440414-501957170;pr;a;l;0;15;;2;435;;;0;0;0;1;NS;;49.72186;2.95049;0;;;;;0;NS;;;;;False;;False;;;;;;m;n;;a;2025-12;80576;0000;805760000;Z;Z;8057600;80000;32;80
immo-facile-59652259;pr;m;l;0;85;286.0;3;650;;;0;0;0;0;E;215;49.74249;3.0656;0;;;;;0;E;1948.0;;;;;;;;;;;;a;n;8.0;m;2025-12;80274;0000;802740000;Z;Z;8027400;80207;32;80
guy-hoquet-immo-facile-7451053;pr;m;l;0;40;;2;499;;;0;0;0;0;NS;257;49.90342;2.89016;0;1.0;;;;0;B;;;;;;;;;;;;;a;n;8.0;m;2025-12;80054;0000;800540000;Z;Z;8005400;80000;32;80
ag801258-502666868;pr;m;l;0;264;1400.0;6;1550;;;0;0;0;2;B;103;50.01367;2.51843;0;;;1.0;;0;A;;2.0;;;;;;;;Électrique;;;a;n;;m;2025-12;80820;0000;808200000;Z;Z;8082000;80000;32;80
lamy-38-FL0851015;pr;a;l;3;59;;3;784;;;0;1;0;0;B;75;49.9011;2.28601;0;7.0;;;False;0;B;;;;;False;;False;;;;;;a;n;8.0;a;2025-12;80021;2001;800212001;H;A;8002101;80601;32;80
ag800653-502039574;pr;a;l;0;61;;3;791;;;0;1;0;1;E;230.3;49.87905;2.30847;0;6.0;;1.0;True;0;C;;;;;;;True;;;Électrique;;Individuel;a;n;8.0;a;2025-12;80021;0801;800210801;H;A;8002101;80601;32;80
ladresse-1-adresse-14050361;pr;a;l;1;74;;4;858;;;0;0;0;0;D;241;49.87956;2.31081;0;7.0;;;;0;D;1970.0;;;;;;True;;;;;Collectif;a;n;;a;2025-12;80021;0801;800210801;H;A;8002101;80601;32;80
guy-hoquet-18-GT1226-18;pr;m;l;0;110;;4;1400;;;0;0;0;1;C;141;49.88075;2.31917;0;;;;False;Nord;A;;1.0;;;;;;;;;;;a;n;;m;2025-12;80021;1002;800211002;H;A;8002101;80601;32;80
ag801106-502866974;pr;m;l;0;50;;2;780;;;0;0;1;0;D;225;49.90455;2.31521;0;;;;True;0;D;;;;;;;;;;;;;a;n;;m;2025-12;80021;1503;800211503;H;A;8002101;80601;32;80
netty-company40530nca-house-638;pr;m;l;0;36;;3;590;;;0;0;1;0;D;240;49.90369;2.31334;0;;;;True;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2025-12;80021;1503;800211503;H;A;8002101;80601;32;80
ag800653-502457834;pr;a;l;0;37;;2;606;;;0;1;1;1;C;77;49.88672;2.30934;0;4.0;;;;0;C;;;;;;;True;;;Gaz;;Individuel;a;n;;a;2025-12;80021;1102;800211102;H;A;8002101;80601;32;80
lamy-38-FL0851373;pr;a;l;4;44;;2;596;;;0;1;0;0;C;89;49.9011;2.28601;0;7.0;;;False;0;C;;;;;False;;False;;;;;;a;n;;a;2025-12;80021;2001;800212001;H;A;8002101;80601;32;80
ag800653-501933305;pr;a;l;0;40;;2;625;;;0;0;1;0;D;223;49.86372;2.33528;0;3.0;;;;0;B;;;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;0901;800210901;H;A;8002101;80601;32;80
ag800653-499351526;pr;a;l;0;41;;2;618;;;0;1;1;1;C;83;49.88672;2.30934;0;4.0;;1.0;;0;C;;;;;;;True;;;Gaz;;Individuel;a;n;8.0;a;2025-12;80021;1102;800211102;H;A;8002101;80601;32;80
hektor-agimmoplus-9761;pr;m;l;0;57;;3;750;;;0;0;2;0;D;232;49.88434;2.30783;0;3.0;;;;0;B;1948.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;8.0;m;2025-12;80021;1102;800211102;H;A;8002101;80601;32;80
netty-company40530nca-appt-5726;pr;a;l;0;20;;1;430;;;0;0;1;0;F;467;49.88578;2.30353;0;;;;False;0;C;;1.0;;;;;False;;;Électrique;;Individuel;a;n;8.0;a;2025-12;80021;1203;800211203;H;A;8002101;80601;32;80
netty-company40530nca-appt-6617;pr;a;l;0;23;;2;630;;;0;0;1;0;C;199;49.88427;2.30125;0;;;;False;0;A;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1203;800211203;H;A;8002101;80601;32;80
netty-company40530nca-appt-6623;pr;a;l;0;19;;2;650;;;0;0;1;0;C;217;49.88427;2.30125;0;;;;False;0;A;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1203;800211203;H;A;8002101;80601;32;80
netty-company40530nca-appt-6620;pr;a;l;0;29;;2;700;;;0;0;1;0;D;250;49.88427;2.30125;0;;;;False;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1203;800211203;H;A;8002101;80601;32;80
ag801258-499528130;pr;a;l;1;29;;2;580;;;0;0;1;0;D;240;49.88285;2.28624;0;;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;;a;2025-12;80021;0605;800210605;H;A;8002101;80601;32;80
ag313862-501885209;pr;a;l;1;42;;2;646;;;0;0;0;1;C;66;49.86793;2.3084;0;;;;False;0;C;;;;;False;;True;;;;;Individuel;a;n;;a;2025-12;80021;0805;800210805;H;A;8002101;80601;32;80
ag800653-501730265;pr;a;l;0;45;;2;772;;;0;0;1;0;E;239;49.88681;2.30133;0;4.0;;;;0;E;;;;;;;False;;;Fioul;;Collectif;a;n;;a;2025-12;80021;1201;800211201;H;A;8002101;80601;32;80
ag801258-501688502;pr;a;l;0;42;;2;790;;;0;0;1;0;D;205;49.88884;2.29926;0;;;;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1201;800211201;H;A;8002101;80601;32;80
ladresse-1-adresse-14220486;pr;a;l;1;56;;2;750;;;0;0;0;1;E;266;49.8809;2.30021;0;3.0;;1.0;True;0;E;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2025-12;80021;1203;800211203;H;A;8002101;80601;32;80
ag801106-503026082;pr;m;l;0;57;;3;799;;;0;0;1;0;E;308;49.88547;2.31573;0;3.0;;;True;0;B;;;;;;;;;;Électrique;;;a;n;;m;2025-12;80021;1102;800211102;H;A;8002101;80601;32;80
ag800653-502624262;pr;a;l;0;47;;2;659;;;0;1;1;0;F;413;49.88547;2.30383;0;3.0;;1.0;;0;F;;;;;;;False;;;Gaz;;Individuel;a;n;;a;2025-12;80021;1101;800211101;H;A;8002101;80601;32;80
netty-company40530nca-house-758;pr;m;l;0;80;;3;1300;;;0;0;1;0;D;242;49.87541;2.27513;0;;;;False;0;B;;;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2025-12;80021;0702;800210702;H;A;8002101;80601;32;80
ag313862-499194245;pr;a;l;2;43;;2;648;;;0;1;0;1;C;116;49.88402;2.26839;0;;;;False;0;A;;;;;False;;True;;;;;Collectif;a;n;;a;2025-12;80021;0606;800210606;H;A;8002101;80601;32;80
netty-company40530nca-appt-6625;pr;a;l;0;39;;2;650;;;0;1;1;0;C;86;49.87911;2.26899;0;;;;False;0;C;;1.0;;;;;True;;;Gaz;;Collectif;a;n;;a;2025-12;80021;0606;800210606;H;A;8002101;80601;32;80
lamy-38-FL0848427;pr;a;l;3;89;;4;896;;;0;1;0;0;B;81;49.87902;2.26724;0;4.0;;;False;0;A;;;;;False;;False;;;;;;a;n;;a;2025-12;80021;0606;800210606;H;A;8002101;80601;32;80
ag313862-502504418;pr;a;l;3;40;;2;631;;;0;0;0;1;B;76;49.87809;2.27171;0;;;;False;0;B;;;;;True;;True;;;;;Collectif;a;n;;a;2025-12;80021;0606;800210606;H;A;8002101;80601;32;80
guy-hoquet-18-GT1226-12;pr;a;l;0;43;;2;650;;;0;0;0;1;B;76;49.89166;2.31329;0;;;;False;Nord;A;;1.0;;;;;;;;;;;a;n;;a;2025-12;80021;1401;800211401;H;A;8002101;80601;32;80
ag800653-499351541;pr;a;l;0;43;;2;660;;;0;0;1;1;B;79;49.89135;2.31296;0;6.0;;;;0;A;;;;;;;True;;;;;Collectif;a;n;8.0;a;2025-12;80021;1401;800211401;H;A;8002101;80601;32;80
ag800653-502064789;pr;a;l;0;42;;2;660;;;0;1;1;1;B;83;49.89282;2.31296;0;6.0;;;;0;A;;;;;;;True;;;;;Collectif;a;n;;a;2025-12;80021;1401;800211401;H;A;8002101;80601;32;80
citya-immobilier-41822747600144-LAPP5113770;pr;a;l;0;43;;2;660;;;0;1;1;0;B;87;49.89137;2.31359;0;8.0;;0.0;;0;A;;;0.0;;;;True;;;;Radiateur;Collectif;a;n;;a;2025-12;80021;1401;800211401;H;A;8002101;80601;32;80
citya-immobilier-41822747600144-LAPP5113767;pr;a;l;3;43;;2;660;;;0;1;1;0;B;76;49.89137;2.31359;0;8.0;;0.0;;0;A;;;0.0;;;;True;;;;Radiateur;Collectif;a;n;;a;2025-12;80021;1401;800211401;H;A;8002101;80601;32;80
netty-company40530nca-appt-6636;pr;a;l;0;35;;2;650;;;0;0;1;0;NS;;49.90235;2.29762;0;;;;False;0;NS;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;2002;800212002;H;A;8002101;80601;32;80
netty-company55230tzg-appt-10830;pr;a;l;0;12;;1;390;;;0;0;1;0;C;129;49.89417;2.2957;0;2.0;;;False;0;C;1947.0;1.0;1.0;;;;;;;Gaz;;Collectif;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-10818;pr;a;l;1;21;;1;540;;;0;0;1;0;E;315;49.89417;2.2957;0;4.0;;;False;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
ag752861-502866623;pr;a;l;4;16;;1;495;;;0;0;0;0;B;;49.89239;2.28864;0;;;;;0;B;;;;;;;;;;;;;network;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
nockee-prop_ad_03038iUMKpSLGqFttMllMk;pr;a;l;0;22;;1;560;;;0;0;0;0;D;215;49.89135;2.28133;0;;;;False;0;E;;;;;False;;False;;;;;;m;n;;a;2025-12;80021;0602;800210602;H;A;8002101;80601;32;80
netty-company55230tzg-appt-4196;pr;a;l;4;38;;2;645;;;0;0;1;0;C;176;49.89417;2.2957;0;;;;;0;A;2012.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-5502;pr;a;l;1;33;;2;617;;;0;0;1;0;B;111;49.89417;2.2957;0;5.0;;;;0;A;2012.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11848;pr;a;l;0;52;;2;790;;;0;0;1;0;D;211;49.89417;2.2957;0;;;;;0;B;2012.0;;;;;;True;;;;;;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-4308;pr;a;l;2;42;;2;665;;;0;0;1;0;D;212;49.89417;2.2957;0;4.0;;;True;0;C;;;;;;;True;;;Gaz;;Collectif;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-4798;pr;a;l;0;36;;1;535;;;0;0;1;0;F;397;49.89417;2.2957;0;2.0;;;;0;C;1920.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11845;pr;a;l;0;30;;1;650;;;0;0;1;0;C;111;49.89417;2.2957;0;;;;;0;C;2025.0;1.0;;;;;;;;;;;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11666;pr;a;l;3;9;;1;385;;;0;0;1;0;C;246;49.89417;2.2957;0;;;;True;0;A;1965.0;1.0;;;;;;;;Gaz;;Collectif;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-9292;pr;a;l;1;44;;1;490;;;0;0;1;0;D;228;49.89417;2.2957;0;;;;False;0;D;1947.0;;;;;;False;;;Gaz;;Individuel;a;n;8.0;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
ag603630-498815522;pr;a;l;4;11;;1;440;;;0;0;0;0;E;264;49.8937;2.29541;0;;;0.0;False;0;D;;;;;False;;False;;;;;;m;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11670;pr;a;l;3;11;;1;395;;;0;0;1;0;C;246;49.89417;2.2957;0;;;;True;0;A;1965.0;1.0;;;;;;;;Gaz;;Collectif;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-4672;pr;a;l;0;16;;1;445;;;0;0;1;0;D;264;49.89417;2.2957;0;3.0;;;;0;A;1948.0;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-house-6572;pr;m;l;0;104;;4;1100;;;0;0;1;0;C;126;49.89417;2.2957;0;;;;True;0;C;1900.0;2.0;1.0;;;;;;;Gaz;;Individuel;a;n;8.0;m;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11831;pr;a;l;0;71;;4;1080;;;0;0;1;0;E;264;49.89417;2.2957;0;;;;;0;E;1948.0;;;;;;;;;;;;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
hektor-agimmoplus-2337;pr;m;l;0;47;;3;555;;;0;0;1;0;F;350;49.89366;2.29406;0;;;;;0;C;1947.0;1.0;;;;;;;;Électrique;;Individuel;a;n;;m;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-house-7495;pr;m;l;0;32;;2;740;;;0;0;1;0;E;309;49.89417;2.2957;0;2.0;;;;0;B;1948.0;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
hektor-agimmoplus-4939;pr;a;l;3;24;;1;500;;;0;0;0;1;D;249;49.89905;2.27589;0;4.0;;;True;0;C;1948.0;1.0;;;;;;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2025-12;80021;1901;800211901;H;A;8002101;80601;32;80
hektor-agimmoplus-4227;pr;m;l;0;53;;3;690;;;0;0;1;1;D;233;49.90179;2.27077;0;2.0;;;;0;E;1948.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-12;80021;1901;800211901;H;A;8002101;80601;32;80
ag801106-502866983;pr;a;l;2;16;;1;450;;;0;0;1;0;D;243;49.90232;2.27671;0;3.0;;;;0;B;;;;;;;False;;;Électrique;;;a;n;;a;2025-12;80021;1901;800211901;H;A;8002101;80601;32;80
ag800653-501690734;pr;a;l;0;73;;4;867;;;0;0;1;1;E;299;49.90151;2.29808;0;4.0;;;;0;D;;;;;;;False;;;Gaz;;Collectif;a;n;;a;2025-12;80021;1701;800211701;H;A;8002101;80601;32;80
ag752861-502866254;pr;a;l;1;30;;2;587;;;0;0;0;0;A;;49.896;2.29312;0;;;;;0;A;;;;;;;;;;;;;network;n;;a;2025-12;80021;1701;800211701;H;A;8002101;80601;32;80
netty-company40530nca-appt-6604;pr;a;l;0;61;;2;813;;;0;0;1;0;C;77;49.89593;2.29232;0;;;;False;0;C;;1.0;1.0;;;;True;;;Gaz;;Individuel;a;n;;a;2025-12;80021;1701;800211701;H;A;8002101;80601;32;80
ag752861-502866251;pr;a;l;5;27;;1;572;;;0;0;0;0;A;;49.896;2.29312;0;;;;;0;A;;;;;;;;;;;;;network;n;;a;2025-12;80021;1701;800211701;H;A;8002101;80601;32;80
ag752861-502866236;pr;a;l;5;18;;1;526;;;0;0;0;0;A;;49.896;2.29312;0;;;;;0;A;;;;;;;;;;;;;network;n;;a;2025-12;80021;1701;800211701;H;A;8002101;80601;32;80
ag800653-502138868;pr;a;l;0;30;;2;558;;;0;0;1;0;E;246;49.89968;2.2836;0;3.0;;;;0;B;;;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1801;800211801;H;A;8002101;80601;32;80
hektor-agencea2i-186;pr;a;l;0;62;;3;620;;;0;0;1;0;D;220;49.89919;2.2878;0;;;;False;0;D;;1.0;;;;;;;;Électrique;;;a;n;8.0;a;2025-12;80021;1801;800211801;H;A;8002101;80601;32;80
ag800653-501933299;pr;a;l;0;71;;3;860;;;0;1;0;1;E;160;49.89848;2.2861;0;4.0;;1.0;;0;E;;;;;;;True;;;Gaz;;Individuel;a;n;8.0;a;2025-12;80021;1801;800211801;H;A;8002101;80601;32;80
guy-hoquet-18-GT1226-25;pr;a;l;0;14;;1;490;;;0;0;0;1;E;354;49.89518;2.28626;0;;;;False;Nord;B;;;;;;;;;;;;;a;n;;a;2025-12;80021;1801;800211801;H;A;8002101;80601;32;80
guy-hoquet-18-GT1226-23;pr;a;l;0;12;;1;470;;;0;0;0;1;D;353;49.89518;2.28626;0;;;;False;Nord;B;;;;;;;;;;;;Individuel;a;n;;a;2025-12;80021;1801;800211801;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11833;pr;a;l;2;30;;1;470;;;0;0;0;1;D;205;49.89417;2.2957;0;4.0;;;True;0;A;1982.0;1.0;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company40530nca-appt-6634;pr;a;l;0;31;;1;600;;;0;0;1;0;C;182;49.89288;2.29413;0;;;;True;0;A;;;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
laforet-immo-facile-52414334;pr;a;l;0;19;;1;560;;;0;0;0;0;E;341;49.88941;2.27161;0;;;;;0;B;;;;;;;;;;;;;a;n;;a;2025-12;80021;0501;800210501;H;A;8002101;80601;32;80
ag800653-500327702;pr;a;l;0;44;;2;624;;;0;1;0;1;C;162;49.88539;2.28113;0;6.0;;1.0;;0;A;;;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;0604;800210604;H;A;8002101;80601;32;80
netty-company40530nca-appt-5816;pr;a;l;0;20;;1;597;;;0;0;0;1;E;358;49.89434;2.30231;0;;;;False;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1601;800211601;H;A;8002101;80601;32;80
hektor-agencea2i-894;pr;a;l;0;20;;1;450;;;0;0;0;0;D;250;49.89673;2.29929;0;;;;;0;C;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;a;2025-12;80021;1601;800211601;H;A;8002101;80601;32;80
netty-company40530nca-appt-6146;pr;a;l;0;36;;2;536;;;0;0;1;0;C;159;49.8953;2.30584;0;;;;False;0;A;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1601;800211601;H;A;8002101;80601;32;80
netty-company40530nca-appt-6152;pr;a;l;0;38;;2;577;;;0;0;1;0;D;200;49.8953;2.30584;0;;;;False;0;A;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1601;800211601;H;A;8002101;80601;32;80
ag210198-501567119;pr;a;l;1;35;;1;530;;;0;0;0;1;E;268;49.88455;2.32226;0;;;1.0;;Sud;B;;1.0;;;False;;False;;;Électrique;;Individuel;network;n;;a;2025-12;80021;1001;800211001;H;A;8002101;80601;32;80
netty-company40530nca-house-822;pr;m;l;0;87;;7;995;;;0;0;0;1;D;249;49.90278;2.30066;0;;;;True;0;B;;;1.0;;;;;;;Électrique;;Individuel;a;n;;m;2025-12;80021;1501;800211501;H;A;8002101;80601;32;80
nestenn-1-99939369576;pr;a;l;0;73;;3;790;;;0;0;0;0;D;227;49.89577;2.27849;0;;;;;0;B;;;;;;;;;;;;;a;n;8.0;a;2025-12;80021;1802;800211802;H;A;8002101;80601;32;80
ag801106-501012209;pr;a;l;0;32;;1;590;;;0;0;1;0;E;251;49.89571;2.28122;0;;;1.0;;0;B;;;;;;;;;;Électrique;;;a;n;;a;2025-12;80021;1802;800211802;H;A;8002101;80601;32;80
netty-company55230tzg-appt-10504;pr;a;l;0;40;;2;715;;;0;0;0;1;E;281;49.89417;2.2957;0;4.0;;;False;0;B;2006.0;;;;;;False;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11524;pr;a;l;2;29;;2;585;;;0;0;1;0;F;399;49.89417;2.2957;0;4.0;;;;0;E;1950.0;;;;;;False;;;Gaz;;Collectif;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11835;pr;a;l;0;60;;2;625;;;0;0;0;0;D;231;49.89417;2.2957;0;;;;;0;D;1955.0;;;;;;;;;;;;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11838;pr;a;l;0;39;;2;690;;;0;0;1;0;E;276;49.89417;2.2957;0;3.0;;;;0;E;1948.0;1.0;1.0;;;;;;;Fioul;;Collectif;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-4254;pr;a;l;2;27;;2;560;;;0;0;0;0;D;227;49.89417;2.2957;0;3.0;;;;0;A;2007.0;;;;;;;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-2040;pr;a;l;6;34;;2;665;;;0;0;0;1;C;187;49.89417;2.2957;0;7.0;;;;0;A;;1.0;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-5216;pr;a;l;0;47;;2;630;;;0;0;0;0;D;215;49.89417;2.2957;0;;;;;0;B;;;;;;;True;;;Électrique;;Individuel;a;n;;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-11846;pr;a;l;2;52;;2;790;;;0;1;1;0;E;325;49.89417;2.2957;0;4.0;;1.0;True;0;E;1989.0;;;;;;True;;;Gaz;;Collectif;a;n;8.0;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-9280;pr;a;l;2;78;;3;1050;;;0;0;0;1;C;131;49.89417;2.2957;0;;;;False;0;A;2007.0;1.0;;;;;;;;Électrique;;Individuel;a;n;8.0;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
netty-company55230tzg-appt-4124;pr;a;l;0;58;;3;620;;;0;0;1;0;E;301;49.89417;2.2957;0;;;;False;0;B;1930.0;1.0;;;;;;;;Électrique;;Individuel;a;n;8.0;a;2025-12;80021;1301;800211301;H;A;8002101;80601;32;80
