idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
orpi-1-129906E20699;pr;a;l;1;40;;3;1190;;;0;0;0;1;F;450;16.24752;-61.28976;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;;a;2021-06;97125;0102;971250102;H;H;9712501;9A701;1;971
orpi-1-129906E1Z9RS;pr;m;l;0;103;800.0;5;2350;;;0;0;0;3;F;450.0;16.26363;-61.26679;0;;;;;0;;;;;;;;;;;;;;a;n;14.0;m;2021-06;97125;0102;971250102;H;H;9712501;9A701;1;971
orpi-1-129004E0I2NL;pr;m;l;0;110;600.0;4;2000;;;0;0;0;2;0;;16.21881;-61.62661;0;;;3.0;;0;;;;;;;;;;;;;;a;n;8.0;m;2021-06;97118;0104;971180104;H;H;9711801;9A701;1;971
ag970718-304033470;pr;a;l;0;80;;4;750;;;0;1;0;1;VI;;16.17487;-61.59646;0;;;1.0;;0;;;1.0;;;;;;;;;;;a;n;36.0;a;2021-06;97118;0103;971180103;H;H;9711801;9A701;1;971
ag970718-304033437;pr;a;l;0;60;;3;600;;;0;0;1;1;VI;;16.1755;-61.5968;0;;;1.0;;0;;;1.0;;;;;;;;;;;a;n;36.0;a;2021-06;97118;0103;971180103;H;H;9711801;9A701;1;971
hektor-5_immovital-3364;pr;m;l;0;90;;4;1250;;;0;0;2;0;0;;16.03795;-61.59336;0;1.0;;;False;0;;2021.0;;2.0;;;;;;;;;;a;n;44.0;m;2021-06;97107;0103;971070103;H;H;9710701;9A401;1;971
hektor-immobilierenguadeloupe-3039;pr;m;l;0;90;1000.0;4;1850;;;0;0;3;0;0;;16.25285;-61.27354;0;1.0;;3.0;False;0;;;2.0;1.0;;;;;;;;;;a;n;126.0;m;2021-06;97125;0101;971250101;H;H;9712501;9A701;1;971
hektor-immobilierenguadeloupe-3041;pr;a;l;0;45;;2;750;;;0;0;1;0;0;;16.25355;-61.26935;0;1.0;;1.0;False;0;;2003.0;1.0;2.0;;;;False;;;;;;a;n;51.0;a;2021-06;97125;0101;971250101;H;H;9712501;9A701;1;971
orpi-1-129906E20C8A;pr;a;l;1;25;;1;750;;;0;0;0;1;F;450.0;16.25257;-61.26951;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;8.0;a;2021-06;97125;0101;971250101;H;H;9712501;9A701;1;971
hektor-immobilierenguadeloupe-3058;pr;a;l;0;42;;2;680;;;0;0;1;0;0;;16.25115;-61.27252;0;1.0;;2.0;False;Sud;;;1.0;1.0;;;;False;;;;;;a;n;45.0;a;2021-06;97125;0101;971250101;H;H;9712501;9A701;1;971
orpi-1-129009E1YV7O;pr;a;l;1;85;;5;900;;;0;0;0;1;G;500;16.25366;-61.51324;0;2.0;;2.0;;0;;;;;;;;;;;;;;a;n;9.0;a;2021-06;97101;0119;971010119;H;H;9710101;9A701;1;971
hektor-1_immovital-3376;pr;m;l;0;100;;5;1500;;;0;0;1;1;0;;16.29097;-61.49421;0;1.0;;2.0;False;0;;1981.0;1.0;2.0;;;;;;;;;;a;n;83.0;m;2021-06;97101;0110;971010110;H;H;9710101;9A701;1;971
hektor-patri-immo-1614;pr;a;l;0;45;;2;680;;;0;0;1;0;0;;16.26677;-61.51688;0;;;;False;0;;;;;;;;False;;;;;;a;n;6.0;a;2021-06;97101;0101;971010101;H;H;9710101;9A701;1;971
orpi-1-129009E1ZKLR;pr;m;l;0;104;800.0;5;1700;;;0;0;0;3;G;500.0;16.2882;-61.49683;0;;;3.0;;0;;;;;;;;;;;;;;a;n;83.0;m;2021-06;97101;0101;971010101;H;H;9710101;9A701;1;971
hektor-patri-immo-521;pr;a;l;0;42;;2;649;;;0;0;0;0;0;;16.2643;-61.5149;0;;;;False;0;;;;;;;;False;;;;;;a;n;14.0;a;2021-06;97101;0101;971010101;H;H;9710101;9A701;1;971
hektor-1_immovital-3377;pr;a;l;0;34;;2;690;;;0;0;0;1;0;;16.26659;-61.51679;0;;;;False;0;;2001.0;;;;;;False;;;;;;a;n;135.0;a;2021-06;97101;0101;971010101;H;H;9710101;9A701;1;971
hektor-patri-immo-226;pr;a;l;0;20;;1;440;;;0;0;1;0;0;;16.26677;-61.51688;0;;;;False;0;;;1.0;;;;;False;;;;;;a;n;6.0;a;2021-06;97101;0101;971010101;H;H;9710101;9A701;1;971
hektor-2_BAIEMAHAULT-2520;pr;m;l;0;110;;4;1200;;;0;0;2;0;0;;16.26893;-61.50331;0;1.0;;;False;0;;;1.0;;;;;;;;;;;a;n;36.0;m;2021-06;97101;0103;971010103;H;H;9710101;9A701;1;971
ag442040-304807128;pr;a;l;0;100;;3;650;;;0;0;2;0;0;;16.27801;-61.48169;0;;;;;0;;;;;;;;;;;;;Individuel;a;n;14.0;a;2021-06;97101;0112;971010112;H;H;9710101;9A701;1;971
ag970608-306095739;pr;a;l;0;42;;2;650;;;0;0;1;0;NS;;16.23516;-61.52447;0;;;0.0;;0;;;1.0;;;False;;;;;;;;a;n;15.0;a;2021-06;97101;0114;971010114;H;H;9710101;9A701;1;971
hektor-1_immovital-3375;pr;a;l;2;81;;4;1044;;;0;1;1;1;0;;16.2604;-61.59014;0;;;2.0;False;0;;;1.0;;;;;False;;;;;;a;n;42.0;a;2021-06;97103;0104;971030104;H;H;9710301;9A701;1;971
hektor-immobilierenguadeloupe-3037;pr;a;l;0;113;;4;1600;;;0;0;1;0;0;;16.26024;-61.5907;0;;;;False;0;;;;;;;;False;;;;;;a;n;105.0;a;2021-06;97103;0104;971030104;H;H;9710301;9A701;1;971
ag970718-304851690;pr;m;l;0;103;1011.0;3;1850;;;0;0;0;3;A;13.0;16.2568;-61.62119;0;1.0;;1.0;;0;;;3.0;;;;;;;;;;;a;n;28.0;m;2021-06;97103;0103;971030103;H;H;9710301;9A701;1;971
orpi-1-129009E1ZXOJ;pr;m;l;0;120;900.0;5;2000;;;0;0;0;2;G;500.0;16.124;-61.57162;0;;;6.0;;0;;;;;;;;;;;;;;a;n;8.0;m;2021-06;97114;0102;971140102;D;D;9711401;9A401;1;971
hektor-patri-immo-518;pr;a;l;0;40;;2;500;;;0;0;1;0;0;;16.22731;-61.38224;0;;;;False;0;;;1.0;;;;;False;;;;;;a;n;14.0;a;2021-06;97128;0101;971280101;H;H;9712801;9A701;1;971
orpi-1-129906E201NP;pr;a;l;0;56;;3;750;;;0;0;0;1;F;450;16.30155;-61.38014;0;1.0;;2.0;;0;;;;;;;;;;;;;;a;n;98.0;a;2021-06;97117;0103;971170103;H;H;9711701;9A701;1;971
orpi-1-129906E1ZR0H;pr;a;l;0;45;;2;661;;;0;0;0;1;F;450;16.32751;-61.33295;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;8.0;a;2021-06;97117;0107;971170107;H;H;9711701;9A701;1;971
hektor-capitalimmo-603;pr;a;l;0;56;;3;750;;;0;0;1;1;A;30;16.33096;-61.35376;0;1.0;;;False;0;;1996.0;1.0;1.0;;;;False;;;;;;a;n;;a;2021-06;97117;0104;971170104;H;H;9711701;9A701;1;971
orpi-1-129903E1ZSC9;pr;m;l;0;93;1500.0;3;830;;;0;0;0;1;A;6.0;16.33276;-61.36411;0;;;3.0;;0;;;;;;;;;;;;;;a;n;42.0;m;2021-06;97117;0103;971170103;H;H;9711701;9A701;1;971
hektor-patri-immo-1617;pr;a;l;0;40;;2;637;;;0;0;0;0;0;;16.33429;-61.34699;0;;;;False;0;;;;;;;;False;;;;;;a;n;42.0;a;2021-06;97117;0106;971170106;H;H;9711701;9A701;1;971
hektor-patri-immo-1634;pr;m;l;0;100;;4;780;;;0;0;2;0;0;;16.33219;-61.69587;0;;;;False;0;;;;;;;;;;;;;;a;n;8.0;m;2021-06;97129;0105;971290105;H;H;9712901;9A301;1;971
orpi-1-129009E1Z78Y;pr;m;l;0;61;300.0;3;1150;;;0;0;0;1;0;;16.32253;-61.5083;0;;;4.0;;0;;;;;;;;;;;;;;a;n;155.0;m;2021-06;97116;0102;971160102;H;H;9711601;9A701;1;971
ag970604-305869932;pr;a;l;0;29;;1;500;;;0;0;0;1;A;;16.24077;-61.53575;0;;;;;0;A;;;;;;;;;;;;;a;n;91.0;a;2021-06;97120;0104;971200104;H;H;9712001;9A701;1;971
hektor-5_immovital-3372;pr;m;l;0;104;500.0;4;890;;;0;0;1;1;A;28.15;15.99427;-61.69199;0;;;2.0;False;0;D;1998.0;1.0;1.0;;;;;;;;;;a;n;15.0;m;2021-06;97109;0102;971090102;D;D;9710901;9A501;1;971
hektor-1_BAIEMAHAULT-2524;pr;a;l;1;27;;1;560;;;0;0;1;0;0;;15.98406;-61.71516;0;3.0;;;False;0;;1998.0;1.0;1.0;;;;False;;;;;;a;n;8.0;a;2021-06;97109;0101;971090101;D;D;9710901;9A501;1;971
ag970718-303724329;pr;a;l;0;160;;7;1500;;;0;1;3;3;D;;16.30791;-61.79092;0;1.0;;1.0;;0;;;2.0;;;;;;;;;;;a;n;36.0;a;2021-06;97111;0000;971110000;Z;Z;9711100;9A102;1;971
ag970608-301740849;pr;m;l;0;120;;4;850;;;0;0;0;1;NS;;16.2519;-61.48978;0;;;0.0;False;0;;;1.0;;;False;;;;;;;;a;n;14.0;m;2021-05;97101;0121;971010121;H;H;9710101;9A701;1;971
orpi-1-129009E1T0UU;pr;a;l;0;50;;3;750;;;0;0;0;0;G;500.0;16.25467;-61.51867;0;1.0;;;;0;;;;;;;;;;;;;;a;n;86.0;a;2021-05;97101;0118;971010118;H;H;9710101;9A701;1;971
ag442040-302382864;pr;a;l;0;35;;2;600;;;0;0;1;0;0;;16.25597;-61.50125;0;;;;;0;;;;;;;;;;;;;Individuel;a;n;;a;2021-05;97101;0119;971010119;H;H;9710101;9A701;1;971
ag442040-302243730;pr;a;l;0;62;;3;750;;;0;0;1;0;0;;16.25597;-61.50125;0;;;;;0;;;;;;;;;;;;;Individuel;a;n;72.0;a;2021-05;97101;0119;971010119;H;H;9710101;9A701;1;971
orpi-1-129009E1YUCE;pr;m;l;0;25;;2;760;;;0;0;0;1;G;500.0;16.23987;-61.52673;0;;;1.0;;0;;;;;;;;;;;;;;a;n;28.0;m;2021-05;97101;0116;971010116;H;H;9710101;9A701;1;971
orpi-1-129009E1Y12K;pr;m;l;0;70;300.0;3;850;;;0;0;0;1;G;500.0;16.2462;-61.49477;0;;;2.0;;0;;;;;;;;;;;;;;a;n;28.0;m;2021-05;97101;0121;971010121;H;H;9710101;9A701;1;971
laforet-immo-facile-20600939;pr;a;l;0;58;;3;900;;;0;0;0;0;VI;;16.25552;-61.53225;0;;;;;0;VI;;;;;;;;;;;;;a;n;78.0;a;2021-05;97101;0108;971010108;H;H;9710101;9A701;1;971
ag970608-301740900;pr;a;l;0;23;;1;550;;;0;0;0;1;NS;;16.23516;-61.52447;0;;;0.0;;0;;;1.0;;;False;;;;;;;;a;n;64.0;a;2021-05;97101;0114;971010114;H;H;9710101;9A701;1;971
orpi-1-129004E1D8XK;pr;m;l;0;175;500.0;5;2035;;;0;0;0;2;0;;16.17388;-61.77722;0;;;2.0;;0;;;;;;;;;;;;;;a;n;42.0;m;2021-05;97106;0103;971060103;D;D;9710601;9A203;1;971
hektor-3_BAIEMAHAULT-2491;pr;m;l;0;154;900.0;5;2200;;;0;0;3;0;0;;16.17472;-61.78085;0;2.0;;1.0;False;Ouest;;;3.0;1.0;;;;;;;;;;a;n;28.0;m;2021-05;97106;0103;971060103;D;D;9710601;9A203;1;971
hektor-immobilierenguadeloupe-3023;pr;m;l;0;175;;5;1900;;;0;0;2;0;0;;16.18315;-61.77995;0;;;1.0;False;0;;2012.0;3.0;;;;;;;;;;;a;n;28.0;m;2021-05;97106;0103;971060103;D;D;9710601;9A203;1;971
ag970608-301740885;pr;m;l;0;98;;4;1500;;;0;0;0;1;NS;;16.23952;-61.40105;0;;;0.0;;0;;;2.0;;;False;;;;;;;;a;n;23.0;m;2021-05;97128;0106;971280106;H;H;9712801;9A701;1;971
ag970718-302824140;pr;m;l;0;68;;3;800;;;0;0;0;1;VI;;16.31155;-61.69378;0;;;;;0;;;;;;True;;;;;;;;a;n;16.0;m;2021-05;97129;0104;971290104;H;H;9712901;9A301;1;971
hektor-agil-gp-661;pr;m;l;0;90;385.0;4;1000;;;0;0;1;0;A;18.0;16.31367;-61.69905;0;;;;False;0;;1980.0;1.0;2.0;;;;;;;;;;a;n;57.0;m;2021-05;97129;0104;971290104;H;H;9712901;9A301;1;971
hektor-immobilierenguadeloupe-793;pr;m;l;0;150;;4;990;;;0;0;0;0;0;;16.22777;-61.38203;0;;;;False;0;;;;;;;;;;;;;;a;n;21.0;m;2021-05;97128;0101;971280101;H;H;9712801;9A701;1;971
hektor-immobilierenguadeloupe-3021;pr;m;l;0;83;1000.0;4;950;;;0;0;1;0;0;;16.33106;-61.45873;0;1.0;;;False;0;;;2.0;;;;;;;;;;;a;n;6.0;m;2021-05;97116;0106;971160106;H;H;9711601;9A701;1;971
ag970608-302174241;pr;a;l;0;52;;2;620;;;0;0;1;0;NS;;16.33281;-61.51161;0;;;0.0;False;0;;;1.0;;;False;;;;;;;;a;n;43.0;a;2021-05;97116;0101;971160101;H;H;9711601;9A701;1;971
orpi-1-129009E1YAPZ;pr;m;l;0;53;;3;700;;;0;0;0;1;0;;16.26476;-61.43191;0;;;2.0;;0;;;;;;;;;;;;;;a;n;9.0;m;2021-05;97128;0105;971280105;H;H;9712801;9A701;1;971
orpi-1-129004E1XX47;pr;a;l;0;50;;3;700;;;0;0;0;1;0;;16.26545;-61.58991;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;14.0;a;2021-05;97103;0106;971030106;H;H;9710301;9A701;1;971
laforet-immo-facile-20776443;pr;m;l;0;70;;2;950;;;0;0;0;0;VI;;16.24719;-61.59894;0;;;;;0;VI;;;;;;;;;;;;;a;n;36.0;m;2021-05;97103;0102;971030102;H;H;9710301;9A701;1;971
laforet-immo-facile-20776387;pr;m;l;0;82;;3;1201;;;0;0;0;0;VI;;16.24719;-61.59894;0;;;;;0;VI;;;;;;;;;;;;;a;n;64.0;m;2021-05;97103;0102;971030102;H;H;9710301;9A701;1;971
orpi-1-129004E0MTHR;pr;a;l;2;47;;2;675;;;0;0;0;1;0;;16.25791;-61.59404;0;3.0;;1.0;;0;;;;;;;;;;;;;;a;n;28.0;a;2021-05;97103;0104;971030104;H;H;9710301;9A701;1;971
orpi-1-129903E1YVLQ;pr;a;l;0;81;;3;850;;;0;0;0;1;0;;16.25496;-61.59146;0;7.0;;1.0;;0;;;;;;;;;;;;;;a;n;;a;2021-05;97103;0104;971030104;H;H;9710301;9A701;1;971
orpi-1-129004E1YU72;pr;m;l;0;124;2000.0;5;1680;;;0;0;0;2;0;;16.38129;-61.41499;0;;;4.0;;0;;;;;;;;;;;;;;a;n;14.0;m;2021-05;97117;0101;971170101;H;H;9711701;9A701;1;971
hektor-immobilierenguadeloupe-3017;pr;a;l;0;33;;2;600;;;0;0;2;0;0;;16.33162;-61.34696;0;;;;False;0;;;;;;;;False;;;;;;a;n;119.0;a;2021-05;97117;0106;971170106;H;H;9711701;9A701;1;971
hektor-6_immovital-3343;pr;a;l;0;42;;2;700;;;0;0;1;0;0;;16.33355;-61.35727;0;;;;False;0;;;;;;;;False;;;;;;a;n;20.0;a;2021-05;97117;0104;971170104;H;H;9711701;9A701;1;971
orpi-1-129906E1YL00;pr;a;l;1;60;;3;798;;;0;0;0;0;F;450.0;16.33233;-61.33429;0;2.0;;1.0;;0;;;;;;;;;;;;;;a;n;7.0;a;2021-05;97117;0107;971170107;H;H;9711701;9A701;1;971
hektor-immobilierenguadeloupe-2667;pr;a;l;0;27;;1;455;;;0;0;1;0;0;;16.2376;-61.53492;0;2.0;;;False;0;;;1.0;;;;;False;;;;;;a;n;29.0;a;2021-05;97120;0104;971200104;H;H;9712001;9A701;1;971
orpi-1-129004E1XX22;pr;m;l;0;80;500.0;4;900;;;0;0;0;1;0;;16.04336;-61.59884;0;;;2.0;;0;;;;;;;;;;;;;;a;n;9.0;m;2021-05;97107;0103;971070103;H;H;9710701;9A401;1;971
hektor-immobilierenguadeloupe-3016;pr;m;l;0;105;;3;1800;;;0;0;1;0;0;;16.18813;-61.59289;0;;;;False;Est;;;1.0;;;;;;;;;;;a;n;28.0;m;2021-05;97118;0101;971180101;H;H;9711801;9A701;1;971
orpi-1-129004E1Y1ZU;pr;a;l;0;49;;3;900;;;0;0;0;1;0;;16.23417;-61.58592;0;0.0;;1.0;;0;;;;;;;;;;;;;;a;n;28.0;a;2021-05;97118;0106;971180106;H;H;9711801;9A701;1;971
orpi-1-129906E19UKU;pr;a;l;0;28;200.0;1;750;;;0;0;0;1;F;450.0;16.28669;-61.28114;0;0.0;;2.0;;0;;;;;;;;;;;;;;a;n;133.0;a;2021-05;97125;0104;971250104;H;H;9712501;9A701;1;971
ag970718-302270250;pr;m;l;0;95;;4;1800;;;0;0;0;2;G;;16.26917;-61.27604;0;1.0;;1.0;;Sud;;;1.0;;;;;;;;;;;a;n;50.0;m;2021-05;97125;0103;971250103;H;H;9712501;9A701;1;971
hektor-1_immovital-2567;pr;a;l;0;40;;1;525;;;0;0;1;0;0;;16.20129;-61.66467;0;;;;False;0;;;1.0;2.0;;;;False;;;;;;a;n;64.0;a;2021-05;97118;0102;971180102;H;H;9711801;9A701;1;971
orpi-1-129009E1YKZY;pr;m;l;0;135;1400.0;5;2265;;;0;0;0;2;0;;16.2158;-61.62674;0;;;2.0;;0;;;;;;;;;;;;;Individuel;a;n;29.0;m;2021-05;97118;0104;971180104;H;H;9711801;9A701;1;971
orpi-1-129004E1YX6X;pr;a;l;1;60;;3;1000;;;0;0;0;2;0;;16.2193;-61.62834;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;21.0;a;2021-05;97118;0104;971180104;H;H;9711801;9A701;1;971
hektor-immobilierenguadeloupe-1545;pr;a;l;1;60;;2;780;;;0;0;1;0;0;;16.20778;-61.50767;0;1.0;;;False;0;;;1.0;;;;;False;;;;;;a;n;50.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
orpi-1-129009E1Y3GI;pr;a;l;0;40;;2;800;;;0;0;0;2;0;;16.21651;-61.52458;0;;;2.0;;0;;;;;;;;;;;;;;a;n;9.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
orpi-1-129004E18IOB;pr;a;l;3;101;;4;1950;;;0;0;0;3;0;;16.21535;-61.52584;0;3.0;;2.0;;0;;;;;;;;;;;;;;a;n;28.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
orpi-1-129009E1VSK2;pr;a;l;0;27;;1;650;;;0;0;0;2;0;;16.21751;-61.52083;0;;;2.0;;0;;;;;;;;;;;;;;a;n;50.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
hektor-immobilierenguadeloupe-3028;pr;a;l;2;120;;5;1600;;;0;0;1;1;0;;16.21567;-61.52058;0;2.0;;;False;0;;;2.0;;;;;False;;;;;;a;n;14.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
hektor-immobilierenguadeloupe-2550;pr;a;l;1;33;;1;705;;;0;0;1;0;0;;16.21966;-61.52643;0;;;;False;0;;;1.0;;;;;False;;;;;;a;n;64.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
orpi-1-129009E1YISP;pr;a;l;0;33;;2;800;;;0;0;0;2;0;;16.21651;-61.52458;0;;;2.0;;0;;;;;;;;;;;;;;a;n;34.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
orpi-1-129004E1YAJA;pr;a;l;2;81;;3;1250;;;0;0;0;1;0;;16.20768;-61.50653;0;3.0;;4.0;;0;;;;;;;;True;;;;;;a;n;28.0;a;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
hektor-1_immovital-3356;pr;m;l;0;90;;4;2500;;;0;0;2;0;0;;16.20763;-61.50067;0;1.0;;2.0;False;0;;1979.0;;1.0;;;;;;;;;;a;n;37.0;m;2021-05;97113;0101;971130101;H;H;9711301;9A701;1;971
hektor-immobilierenguadeloupe-3029;pr;a;l;1;53;;2;680;;;0;0;0;2;0;;16.21474;-61.43992;0;1.0;;2.0;False;0;;;2.0;;;;;False;;;;;;a;n;119.0;a;2021-05;97113;0107;971130107;H;H;9711301;9A701;1;971
orpi-1-129004E1Y1E3;pr;a;l;0;35;;2;690;;;0;0;0;1;0;;16.20587;-61.4937;0;0.0;;1.0;;0;;;;;;;;;;;;;;a;n;57.0;a;2021-05;97113;0103;971130103;H;H;9711301;9A701;1;971
hektor-1_immovital-3357;pr;a;l;1;31;;2;740;;;0;1;1;0;0;;16.20801;-61.49235;0;1.0;;1.0;False;0;;1991.0;;;;;;False;;;;;;a;n;149.0;a;2021-05;97113;0103;971130103;H;H;9711301;9A701;1;971
orpi-1-129009E0YUHS;pr;m;l;0;96;225.0;3;880;;;0;0;0;2;0;;16.23687;-61.45744;0;;;1.0;;0;;;;;;;;;;;;;;a;n;;m;2021-05;97113;0105;971130105;H;H;9711301;9A701;1;971
ag442040-301544322;pr;a;l;0;86;;3;1550;;;0;1;1;1;0;;16.2387;-61.46755;0;;;2.0;;0;;;;;;;;;;;;;Individuel;a;n;70.0;a;2021-05;97113;0105;971130105;H;H;9711301;9A701;1;971
ag970608-300658785;pr;a;l;0;30;;2;600;;;0;0;1;0;NS;;16.21652;-61.46042;0;;;0.0;;0;;;1.0;;;False;;;;;;;;a;n;14.0;a;2021-05;97113;0104;971130104;H;H;9711301;9A701;1;971
hektor-patri-immo-1082;pr;a;l;0;30;;1;700;;;0;0;1;0;0;;16.21671;-61.48521;0;;;;False;0;;;;;;;;False;;;;;;a;n;125.0;a;2021-05;97113;0102;971130102;H;H;9711301;9A701;1;971
hektor-2_BAIEMAHAULT-1791;pr;a;l;1;60;;3;888;;;0;0;1;0;0;;16.21672;-61.48469;0;;;;True;0;;;1.0;;;;;False;;;;;;a;n;7.0;a;2021-05;97113;0102;971130102;H;H;9711301;9A701;1;971
orpi-1-129009E1D5YQ;pr;a;l;0;29;;2;720;;;0;0;0;1;0;;16.20708;-61.48276;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;135.0;a;2021-05;97113;0102;971130102;H;H;9711301;9A701;1;971
hektor-patri-immo-1604;pr;a;l;0;21;;1;750;;;0;0;0;1;0;;16.21701;-61.48472;0;;;1.0;False;0;;;1.0;;;;;True;;;;;;a;n;113.0;a;2021-05;97113;0102;971130102;H;H;9711301;9A701;1;971
hektor-patri-immo-155;pr;a;l;0;11;;1;370;;;0;0;0;0;0;;16.21701;-61.48472;0;;;;False;0;;;;;;;;False;;;;;;a;n;98.0;a;2021-05;97113;0102;971130102;H;H;9711301;9A701;1;971
hektor-1_immovital-716;pr;m;l;0;91;;4;1050;;;0;0;0;0;VI;;16.27157;-61.63395;0;;;;False;0;;;2.0;;;;;;;;;;;a;n;7.0;m;2021-05;97115;0101;971150101;H;H;9711501;9A701;1;971
hektor-immobilierenguadeloupe-3030;pr;m;l;0;80;;4;1600;;;0;0;1;1;0;;16.27122;-61.63637;0;1.0;;;False;0;;;1.0;1.0;;;;;;;;;;a;n;23.0;m;2021-05;97115;0101;971150101;H;H;9711501;9A701;1;971
orpi-1-129009E1Y929;pr;a;l;1;65;;3;800;;;0;0;0;1;0;;15.98396;-61.65494;0;1.0;;2.0;;0;;;;;;;;;;;;;;a;n;9.0;a;2021-05;97132;0103;971320103;D;D;9713201;9A501;1;971
orpi-1-129009E1Y921;pr;a;l;1;80;;3;900;;;0;0;0;1;0;;15.98396;-61.65494;0;1.0;;2.0;;0;;;;;;;;;;;;;;a;n;9.0;a;2021-05;97132;0103;971320103;D;D;9713201;9A501;1;971
orpi-1-129004E1YU6K;pr;a;l;0;37;;1;700;;;0;0;0;1;0;;16.25248;-61.2654;0;2.0;;;;0;;;;;;;;;;;;;;a;n;113.0;a;2021-05;97125;0102;971250102;H;H;9712501;9A701;1;971
orpi-1-129906E1YON3;pr;a;l;2;65;;3;940;;;0;0;0;1;F;450;16.255;-61.28359;0;2.0;;1.0;;0;;;;;;;;;;;;;;a;n;105.0;a;2021-05;97125;0102;971250102;H;H;9712501;9A701;1;971
laforet-immo-facile-20651340;pr;m;l;0;73;703.0;4;1140;;;0;0;1;0;VI;;16.2528;-61.28844;0;;;1.0;;0;VI;;1.0;1.0;;;;;;;;;;a;n;28.0;m;2021-05;97125;0102;971250102;H;H;9712501;9A701;1;971
orpi-1-129906E1YSA3;pr;a;l;0;25;;1;800;;;0;0;0;1;F;450.0;16.24864;-61.29273;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;112.0;a;2021-05;97125;0102;971250102;H;H;9712501;9A701;1;971
hektor-immobilierenguadeloupe-3026;pr;m;l;0;105;1000.0;5;2350;;;0;0;2;1;0;;16.25134;-61.27256;0;1.0;;4.0;False;Sud-Est;;2000.0;3.0;;;;;;;;;;;a;n;36.0;m;2021-05;97125;0101;971250101;H;H;9712501;9A701;1;971
hektor-1_BAIEMAHAULT-2493;pr;a;l;1;60;;3;834;;;0;0;1;0;0;;15.98958;-61.68266;0;;;;False;0;G;2001.0;1.0;1.0;;;;False;;;;;;a;n;14.0;a;2021-05;97109;0103;971090103;D;D;9710901;9A501;1;971
hektor-2_BAIEMAHAULT-2486;pr;m;l;0;120;;4;2000;;;0;0;2;1;0;;16.22163;-61.47824;0;;;;False;0;;;3.0;;;;;;;;;;;a;n;35.0;m;2021-04;97113;0105;971130105;H;H;9711301;9A701;1;971
hektor-patri-immo-1585;pr;a;l;0;68;;3;1250;;;0;0;1;0;0;;16.22163;-61.47824;0;;;;False;0;;;;;;;;False;;;;;;a;n;6.0;a;2021-04;97113;0105;971130105;H;H;9711301;9A701;1;971
orpi-1-129009E1WNKX;pr;a;l;1;52;;3;990;;;0;0;0;0;G;500;16.22973;-61.47234;0;3.0;;1.0;;0;;;;;;;;;;;;;;a;n;92.0;a;2021-04;97113;0105;971130105;H;H;9711301;9A701;1;971
orpi-1-129009E1T0VC;pr;a;l;0;26;;1;600;;;0;0;0;1;G;500.0;16.20793;-61.49708;0;1.0;;;;0;;;;;;;;;;;;;;a;n;7.0;a;2021-04;97113;0103;971130103;H;H;9711301;9A701;1;971
orpi-1-129009E1VR0O;pr;a;l;1;36;;2;700;;;0;0;0;1;G;500;16.20793;-61.49708;0;1.0;;;;0;;;;;;;;;;;;;;a;n;14.0;a;2021-04;97113;0103;971130103;H;H;9711301;9A701;1;971
pericles-24761666;pr;m;l;0;67;;3;748;;;0;0;0;0;0;;16.2197;-61.49056;0;;;;;0;;;0.0;0.0;;;;;;;;;;a;n;91.0;m;2021-04;97113;0106;971130106;H;H;9711301;9A701;1;971
orpi-1-129004E0NLWL;pr;a;l;0;67;;2;698;;;0;0;0;1;0;;16.21264;-61.447;0;1.0;;1.0;;0;;;;;;;;;;;;;;a;n;140.0;a;2021-04;97113;0104;971130104;H;H;9711301;9A701;1;971
hektor-1_BAIEMAHAULT-2459;pr;a;l;0;68;;3;719;;;0;0;1;0;F;350;15.98958;-61.68266;0;3.0;;1.0;False;0;;2002.0;1.0;;;;;False;;;;;;a;n;50.0;a;2021-04;97109;0103;971090103;D;D;9710901;9A501;1;971
