idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
immo-facile-59030882;pr;m;l;0;111;300.0;5;1200;;;0;0;1;1;B;74;49.32961;-0.47524;0;;;;;0;A;2021.0;3.0;;;;;;;;;;Individuel;a;n;7.0;m;2025-08;14318;0000;143180000;Z;Z;1431800;14000;28;14
netty-lapetiteagence-appt-3537;pr;a;l;1;48;;3;675;;;0;0;1;0;D;245;49.29897;-0.37253;0;3.0;;;False;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;8.0;a;2025-08;14228;0000;142280000;Z;Z;1422800;14302;28;14
immo-facile-58738834;pr;a;l;9;47;;2;648;;;0;0;1;0;E;282;49.19883;-0.34262;0;;;;True;0;B;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2025-08;14327;0401;143270401;H;D;1432701;14601;28;14
immo-facile-59093092;pr;a;l;0;45;;2;697;;;0;0;0;0;D;211;49.20097;-0.34174;0;;;;;0;B;;;;;;;;;;;;;a;n;21.0;a;2025-08;14327;0401;143270401;H;D;1432701;14601;28;14
immo-facile-59069891;pr;a;l;0;34;;2;700;;;0;0;0;0;D;205;49.20911;-0.32249;0;2.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;8.0;a;2025-08;14327;0603;143270603;A;D;1432701;14601;28;14
immo-facile-59084689;pr;a;l;2;29;;1;466;;;0;0;1;0;E;264;49.21636;-0.354;0;3.0;;;;0;B;1993.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;15.0;a;2025-08;14327;0502;143270502;A;D;1432701;14601;28;14
immo-facile-59098899;pr;a;l;0;70;;3;895;;;0;0;0;1;C;127;49.20256;-0.34162;0;;;1.0;;0;A;;1.0;;;;;;;;;;Collectif;a;n;43.0;a;2025-08;14327;0502;143270502;A;D;1432701;14601;28;14
citya-immobilier-17894-GES12610001-41;pr;m;l;0;100;;5;1500;;;0;0;1;1;C;147;49.22093;-0.34594;0;;;0.0;False;0;D;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;21.0;m;2025-08;14327;0503;143270503;H;D;1432701;14601;28;14
ag752345-482274155;pr;a;l;3;12;;4;469;;;0;0;0;1;C;247;49.19935;-0.33174;0;;;0.0;True;Est;A;;;;;True;;True;;;Gaz;;Collectif;m;n;22.0;a;2025-08;14327;0202;143270202;H;D;1432701;14601;28;14
immo-facile-58931223;pr;a;l;0;28;;1;580;;;0;0;1;0;E;313;49.20655;-0.33713;0;;;;True;0;A;;1.0;;;;;;;;;;Collectif;a;n;7.0;a;2025-08;14327;0501;143270501;H;D;1432701;14601;28;14
immo-facile-59078608;pr;a;l;2;33;;1;425;;;0;0;1;0;D;219;49.19595;-0.33727;0;;;;True;0;A;;1.0;;;;;True;;;;;Collectif;a;n;8.0;a;2025-08;14327;0202;143270202;H;D;1432701;14601;28;14
ag141409-485539253;pr;a;l;1;73;;4;942;;;0;1;0;1;D;191;49.19978;-0.33244;0;2.0;;;;0;B;;1.0;;;;;True;;;;;Collectif;a;n;27.0;a;2025-08;14327;0202;143270202;H;D;1432701;14601;28;14
century-21-202_3795_2057;pr;a;l;2;36;;2;445;;;0;0;1;0;E;315;49.14308;0.21816;0;3.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;55.0;a;2025-08;14366;0601;143660601;H;H;1436601;14401;28;14
century-21-202_3795_2043;pr;a;l;1;31;;2;550;;;0;0;1;0;F;478;49.14758;0.22128;0;2.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2025-08;14366;0601;143660601;H;H;1436601;14401;28;14
guy-hoquet-immo-facile-7369809;pr;a;l;0;65;;3;670;;;0;0;0;1;E;269;49.14626;0.23116;0;;;1.0;True;0;E;;1.0;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;57.0;a;2025-08;14366;0301;143660301;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4821;pr;m;l;0;92;490.0;4;990;;;0;1;1;0;D;227;49.14608;0.22552;0;2.0;;1.0;False;Nord;B;;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;8.0;m;2025-08;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4848;pr;a;l;0;47;;3;650;;;0;0;0;1;D;185;49.14608;0.22552;0;4.0;;1.0;False;0;B;2007.0;1.0;;;;;False;;;;;;a;n;8.0;a;2025-08;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4844;pr;a;l;0;29;;2;500;;;0;0;1;0;E;322;49.14608;0.22552;0;;;;False;0;E;1948.0;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;55.0;a;2025-08;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4324;pr;a;l;2;45;;2;475;;;0;0;0;1;D;167;49.14608;0.22552;0;;;;;0;A;;1.0;;;;;;;;;;;a;n;8.0;a;2025-08;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4845;pr;a;l;1;73;;3;790;;;0;0;0;1;D;206;49.14608;0.22552;0;4.0;;;False;0;B;1948.0;;;;;;False;;;Électrique;Radiateur;Individuel;a;n;34.0;a;2025-08;14366;0102;143660102;H;H;1436601;14401;28;14
century-21-202_3795_2059;pr;a;l;2;63;;3;730;;;0;0;1;0;D;168;49.14519;0.22623;0;5.0;;0.0;;0;D;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;15.0;a;2025-08;14366;0101;143660101;H;H;1436601;14401;28;14
citya-immobilier-5003-GES06740113-38;pr;a;l;3;57;;2;1200;;;0;0;1;0;F;310;49.35745;0.06718;0;;;0.0;;0;F;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2025-08;14220;0000;142200000;Z;Z;1422000;14402;28;14
century-21-202_3795_2068;pr;a;l;2;49;;2;660;;;0;0;1;0;E;287;49.14378;0.22718;0;5.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;27.0;a;2025-08;14366;0101;143660101;H;H;1436601;14401;28;14
century-21-202_3795_2029;pr;a;l;2;29;;1;500;;;0;0;1;0;C;144;49.15884;0.22196;0;4.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;;Radiateur;Collectif;a;n;8.0;a;2025-08;14366;0702;143660702;A;H;1436601;14401;28;14
netty-sngideauville-appt-2185;pr;a;l;1;33;;2;850;;;0;1;0;1;F;393;49.36;0.07528;0;4.0;;;False;0;C;1978.0;1.0;;;;;True;;;;;;a;n;15.0;a;2025-08;14220;0000;142200000;Z;Z;1422000;14402;28;14
ag141409-483853073;pr;m;l;0;96;605.0;5;1200;;;0;0;1;1;E;273;49.17704;-0.18725;0;;;1.0;;0;B;;2.0;;;;;;;;Électrique;;Individuel;a;n;35.0;m;2025-08;14712;0000;147120000;Z;Z;1471200;14209;28;14
immo-facile-53628542;pr;m;l;0;85;;4;850;;;0;0;0;0;A;57;49.12434;-0.21538;0;;;;;0;A;;;;;;;;;;Électrique;;Individuel;a;n;8.0;m;2025-08;14057;0000;140570000;Z;Z;1405700;14204;28;14
hektor-ADDE2020-3304;pr;a;l;2;41;;2;660;;;0;0;0;1;D;244;49.27231;-0.70524;0;3.0;;;False;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;43.0;a;2025-08;14047;0102;140470102;H;H;1404701;14303;28;14
immo-facile-59039713;pr;m;l;0;100;;5;1250;;;0;0;0;1;A;43;49.27284;-0.71884;0;;;;;0;A;2023.0;2.0;;;;;;;;;Sol;Individuel;a;n;15.0;m;2025-08;14047;0303;140470303;H;H;1404701;14303;28;14
hektor-ADDE2020-3524;pr;a;l;3;99;;4;825;;;0;0;0;1;E;325;49.27621;-0.70147;0;;;;;0;E;;1.0;;;;;;;;Gaz;;Individuel;a;n;36.0;a;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
hektor-ADDE2020-2648;pr;a;l;2;60;;3;790;;;0;0;1;0;D;183;49.27666;-0.70507;0;;;;True;0;A;;1.0;;;;;True;;;Électrique;;Individuel;a;n;7.0;a;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
hektor-ADDE2020-2128;pr;a;l;2;49;;3;590;;;0;0;0;1;D;240;49.2764;-0.70595;0;4.0;;;;0;B;1750.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;84.0;a;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
immo-facile-59070738;pr;a;l;1;73;;3;800;;;0;1;1;0;D;243;49.28017;-0.70965;0;3.0;;;False;0;B;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2025-08;14047;0303;140470303;H;H;1404701;14303;28;14
ag141317-483447368;pr;a;l;1;46;;2;750;;;0;0;1;0;D;186;49.2786;-0.70297;0;;;;False;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;15.0;a;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
netty-clemot-appt-2166;pr;a;l;1;46;;2;750;;;0;0;1;0;D;186;49.27807;-0.70183;0;;;;False;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;15.0;a;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
immo-facile-59093677;pr;m;l;0;21;;1;530;;;0;0;1;0;D;231;49.27619;-0.69855;0;2.0;;;;0;A;1949.0;;;;;;;;;;Pompe à chaleur;Individuel;a;n;34.0;m;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
immo-facile-59086497;pr;a;l;1;31;;1;408;;;0;0;0;0;D;202;49.27605;-0.70001;0;3.0;;;;0;D;;;;;;;;;;;;;a;n;34.0;a;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
immo-facile-53462338;pr;a;l;2;39;;2;520;;;0;0;1;0;E;286;49.27725;-0.70349;0;4.0;;;;0;B;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2025-08;14047;0101;140470101;H;H;1404701;14303;28;14
century-21-202_3795_2048;pr;a;l;1;24;;1;380;;;0;0;1;0;E;333;49.11557;0.21998;0;2.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;15.0;a;2025-08;14625;0000;146250000;Z;Z;1462500;14000;28;14
citya-immobilier-17894-GES01630103-41;pr;a;l;0;64;;3;817;;;0;0;0;0;C;73;49.20052;-0.29816;0;;;0.0;;0;C;;;0.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;28.0;a;2025-08;14167;0104;141670104;H;A;1416701;14601;28;14
mgc-ancien-SNI_0000_296760;pr;a;l;0;58;;3;632;;;0;0;0;0;C;112;49.20146;-0.30166;0;;;1.0;False;0;C;2021.0;;;;True;;True;;;Gaz;;Individuel;a;n;8.0;a;2025-08;14167;0104;141670104;H;A;1416701;14601;28;14
ag210198-481923896;pr;a;l;0;30;;1;850;;;0;1;1;0;C;160;49.2013;-0.30338;0;;;1.0;;Sud;A;;1.0;;;True;;True;;;Électrique;;Individuel;network;n;7.0;a;2025-08;14167;0104;141670104;H;A;1416701;14601;28;14
hektor-PORTDIVES22-4224;pr;a;l;1;30;;2;590;;;0;1;0;1;E;300;49.29327;-0.1003;0;3.0;;1.0;False;Nord-Est;B;1998.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2025-08;14225;0102;142250102;H;H;1422501;14402;28;14
immo-facile-58967855;pr;a;l;3;19;;1;500;;;0;0;1;0;F;410;49.18009;-0.31735;0;4.0;;1.0;;0;C;;;;;;;False;;;Électrique;;Individuel;a;n;7.0;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
immo-facile-59030674;pr;a;l;0;63;;3;750;;;0;0;0;1;D;181;49.17819;-0.32435;0;;;;True;0;VI;;1.0;;;;;;;;Gaz;;Individuel;a;n;36.0;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
immo-facile-32352110;pr;m;l;0;148;600.0;5;800;;;0;0;1;0;NS;;48.8772;-0.81166;0;;;1.0;True;0;VI;;3.0;;;;;;;;Électrique;Radiateur;;a;n;7.0;m;2025-08;14726;0000;147260000;Z;Z;1472600;14000;28;14
immo-facile-58131050;pr;m;l;0;77;;3;470;;;0;0;0;0;E;213;48.85346;-0.6765;0;2.0;;;;0;E;;;;;;;;;;Fioul;Radiateur;Individuel;a;n;8.0;m;2025-08;14726;0000;147260000;Z;Z;1472600;14000;28;14
immo-facile-59052087;pr;a;l;3;55;;3;735;;;0;0;1;0;C;73;49.17286;-0.32136;0;;;;;0;C;;1.0;;;;;True;;;Gaz;;Individuel;a;n;15.0;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
citya-immobilier-17894-GES00400015-41;pr;a;l;0;63;;3;780;;;0;0;1;0;E;268;49.17868;-0.32662;0;;;1.0;;0;D;;;0.0;;;;False;;;Électrique;;Individuel;a;n;7.0;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
immo-facile-34777319;pr;m;l;0;65;;3;735;;;0;0;1;0;D;239;49.17662;-0.32191;0;;;1.0;True;0;B;2010.0;1.0;;;;;;;;Électrique;;Individuel;a;n;15.0;m;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
netty-lapetiteagence-appt-3507;pr;a;l;1;38;;2;645;;;0;0;1;0;D;227;49.17324;-0.32182;0;;;1.0;False;0;B;1949.0;1.0;;;;;False;;;Électrique;;Individuel;a;n;8.0;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
ladresse-1-adresse-14119052;pr;a;l;1;10;;1;450;;;0;0;0;0;E;169;49.17714;-0.33114;0;;;;;0;E;;;;;;;;;;;;;a;n;43.0;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
ladresse-1-adresse-14119219;pr;a;l;1;11;;1;450;;;0;0;0;0;E;169;49.17714;-0.33114;0;;;;;0;E;;;;;;;;;;;;;a;n;8.0;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
ladresse-1-adresse-14115559;pr;a;l;1;9;;1;450;;;0;0;0;0;E;169;49.17712;-0.33116;0;;;;;0;E;;;;;;;;;;;;;a;n;;a;2025-08;14437;0101;144370101;H;H;1443701;14601;28;14
immo-facile-59096384;pr;a;l;0;64;;3;784;;;0;0;0;1;D;230;49.21768;-0.36737;0;;;;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;8.0;a;2025-08;14242;0000;142420000;Z;Z;1424200;14601;28;14
immo-facile-58908307;pr;a;l;1;95;;4;660;;;0;0;0;0;D;171;48.91422;-0.1179;0;2.0;;;;0;D;;;;;;;False;;;;;;a;n;7.0;a;2025-07;14216;0000;142160000;Z;Z;1421600;14000;28;14
century-21-202_3795_1968;pr;m;l;0;97;2765.0;4;1215;;;0;0;1;1;D;243;49.17689;0.37318;0;;;0.0;;0;B;;2.0;0.0;;;;;;;Électrique, Bois;Convecteur, Poêle à Bois;Individuel;a;n;28.0;m;2025-07;14293;0000;142930000;Z;Z;1429300;14000;28;14
ag610298-477204953;pr;m;l;0;108;2000.0;3;870;;;0;0;1;0;E;251;48.9885;-0.33748;0;;;;;0;D;;;;;;;;;;Bois;Poêle à Bois;;a;n;13.0;m;2025-07;14455;0000;144550000;Z;Z;1445500;14000;28;14
hektor-faudaisisigny-20337;pr;a;l;2;68;;3;570;;;0;1;0;1;D;245;49.318;-1.10193;0;4.0;;;True;0;E;1957.0;1.0;;;;3.0;False;;;Gaz;;Individuel;a;n;6.0;a;2025-07;14342;0000;143420000;Z;Z;1434200;14109;28;14
hektor-faudaisisigny-5687;pr;a;l;0;32;;2;400;;;0;0;0;0;F;407;49.31564;-1.10637;0;;;;False;0;C;1948.0;;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;50.0;a;2025-07;14342;0000;143420000;Z;Z;1434200;14109;28;14
hektor-faudaisisigny-18171;pr;a;l;1;46;;2;450;;;0;0;1;0;F;390;49.31757;-1.1019;0;4.0;;;True;0;C;1957.0;1.0;;;;;False;;;Électrique;Radiateur;Collectif;a;n;50.0;a;2025-07;14342;0000;143420000;Z;Z;1434200;14109;28;14
immo-facile-55241538;pr;a;l;1;61;;2;570;;;0;1;1;0;D;180;49.0207;-0.63279;0;4.0;;;True;0;B;1950.0;1.0;;;False;;False;;;Électrique;;Individuel;a;n;28.0;a;2025-07;14027;0000;140270000;Z;Z;1402700;14113;28;14
hektor-AABIMMOBILIER-4818;pr;a;l;2;38;;4;395;;;0;0;0;1;E;308;49.05744;-0.11718;0;3.0;;;True;0;B;;1.0;;;;;False;;;;;;a;n;43.0;a;2025-07;14431;0000;144310000;Z;Z;1443100;14211;28;14
ag141409-473959841;pr;a;l;1;42;;2;670;;;0;1;1;0;C;63;49.30033;-0.39164;0;;;1.0;;0;C;;1.0;;;;;;;;;;Individuel;a;n;13.0;a;2025-07;14228;0000;142280000;Z;Z;1422800;14302;28;14
netty-lapetiteagence-appt-3500;pr;a;l;0;26;;2;500;;;0;0;0;0;D;257;49.29897;-0.37253;0;;;;False;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;6.0;a;2025-07;14228;0000;142280000;Z;Z;1422800;14302;28;14
immo-facile-29947496;pr;a;l;1;40;;2;570;;;0;0;0;1;E;302;49.29693;-0.38063;0;2.0;;;True;Sud;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;6.0;a;2025-07;14228;0000;142280000;Z;Z;1422800;14302;28;14
immo-facile-58824538;pr;a;l;1;82;;3;920;;;0;0;1;0;C;99;49.29967;-0.37467;0;;;2.0;True;0;C;2005.0;1.0;;;;;True;;;Gaz;;Individuel;a;n;14.0;a;2025-07;14228;0000;142280000;Z;Z;1422800;14302;28;14
immo-facile-58347740;pr;a;l;0;74;;4;550;;;0;0;0;1;D;244;49.22584;-1.04726;0;3.0;;;;0;B;1958.0;1.0;;;False;;False;;;Électrique;;Individuel;a;n;13.0;a;2025-07;14614;0000;146140000;Z;Z;1461400;14000;28;14
hektor-AABIMMOBILIER-4766;pr;a;l;0;62;;4;750;;;0;0;1;0;D;221;49.14608;0.22552;0;4.0;;2.0;False;0;B;2005.0;1.0;;;;;False;;;;;Individuel;a;n;6.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
century-21-202_3795_1979;pr;a;l;3;76;;4;700;;;0;0;0;1;F;379;49.14508;0.22337;0;4.0;;0.0;;0;F;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;13.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
century-21-202_3795_1966;pr;a;l;3;62;;2;570;;;0;0;0;1;E;259;49.14456;0.23053;0;4.0;;0.0;;0;E;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;35.0;a;2025-07;14366;0301;143660301;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4810;pr;a;l;0;51;;2;510;;;0;0;0;1;F;344;49.14608;0.22552;0;;;;False;0;A;1948.0;1.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;6.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
century-21-202_3795_1989;pr;a;l;4;38;;3;610;;;0;0;1;0;C;152;49.1454;0.22529;0;5.0;;0.0;;0;A;;1.0;0.0;;True;;False;;;Électrique;Convecteur;Individuel;a;n;6.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4807;pr;a;l;1;54;;2;635;;;0;0;0;1;F;340;49.14608;0.22552;0;3.0;;;False;0;A;1949.0;1.0;;;;;False;;;;;Individuel;a;n;50.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4771;pr;a;l;0;33;;2;450;;;0;0;1;0;E;340;49.14608;0.22552;0;;;;;0;B;1948.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;6.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
century-21-202_3795_2036;pr;a;l;1;65;;4;835;;;0;0;1;0;D;249;49.15152;0.22189;0;3.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;69.0;a;2025-07;14366;0701;143660701;H;H;1436601;14401;28;14
citya-immobilier-5003-GES60100165-38;pr;a;l;0;46;;2;558;;;0;0;0;1;D;215;49.14375;0.25949;0;4.0;;1.0;;0;B;;;1.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;20.0;a;2025-07;14366;0304;143660304;H;H;1436601;14401;28;14
century-21-202_3795_1669;pr;a;l;2;103;;5;450;;;0;0;0;1;D;216;49.14343;0.22847;0;4.0;;0.0;;0;D;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;49.0;a;2025-07;14366;0101;143660101;H;H;1436601;14401;28;14
century-21-202_3795_1997;pr;a;l;2;53;;3;680;;;0;0;0;1;E;268;49.14569;0.22674;0;;;0.0;;0;E;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Collectif;a;n;6.0;a;2025-07;14366;0101;143660101;H;H;1436601;14401;28;14
century-21-202_3795_2016;pr;a;l;2;24;;1;360;;;0;0;1;0;E;293;49.14638;0.22636;0;4.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;6.0;a;2025-07;14366;0101;143660101;H;H;1436601;14401;28;14
ag141317-478249835;pr;a;l;4;60;;3;760;;;0;0;0;1;D;223;49.14268;0.23031;0;;;;False;0;D;;;;;False;;False;;;;;Individuel;a;n;6.0;a;2025-07;14366;0101;143660101;H;H;1436601;14401;28;14
century-21-202_3795_1936;pr;a;l;3;85;;4;795;;;0;0;1;0;D;244;49.14528;0.22869;0;5.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Collectif;a;n;13.0;a;2025-07;14366;0101;143660101;H;H;1436601;14401;28;14
century-21-202_3795_1954;pr;a;l;2;52;;3;700;;;0;0;1;0;D;221;49.14001;0.23186;0;3.0;;1.0;;0;D;;2.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;6.0;a;2025-07;14366;0201;143660201;H;H;1436601;14401;28;14
century-21-202_3795_1953;pr;a;l;2;68;;3;800;;;0;0;1;0;D;170;49.1402;0.23206;0;3.0;;1.0;;0;D;;2.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;6.0;a;2025-07;14366;0201;143660201;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4820;pr;a;l;1;41;;2;545;;;0;0;0;1;E;279;49.14608;0.22552;0;3.0;;;;0;E;1948.0;1.0;;;;;False;;;Gaz;;Individuel;a;n;29.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4817;pr;a;l;0;49;;2;555;;;0;0;0;1;E;277;49.14608;0.22552;0;3.0;;;False;0;E;1948.0;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;7.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
hektor-AABIMMOBILIER-4814;pr;a;l;0;84;;3;800;;;0;0;1;0;F;390;49.14608;0.22552;0;;;;;Est-Ouest;F;1974.0;1.0;;;;;False;;;Gaz;;Individuel;a;n;36.0;a;2025-07;14366;0102;143660102;H;H;1436601;14401;28;14
century-21-202_3795_2028;pr;a;l;1;48;;2;700;;;0;0;1;0;E;321;49.13975;0.2328;0;4.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;;;Collectif;a;n;14.0;a;2025-07;14366;0201;143660201;H;H;1436601;14401;28;14
immo-facile-58165716;pr;m;l;0;48;;3;780;;;0;0;0;0;F;349;49.20911;-0.51068;0;2.0;;;True;0;C;;;;;;;;;;;;;a;n;42.0;m;2025-07;14098;0000;140980000;Z;Z;1409800;14208;28;14
century-21-202_3795_1942;pr;a;l;0;61;;4;720;;;0;0;2;0;E;323;49.28819;0.1876;0;;;0.0;;0;B;;2.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;13.0;a;2025-07;14514;0000;145140000;Z;Z;1451400;14120;28;14
immo-facile-58813804;pr;a;l;3;20;;1;570;;;0;0;0;0;C;129;49.20243;-0.40042;0;;;1.0;False;0;C;;;;;;;True;;;Électrique;;Individuel;a;n;6.0;a;2025-07;14566;0000;145660000;Z;Z;1456600;14000;28;14
immo-facile-58845170;pr;m;l;0;160;700.0;7;820;;;0;0;0;0;D;218;48.87708;-0.81129;0;;;;;0;B;;;;;;;;;;;;;a;n;6.0;m;2025-07;14726;0000;147260000;Z;Z;1472600;14000;28;14
century-21-202_2379_13930;pr;a;l;2;38;;2;611;;;0;0;0;1;E;307;49.28529;-0.10348;0;4.0;;0.0;;0;B;1980.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;50.0;a;2025-07;14225;0103;142250103;H;H;1422501;14402;28;14
century-21-202_3795_1995;pr;a;l;2;30;;2;390;;;0;0;1;0;E;317;49.14082;0.21162;0;3.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;43.0;a;2025-07;14574;0000;145740000;Z;Z;1457400;14401;28;14
immo-facile-58850876;pr;m;l;0;140;300.0;5;875;;;0;0;0;0;D;245;48.89373;-0.88484;0;;;;;0;B;;;;;;;;;;;;;a;n;6.0;m;2025-07;14061;0000;140610000;Z;Z;1406100;14000;28;14
immo-facile-58750856;pr;a;l;0;54;65.56;3;800;;;0;0;1;0;C;60;49.14921;-0.42045;0;3.0;;1.0;;0;C;2025.0;1.0;;;;;;;;Gaz;Sol;Collectif;a;n;6.0;a;2025-07;14254;0000;142540000;Z;Z;1425400;14000;28;14
immo-facile-58750936;pr;a;l;1;67;9.73;4;900;;;0;0;2;0;C;63;49.14921;-0.42045;0;3.0;;2.0;;0;C;2025.0;1.0;;;;;;;;Gaz;Sol;Collectif;a;n;13.0;a;2025-07;14254;0000;142540000;Z;Z;1425400;14000;28;14
century-21-202_3795_1947;pr;a;l;2;49;;2;530;;;0;0;1;0;D;198;49.02166;0.40654;0;3.0;;0.0;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;6.0;a;2025-07;14478;0000;144780000;Z;Z;1447800;14115;28;14
lamy-38-FL0836440;pr;a;l;2;46;;2;732;;;0;1;0;0;A;68;49.15268;-0.36194;0;4.0;;1.0;False;Sud;A;;;;;False;;True;;;;;;a;n;50.0;a;2025-07;14271;0102;142710102;H;H;1427101;14601;28;14
lamy-38-FL0836428;pr;a;l;2;45;;2;643;;;0;1;0;0;A;61;49.15268;-0.36194;0;6.0;;;False;Sud;A;;;;;False;;True;;;;;;a;n;50.0;a;2025-07;14271;0102;142710102;H;H;1427101;14601;28;14
lamy-38-FL0836437;pr;a;l;4;42;;2;616;;;0;1;0;0;A;51;49.15268;-0.36194;0;6.0;;;False;Sud-Est;A;;;;;False;;True;;;;;;a;n;50.0;a;2025-07;14271;0102;142710102;H;H;1427101;14601;28;14
netty-advicimreseau-appt-21976;pr;a;l;0;43;;2;635;;;0;0;0;0;B;77;49.1479;-0.37532;0;;;;;0;A;;;;;;;;;;;;;a;n;6.0;a;2025-07;14271;0101;142710101;H;H;1427101;14601;28;14
