idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
immo-facile-2347298;pr;a;v;2;73;;3;303900;;;0;0;0;1;VI;;49.46013;1.06778;Non;4.0;;1.0;False;Sud;G;2023.0;1.0;1.0;;True;;True;28.0;780.0;Gaz;Radiateur;Collectif;a;o;;a;2021-02;76451;0201;764510201;H;H;7645101;00755;28;76;10.86;2.0;0.031;11.11;84.0;0.032;4163.01
adapt-immo-760073164;pr;m;v;0;110;1563.0;5;189000;;;0;0;1;0;D;154;49.70389;0.44498;Oui;1.0;;4.0;False;0;E;;1.0;;;;;;;;Fioul;;;a;n;;m;2021-02;76068;0000;760680000;Z;Z;7606800;76000;28;76;;;;;;;1718.18
ag340369-228570253;pr;m;v;0;79;;4;202700;;;0;0;0;0;NS;;49.38759;1.10558;Non;;;1.0;;Ouest;;;;;;;;;;;;;;network;n;;m;2021-02;76575;0402;765750402;H;H;7657501;00755;28;76;9.43;2.0;0.044;9.31;4.0;0.044;2565.82
ag761149-287037347;pr;m;v;0;79;52.0;5;201500;;;0;0;0;1;NS;;49.38737;1.10461;Non;1.0;;;;0;;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;76575;0402;765750402;H;H;7657501;00755;28;76;;;;10.8;2.0;0.051;2550.63
ag761149-287237474;pr;m;v;0;50;47.0;3;163000;;;0;0;0;1;E;;49.38442;1.10484;Non;1.0;;;;0;E;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;76575;0402;765750402;H;H;7657501;00755;28;76;9.53;2.0;0.035;9.57;4.0;0.035;3260.0
ag761149-287974577;pr;m;v;0;118;112.0;5;174900;;;0;0;0;1;D;190.0;49.38893;1.10728;Non;2.0;;;;0;E;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;76575;0402;765750402;H;H;7657501;00755;28;76;;;;10.8;2.0;0.087;1482.2
ag750949-287336885;pr;m;v;0;75;580.0;4;217000;;;0;0;0;1;E;294;49.38771;1.08872;Non;;;2.0;True;0;A;;1.0;;;;;;;;;;;a;n;;m;2021-02;76575;0601;765750601;H;H;7657501;00755;28;76;;;;9.31;4.0;0.039;2893.33
ag761149-287639024;pr;m;v;0;161;520.0;6;269900;;;0;0;0;1;D;;49.37833;1.10555;Non;1.0;;;;0;D;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;76575;0601;765750601;H;H;7657501;00755;28;76;;;;8.53;1.0;0.061;1676.4
ag761149-287037353;pr;m;v;0;118;405.0;7;229900;;;0;0;0;2;E;;49.38397;1.09847;Oui;1.0;;;;0;E;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;76575;0601;765750601;H;H;7657501;00755;28;76;;;;2.68;3.0;0.017;1948.31
adapt-immo-750227652;pr;m;v;0;108;350.0;4;260000;;;0;0;1;1;VI;;49.43694;1.18002;Non;1.0;;4.0;False;0;VI;2021.0;2.0;;;;;;;;;;;m;n;;m;2021-02;76591;0000;765910000;Z;Z;7659100;76000;28;76;10.71;1.0;0.053;10.71;1.0;0.053;2407.41
ag340369-270136784;pr;m;v;0;79;;4;180229;;;0;0;0;1;NS;;49.36962;1.08695;Non;;;1.0;;Ouest;;;;;;;;;;;;;;network;n;;m;2021-02;76575;0801;765750801;H;H;7657501;00755;28;76;;;;9.31;4.0;0.049;2281.38
entities-1039485-2290009;pr;m;v;0;80;314.0;5;199453;;;0;0;0;0;A;;49.31535;1.03486;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;76178;0102;761780102;H;H;7617801;00755;28;76;;;;;;;2493.16
entities-1039485-2290011;pr;m;v;0;117;314.0;6;235208;;;0;0;0;0;A;;49.31535;1.03486;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;76178;0102;761780102;H;H;7617801;00755;28;76;;;;;;;2010.32
orpi-1-031909E1U2X0;pr;m;v;0;101;217.0;5;192000;;;0;0;0;0;0;;49.31393;1.02752;Non;;;;;0;;;;;;;;;;;;;Individuel;a;n;;m;2021-02;76178;0102;761780102;H;H;7617801;00755;28;76;;;;;;;1900.99
ag340369-285502841;pr;m;v;0;145;340.0;5;242650;;;0;0;1;1;NS;;49.39722;1.08369;Oui;;;2.0;True;Est;;;2.0;;;;;;;;;;;network;n;;m;2021-02;76575;0203;765750203;H;H;7657501;00755;28;76;;;;10.8;2.0;0.077;1673.45
ag761149-287974649;pr;m;v;0;97;1038.0;6;246500;;;0;0;0;1;E;;49.38936;1.08015;Non;;;;;0;D;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;76575;0903;765750903;H;H;7657501;00755;28;76;;;;8.53;1.0;0.04;2541.24
ag761149-287037374;pr;m;v;0;60;36.0;4;117000;;;0;0;0;1;E;;49.37934;1.10838;Oui;;;;;0;E;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;76575;0602;765750602;H;H;7657501;00755;28;76;9.62;1.0;0.059;9.31;4.0;0.057;1950.0
ag761244-287017670;pr;m;v;0;150;994.0;7;285000;;;0;0;1;1;NS;;49.28863;1.02938;Non;1.0;;;;0;;;;;;;;;;;Électrique;;Individuel;a;n;;m;2021-02;76165;0101;761650101;A;A;7616501;00755;28;76;;;;;;;1900.0
orpi-1-031909E1U2WC;pr;m;v;0;106;490.0;5;184000;;;0;0;0;2;0;;49.27535;1.0291;Non;;;2.0;;0;;;;;;;;;;;;;Individuel;a;n;;m;2021-02;76165;0104;761650104;H;A;7616501;00755;28;76;;;;9.04;1.0;0.062;1735.85
ag750949-287766380;pr;m;v;0;172;650.0;5;279900;;;0;0;1;1;D;154;49.28103;1.02627;Non;1.0;;4.0;True;0;E;;3.0;;;;;;;;Gaz;;;a;n;;m;2021-02;76165;0103;761650103;H;A;7616501;00755;28;76;9.04;1.0;0.067;9.04;1.0;0.067;1627.33
ag800522-287952011;pr;a;v;2;78;;4;87100;;;0;0;1;0;F;430;50.04805;1.41704;Oui;2.0;;;;0;D;;1.0;;;;;;4.0;;Électrique;;Individuel;a;n;;a;2021-02;76255;0101;762550101;H;H;7625501;00453;28;76;7.58;3.0;0.081;8.3;4.0;0.089;1116.67
square-habitat-3D4ACCEA-FA32-4EBB-8B3E-67EF9EACC61F;pr;a;v;2;89;5055.0;4;201400;;;0;2;1;0;D;157;50.05292;1.41093;Non;3.0;;;True;Nord Sud Est Ouest;E;;1.0;;;False;;True;166.0;1920.29;;Radiateur;Individuel;a;n;;a;2021-02;76255;0101;762550101;H;H;7625501;00453;28;76;7.58;3.0;0.04;8.3;4.0;0.044;2262.92
hektor-serviss200917-2556;pr;a;v;0;56;;2;117000;;;0;0;1;0;D;158.0;50.04272;1.41224;Non;;;1.0;True;0;A;;1.0;;;;;;6.0;200.0;Électrique;Radiateur;Individuel;a;n;;a;2021-02;76255;0102;762550102;H;H;7625501;00453;28;76;12.35;5.0;0.071;10.86;14.0;0.062;2089.29
hektor-serviss200917-2555;pr;m;v;0;65;453.0;4;89000;;;0;0;1;0;F;375;50.05417;1.42318;Non;;;;False;0;G;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2021-02;76255;0103;762550103;H;H;7625501;00453;28;76;;;;8.89;1.0;0.078;1369.23
ag440414-287904776;pr;m;v;0;115;4129.0;6;199000;;;0;0;1;0;C;146.0;49.45488;1.15037;Non;1.0;;;;Sud;A;;1.0;;;False;;;;;Électrique;;;m;n;;m;2021-02;76212;0102;762120102;H;H;7621201;00755;28;76;;;;;;;1730.43
ag340369-270643088;pr;a;v;0;35;;2;116000;;;0;0;0;0;NS;;49.44319;1.16114;Non;;;1.0;;Nord-Est;;;;;;;;;;;;;;network;n;;a;2021-02;76212;0102;762120102;H;H;7621201;00755;28;76;12.12;31.0;0.044;12.16;54.0;0.044;3314.29
entities-1039485-2336211;pr;m;v;0;100;520.0;5;268716;;;0;0;0;0;A;;49.44237;1.1467;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2021-02;76212;0103;762120103;H;H;7621201;00755;28;76;11.07;1.0;0.049;11.07;1.0;0.049;2687.16
century-21-202_2367_24919;pr;m;v;0;89;250.0;5;188000;;;0;0;0;1;C;110;49.41815;1.06577;Oui;;;2.0;;0;D;1940.0;1.0;0.0;;;;;;;Gaz;Chaudière;;a;n;;m;2021-02;76498;0111;764980111;H;H;7649801;00755;28;76;9.14;1.0;0.052;10.2;2.0;0.058;2112.36
ag060811-287815583;pr;m;v;0;83;1508.0;4;117700;;;0;0;1;0;NS;;49.84961;1.25664;Oui;;;1.0;;0;;;1.0;;;;;;;;Électrique;;;network;n;;m;2021-02;76590;0000;765900000;Z;Z;7659000;76000;28;76;;;;;;;1418.07
edouard-denis-0063__63006;pr;an;v;0;76;;4;211000;;;0;0;0;0;0;;49.42779;1.05184;0;;;;;0;;;;;;;;;19.0;;;;;ca;o;;a;2021-02;76498;0102;764980102;H;H;7649801;00755;28;76;6.0;1.0;0.026;9.8;24.0;0.042;2776.32
adapt-immo-76011139;pr;m;v;0;140;1223.0;6;399000;;;0;0;1;1;D;171;49.54024;1.10347;Non;2.0;;2.0;False;0;B;2008.0;3.0;;;;;;;;Électrique;;;a;n;;m;2021-02;76452;0000;764520000;Z;Z;7645200;00755;28;76;;;;;;;2850.0
ag340369-286215317;pr;m;v;0;63;162.0;3;117700;;;0;0;1;0;E;241;49.55322;1.0713;Oui;;;0.0;;0;F;;;;;;;;;;;;;network;n;;m;2021-02;76452;0000;764520000;Z;Z;7645200;00755;28;76;9.71;2.0;0.062;9.71;2.0;0.062;1868.25
immo-facile-43426000;pr;m;v;0;75;223.0;3;138000;;;0;0;1;0;C;136;49.5393;1.07081;Oui;2.0;;;True;Est;E;1920.0;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2021-02;76452;0000;764520000;Z;Z;7645200;00755;28;76;9.71;2.0;0.063;9.71;2.0;0.063;1840.0
ag750949-288070868;pr;m;v;0;410;5000.0;11;480000;;;0;0;0;6;C;112;49.5535;1.08082;Non;2.0;;1.0;False;0;C;;5.0;;;;;;;;Fioul;;;a;n;;m;2021-02;76452;0000;764520000;Z;Z;7645200;00755;28;76;;;;;;;1170.73
ag340369-282906293;pr;m;v;0;90;337.0;5;212000;;;0;0;1;0;C;134;49.54127;1.07384;Oui;;;2.0;True;0;D;;3.0;;;;;;;;Gaz;;;network;n;;m;2021-02;76452;0000;764520000;Z;Z;7645200;00755;28;76;8.96;2.0;0.046;8.96;2.0;0.046;2355.56
guy-hoquet-immo-facile-4733871;pr;m;v;0;46;;3;109900;;;0;0;0;0;VI;;49.43079;1.0634;Non;;;;;0;VI;;;;;;;;;;Électrique;;;a;n;;m;2021-02;76498;0104;764980104;H;H;7649801;00755;28;76;11.82;3.0;0.059;11.24;20.0;0.056;2389.13
ag761149-287639042;pr;m;v;0;85;102.0;4;129900;;;0;0;0;0;E;;49.38446;1.10048;Oui;2.0;;;;0;E;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2021-02;76575;0402;765750402;H;H;7657501;00755;28;76;9.43;2.0;0.074;9.31;4.0;0.073;1528.24
