idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
orpi-1-129011E232I2;pr;a;l;2;86;;5;1500;;;0;0;0;1;0;;-12.73575;45.20675;0;2.0;;1.0;;0;;;;;;;;;;;;;;a;n;134.0;a;2021-09;97610;0102;976100102;H;H;9761001;9F302;6;976
155654571;pr;a;lt;3;31;;2;1543;;;0;1;1;0;A;50;45.75781;4.84142;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2020-02;69383;0105;693830105;H;A;6938301;00758;84;69
148795575;pr;a;lt;4;43;;2;1999;;;0;1;0;1;0;0;48.87335;2.31943;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2020-02;75108;3104;751083104;A;H;7510829;00851;11;75
155657477;pr;a;lt;1;46;;2;1714;;;0;0;1;0;A;50;45.75912;4.825;0;;;;;0;;;;;;;;;;;;;;a;n;2.0;a;2020-01;69385;0103;693850103;H;H;6938501;00758;84;69
155591195;pr;a;lt;4;57;;3;1800;;;0;1;1;0;A;50;45.7533;4.80997;0;;;;;0;;;;;;;;;;;;;;a;n;3.0;a;2020-01;69385;0402;693850402;H;H;6938501;00758;84;69
155709513;pr;a;lt;3;55;;2;708;;;0;0;0;1;E;284;45.76651;4.86809;0;;;;;0;;;;;;;;;;;;;;a;n;2.0;a;2020-01;69266;0101;692660101;H;H;6926601;00758;84;69
155594489;pr;a;lt;2;18;;1;1243;;;0;1;1;0;A;50;45.75985;4.83336;0;;;;;0;;;;;;;;;;;;;;a;n;3.0;a;2020-01;69382;0202;693820202;H;H;6938201;00758;84;69
155585199;pr;a;lt;3;50;;2;1840;;;0;0;1;1;A;0;45.7586;4.84306;0;;;;;0;;;;;;;;;;;;;;a;n;3.0;a;2020-01;69383;0105;693830105;H;A;6938301;00758;84;69
130600225;pr;a;lt;2;9;;1;380;;;0;0;1;0;0;0;45.75424;4.7967;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;69385;0404;693850404;H;H;6938501;00758;84;69
118301735;pr;a;lt;3;36;;1;1520;;;0;0;1;1;0;0;45.74601;4.8269;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;69382;0503;693820503;H;H;6938201;00758;84;69
152085913;pr;a;lt;4;53;;3;1800;;;0;0;0;1;0;0;48.86116;2.28433;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75116;6220;751166220;H;H;7511661;00851;11;75
146705593;pr;a;lt;0;15;;1;155;;;0;0;0;0;0;0;46.5614;0.34314;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;86214;0103;862140103;H;H;8621401;86601;75;86
112814161;pr;a;lt;2;40;;2;1680;;;0;1;0;1;0;0;45.76088;4.84613;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;69383;0104;693830104;H;A;6938301;00758;84;69
153752501;pr;a;lt;2;39;;2;950;;;0;0;0;1;0;0;48.83347;2.35289;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75113;5201;751135201;H;H;7511349;00851;11;75
153232979;pr;a;lt;3;99;;4;2489;;;0;1;1;1;0;0;48.83181;2.35344;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75113;5201;751135201;H;H;7511349;00851;11;75
123616641;pr;a;lt;0;60;;3;130;;;0;0;1;1;B;62;43.69567;7.2705;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;06088;0101;060880101;H;H;0608801;06701;93;06
148792761;pr;a;lt;6;22;;1;1459;;;0;0;0;1;0;0;48.85271;2.33296;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75106;2401;751062401;H;H;7510621;00851;11;75
150461995;pr;a;lt;5;79;;3;2317;;;0;1;0;1;0;0;48.83362;2.28933;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75115;5708;751155708;H;H;7511557;00851;11;75
143131405;pr;a;lt;3;47;;3;1;;;0;0;0;2;B;0;49.36176;0.07718;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;14220;0000;142200000;Z;Z;1422000;14402;28;14
148776615;pr;a;lt;3;55;;2;2199;;;0;0;0;1;0;0;48.85849;2.35144;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75104;1302;751041302;H;H;7510413;00851;11;75
150910723;pr;a;lt;3;60;;2;1804;;;0;0;0;1;0;0;48.82513;2.37256;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75113;5012;751135012;H;H;7511349;00851;11;75
154569047;pr;a;lt;5;23;;1;1375;;;0;0;0;1;E;0;48.85617;2.27999;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75116;6212;751166212;H;H;7511661;00851;11;75
148785387;pr;a;lt;3;70;;3;2267;;;0;0;0;1;0;0;48.84583;2.26095;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;75116;6111;751166111;H;H;7511661;00851;11;75
118301435;pr;a;lt;3;24;;1;1280;;;0;0;1;1;0;0;45.75698;4.82453;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;69385;0104;693850104;H;H;6938501;00758;84;69
129955151;pr;a;lt;4;80;;3;2400;;;0;1;0;1;0;0;45.76581;4.84291;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;69386;0401;693860401;H;A;6938601;00758;84;69
118302101;pr;a;lt;5;32;;2;1598;;;0;0;0;1;0;0;45.7629;4.85231;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;69383;0301;693830301;A;A;6938301;00758;84;69
118405511;pr;a;lt;1;69;;3;2150;;;0;1;1;1;0;0;45.7524;4.83926;0;;;;;0;;;;;;;;;;;;;;a;n;1.0;a;2019-12;69387;0101;693870101;H;H;6938701;00758;84;69
145302225;pr;a;lt;5;38;;2;1320;;;0;1;0;1;0;0;48.86116;2.38158;0;;;;;0;;;;;;;;;;;;;;a;n;64.0;a;2019-04;75111;4320;751114320;H;H;7511141;00851;11;75
