idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
apimo-85652169;pr;a;l;3;21;;1;360;;;0;0;0;0;C;173;43.23422;0.07195;0;;;;;0;A;;;;;;;;;;Électrique;Convecteur;Individuel;a;n;35.0;a;2025-02;65440;0202;654400202;H;H;6544001;65501;76;65
hektor-CAUBEToct2020-638;pr;a;l;1;31;;2;450;;;0;1;1;0;D;235;43.23639;0.06873;0;2.0;;;False;Sud;B;1870.0;1.0;;;;;False;;;;Radiateur;Individuel;a;n;15.0;a;2025-02;65440;0202;654400202;H;H;6544001;65501;76;65
laforet-immo-facile-22553961;pr;a;l;2;22;;1;390;;;0;1;1;0;C;186;43.23797;0.07112;0;5.0;;;False;0;A;2005.0;1.0;;;True;;True;;;Électrique;;Individuel;a;n;49.0;a;2025-02;65440;0202;654400202;H;H;6544001;65501;76;65
century-21-202_3351_1761;pr;a;l;1;114;;6;1025;;;0;0;2;0;C;173;43.00546;-0.0846;0;2.0;;1.0;;0;A;;;0.0;;False;;False;;;Électrique, Bois;Convecteur, Cheminée;Individuel;a;n;7.0;a;2025-02;65025;0000;650250000;Z;Z;6502500;65204;76;65
century-21-202_3351_1813;pr;a;l;0;56;;2;935;;;0;0;0;0;NS;;43.0064;-0.10064;0;4.0;;0.0;;0;;;0.0;0.0;;False;;False;;;;;;a;n;9.0;a;2025-02;65025;0000;650250000;Z;Z;6502500;65204;76;65
netty-squarehabitatpg-house-1139;pr;m;l;0;133;1500.0;5;850;;;0;0;1;0;D;211;43.10211;0.12351;0;;;1.0;;0;D;1975.0;;1.0;;;;;;;Gaz;;;a;n;8.0;m;2025-02;65451;0000;654510000;Z;Z;6545100;65301;76;65
netty-squarehabitatpg-house-1143;pr;m;l;0;137;;6;1070;;;0;1;1;1;C;164;43.18317;-0.02681;0;2.0;;4.0;False;0;A;1992.0;;1.0;;;;;;;Électrique;;Individuel;a;n;7.0;m;2025-02;65344;0000;653440000;Z;Z;6534400;65102;76;65
adapt-immo-65007126225;pr;m;l;0;123;1200.0;6;980;;;0;0;1;1;C;141;43.06373;0.33703;0;2.0;;1.0;False;0;A;;2.0;1.0;;;;;;;Électrique;;;a;n;23.0;m;2025-02;65054;0000;650540000;Z;Z;6505400;65000;76;65
hektor-CAUBEToct2020-584;pr;m;l;0;130;;5;1250;;;0;0;1;1;D;249;43.19386;0.01472;0;2.0;;;;Sud;B;1948.0;2.0;;;;;;;;;;;a;n;15.0;m;2025-02;65235;0000;652350000;Z;Z;6523500;65203;76;65
hektor-immoeuropeenne-lourdes-15409;pr;a;l;2;39;;2;590;;;0;0;1;0;D;214;42.86182;-0.00893;0;;;;True;0;A;;1.0;;;;;;;;;;;a;n;23.0;a;2025-02;65295;0000;652950000;Z;Z;6529500;65000;76;65
citya-immobilier-5023-GES02770158-97;pr;a;l;1;23;;1;400;;;0;0;0;1;E;272;43.0762;-0.04709;0;4.0;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;56.0;a;2025-02;65040;0000;650400000;Z;Z;6504000;65302;76;65
citya-immobilier-5023-GES02770088-97;pr;a;l;0;25;;1;400;;;0;0;1;1;D;227;43.0762;-0.04709;0;2.0;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;63.0;a;2025-02;65040;0000;650400000;Z;Z;6504000;65302;76;65
century-21-202_3447_3150;pr;a;l;1;21;;2;340;;;0;0;1;0;D;191;43.22879;0.07003;0;3.0;;0.0;;0;A;1949.0;1.0;0.0;;False;;False;;;Électrique;Convecteur;Individuel;a;n;14.0;a;2025-01;65440;0403;654400403;H;H;6544001;65501;76;65
hektor-cabinet-le-syndic-tarbes-402;pr;a;l;2;88;;3;590;;;0;0;1;0;D;249;43.23645;0.064;0;;;;False;Sud;B;1969.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;36.0;a;2025-01;65440;0102;654400102;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-8147;pr;a;l;3;41;;2;400;;;0;0;1;0;E;262;43.23286;0.0781;0;4.0;;;;0;E;;;;;;;;;;Gaz;;Individuel;a;n;36.0;a;2025-01;65440;0204;654400204;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-8135;pr;a;l;0;18;;1;350;;;0;0;1;0;D;286;43.23286;0.0781;0;2.0;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;173.0;a;2025-01;65440;0204;654400204;H;H;6544001;65501;76;65
century-21-202_3447_3151;pr;a;l;3;33;;2;500;;;0;0;1;0;NS;;43.23618;0.06948;0;4.0;;0.0;;0;;;;0.0;;True;;False;;;Électrique;Convecteur;Individuel;a;n;22.0;a;2025-01;65440;0202;654400202;H;H;6544001;65501;76;65
ag311656-454264934;pr;a;l;0;25;;2;450;;;0;0;0;1;E;273;43.23681;0.0792;0;2.0;;;False;0;B;;;;;;;False;;;Électrique;;Individuel;m;n;15.0;a;2025-01;65440;1101;654401101;H;H;6544001;65501;76;65
century-21-202_3447_3160;pr;a;l;2;69;;3;630;;;0;0;0;1;D;154;43.2379;0.08274;0;5.0;;0.0;;0;D;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;15.0;a;2025-01;65440;1101;654401101;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-8113;pr;a;l;3;19;;1;480;;;0;1;1;0;C;213;43.23773;0.07883;0;;;;;0;A;;1.0;;;;;;;;Électrique;;Individuel;a;n;51.0;a;2025-01;65440;1101;654401101;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-8109;pr;a;l;0;27;;2;550;;;0;0;1;0;D;224;43.00463;-0.09811;0;;;1.0;;0;A;;;;;;;;;;Électrique;;Individuel;a;n;22.0;a;2025-01;65025;0000;650250000;Z;Z;6502500;65204;76;65
era-2-57317706;pr;a;l;1;51;1652.0;3;660;;;0;1;1;0;E;300;43.00669;-0.09732;0;2.0;;1.0;False;0;B;;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;56.0;a;2025-01;65025;0000;650250000;Z;Z;6502500;65204;76;65
citya-immobilier-5023-GES03040054-97;pr;a;l;1;48;;2;612;;;0;1;0;1;C;178;43.23053;0.05181;0;2.0;;1.0;;0;A;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;36.0;a;2025-01;65440;0501;654400501;H;H;6544001;65501;76;65
ag311112-256853445;pr;a;l;1;64;;3;533;;;0;0;0;1;B;70;43.2268;0.06847;0;6.0;;1.0;;0;C;;1.0;;;;;True;;;Gaz;;Individuel;a;n;29.0;a;2025-01;65440;0401;654400401;H;H;6544001;65501;76;65
hektor-cabinet-le-syndic-tarbes-302;pr;a;l;1;52;;2;450;;;0;0;1;0;C;174;43.22115;0.06404;0;3.0;;1.0;False;Sud;A;1990.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;15.0;a;2025-01;65440;0401;654400401;H;H;6544001;65501;76;65
ag311112-452662397;pr;a;l;3;65;;2;547;;;0;1;0;1;C;120;43.22118;0.06154;0;5.0;;;;0;A;;1.0;;;;;;;;Électrique;;Individuel;a;n;7.0;a;2025-01;65440;0401;654400401;H;H;6544001;65501;76;65
citya-immobilier-5023-GES04390189-97;pr;a;l;1;54;;3;600;;;0;1;0;1;C;147;43.25252;0.07512;0;3.0;;1.0;;0;A;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;22.0;a;2025-01;65440;0901;654400901;H;H;6544001;65501;76;65
ag301615-452940266;pr;a;l;2;30;;1;450;;;0;0;1;0;E;313;43.23053;0.08384;0;5.0;;;;0;B;;;;;;;;;;Électrique;;;m;n;22.0;a;2025-01;65440;0205;654400205;H;H;6544001;65501;76;65
ag311112-452664644;pr;a;l;1;66;;3;690;;;0;1;0;1;NS;120;43.22719;0.08423;0;4.0;;1.0;;0;NS;;1.0;;;;;;;;;;Collectif;a;n;14.0;a;2025-01;65440;1201;654401201;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-8033;pr;a;l;3;65;;3;690;;;0;1;0;1;D;222;43.23363;0.06716;0;6.0;;;False;0;D;;;;;;;True;;;;;;a;n;84.0;a;2025-01;65440;0201;654400201;H;H;6544001;65501;76;65
apimo-85590864;pr;a;l;5;40;;2;575;;;0;0;0;0;D;203;43.23572;0.07405;0;;;;;Est;B;;;;;;;;;;Électrique;Radiateur;;a;n;14.0;a;2025-01;65440;0203;654400203;H;H;6544001;65501;76;65
hektor-TARBES22-15357;pr;a;l;2;33;;2;530;;;0;1;1;0;C;176;43.23168;0.07512;0;;;;False;0;A;1948.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;22.0;a;2025-01;65440;0203;654400203;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-8125;pr;a;l;2;53;;2;480;;;0;3;1;0;E;318;42.88976;-0.113;0;;;;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;15.0;a;2025-01;65138;0000;651380000;Z;Z;6513800;65000;76;65
hektor-CAUBEToct2020-610;pr;m;l;0;93;;4;830;;;0;0;0;0;C;125;43.19077;0.04769;0;2.0;;2.0;;0;C;1978.0;;;;;;;;;Gaz;;Individuel;a;n;36.0;m;2025-01;65331;0000;653310000;Z;Z;6533100;65501;76;65
hektor-bagneres-1248;pr;a;l;3;31;;2;490;;;0;0;1;0;C;194;43.0671;0.1499;0;4.0;;;False;Ouest;A;1930.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;14.0;a;2025-01;65059;0102;650590102;H;H;6505901;65301;76;65
hektor-bagneres-1231;pr;a;l;4;46;;2;620;;;0;1;1;0;C;165;43.06172;0.1505;0;8.0;;1.0;True;Sud;A;1960.0;1.0;;;;6.0;True;;;Électrique;Radiateur;Individuel;a;n;29.0;a;2025-01;65059;0103;650590103;H;H;6505901;65301;76;65
hektor-bagneres-1247;pr;a;l;1;55;;2;520;;;0;0;1;0;E;278;43.06263;0.14686;0;5.0;;;False;Nord-Est;E;1960.0;1.0;;;;;True;;;Gaz;;Individuel;a;n;36.0;a;2025-01;65059;0101;650590101;H;H;6505901;65301;76;65
hektor-bagneres-1244;pr;a;l;3;46;;2;620;;;0;1;1;0;E;281;43.06316;0.14749;0;5.0;;;False;Nord-Ouest;B;1950.0;1.0;;;;4.0;True;;;Électrique;Radiateur;Individuel;a;n;14.0;a;2025-01;65059;0101;650590101;H;H;6505901;65301;76;65
hektor-bagneres-1243;pr;a;l;3;56;;3;570;;;0;0;1;0;E;318;43.06478;0.14795;0;4.0;;;False;Nord-Sud;B;1945.0;1.0;1.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;48.0;a;2025-01;65059;0101;650590101;H;H;6505901;65301;76;65
hektor-bagneres-929;pr;a;l;1;55;;3;900;;;0;4;1;0;C;146;43.06421;0.14674;0;5.0;;;True;Sud;C;2010.0;1.0;;;;;True;;;Gaz;;Individuel;a;n;71.0;a;2025-01;65059;0101;650590101;H;H;6505901;65301;76;65
netty-squarehabitatpg-appt-8107;pr;a;l;1;78;;2;800;;;0;0;1;0;D;246;43.0642;0.14755;0;3.0;;;True;Sud;B;;;;;;;False;;;Électrique;;;a;n;51.0;a;2025-01;65059;0101;650590101;H;H;6505901;65301;76;65
century-21-202_3011_17537;pr;a;l;1;38;;2;433;;;0;0;0;1;D;217;43.11489;0.39;0;2.0;;1.0;;0;B;2008.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;51.0;a;2025-01;65258;0102;652580102;H;H;6525801;65202;76;65
century-21-202_3011_17536;pr;m;l;0;123;;5;819;;;0;0;2;0;C;174;43.12202;0.38492;0;;;1.0;;0;A;2013.0;2.0;0.0;;;;;;;Électrique;;Individuel;a;n;51.0;m;2025-01;65258;0101;652580101;H;H;6525801;65202;76;65
hektor-immoeuropeenne-lourdes-9335;pr;a;l;0;37;;2;398;;;0;0;1;0;D;181;43.09832;-0.04513;0;;;;;0;E;;;;;;;;;;Gaz;;Individuel;a;n;7.0;a;2025-01;65286;0104;652860104;H;H;6528601;65302;76;65
netty-squarehabitatpg-appt-7688;pr;a;l;0;71;;3;600;;;0;2;0;1;F;330;43.09409;-0.0465;0;8.0;;1.0;True;Sud;F;;;;;;;False;;;Gaz;;Individuel;a;n;63.0;a;2025-01;65286;0102;652860102;H;H;6528601;65302;76;65
hektor-immoeuropeenne-lourdes-6132;pr;m;l;0;90;;4;650;;;0;0;0;1;E;254;43.09852;-0.04558;0;2.0;;;;0;E;;;1.0;;;;;;;Gaz;;;a;n;7.0;m;2025-01;65286;0102;652860102;H;H;6528601;65302;76;65
netty-squarehabitatpg-appt-8084;pr;a;l;0;64;;2;541;;;0;0;1;0;C;148;43.09409;-0.0465;0;4.0;;;False;Sud;C;;;1.0;;;;True;;;Gaz;;Individuel;a;n;22.0;a;2025-01;65286;0102;652860102;H;H;6528601;65302;76;65
century-21-202_3447_3161;pr;a;l;3;54;;3;580;;;0;0;1;0;C;126;43.23657;0.09885;0;4.0;;1.0;;0;C;;1.0;0.0;;False;;False;;;Gaz;Radiateur;Individuel;a;n;36.0;a;2025-01;65047;0102;650470102;H;H;6504701;65501;76;65
netty-squarehabitatpg-appt-8129;pr;a;l;1;71;;3;650;;;0;0;0;1;D;167;43.24267;0.09652;0;2.0;;;;0;D;;;1.0;;;;;;;Gaz;;Individuel;a;n;8.0;a;2025-01;65047;0102;650470102;H;H;6504701;65501;76;65
netty-squarehabitatpg-appt-8106;pr;a;l;1;58;;3;750;;;0;0;1;0;C;179;42.9764;-0.06092;0;;;;;0;A;;;;;;;;;;Électrique;;Individuel;a;n;22.0;a;2025-01;65077;0000;650770000;Z;Z;6507700;65000;76;65
netty-squarehabitatpg-appt-7949;pr;a;l;0;59;;3;680;;;0;0;0;1;D;237;42.97747;-0.07434;0;;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;49.0;a;2025-01;65001;0000;650010000;Z;Z;6500100;65101;76;65
netty-squarehabitatpg-appt-7794;pr;a;l;0;60;;3;600;;;0;0;0;1;D;241;42.99804;-0.1031;0;;;;;0;B;;;;;;;;;;;;;a;n;8.0;a;2025-01;65267;0000;652670000;Z;Z;6526700;65204;76;65
hektor-berenice-immobilier-4745;pr;m;l;0;350;29000.0;6;1700;;;0;0;0;0;0;;43.17439;0.09001;0;3.0;;10.0;;Sud;;;;1.0;;;;;;;;;;a;n;36.0;m;2025-01;65313;0000;653130000;Z;Z;6531300;65501;76;65
citya-immobilier-5023-GES20441011-97;pr;a;l;0;84;;4;700;;;0;0;1;1;D;203;43.06943;0.14016;0;4.0;;2.0;;Ouest;B;;;1.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;35.0;a;2024-12;65059;0101;650590101;H;H;6505901;65301;76;65
hektor-bagneres-76;pr;a;l;1;51;;2;505;;;0;0;1;0;D;230;43.06633;0.15025;0;3.0;;1.0;;Ouest;B;;1.0;;;;;;;;;;;a;n;42.0;a;2024-12;65059;0102;650590102;H;H;6505901;65301;76;65
seiitra-elyade_bi-15000;pr;a;l;2;60;;3;565;;;0;1;1;0;0;;43.40034;0.05601;0;;;;;0;;1901.0;;;;;8.0;False;;;Électrique;;Individuel;a;n;21.0;a;2024-12;65460;0000;654600000;Z;Z;6546000;65201;76;65
era-2-57253333;pr;m;l;0;50;125.0;2;500;;;0;0;1;0;D;216;43.46776;0.02639;0;1.0;;;;Sud;B;1960.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;8.0;m;2024-12;65304;0000;653040000;Z;Z;6530400;65103;76;65
ag320304-448458197;pr;m;l;0;85;;4;600;;;0;0;1;0;D;214;43.47081;0.02482;0;;;;False;0;D;;2.0;;;;;;;;;;;a;n;42.0;m;2024-12;65304;0000;653040000;Z;Z;6530400;65103;76;65
ag650534-450196952;pr;m;l;0;97;;5;845;;;0;0;0;0;D;155;43.20905;0.07762;0;;;;;0;E;;;;;False;;;;;Gaz;;Individuel;a;n;21.0;m;2024-12;65251;0000;652510000;Z;Z;6525100;65501;76;65
laforet-immo-facile-20856458;pr;m;l;0;200;1000.0;7;1110;;;0;1;2;1;E;266;43.21646;0.06558;0;2.0;;;;Sud;C;1972.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;28.0;m;2024-12;65251;0000;652510000;Z;Z;6525100;65501;76;65
apimo-1615673;pr;a;l;0;208;600.0;6;1100;;;0;0;0;0;E;274;43.22701;0.10381;0;;;;;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2024-12;65417;0000;654170000;Z;Z;6541700;65501;76;65
laforet-immo-facile-19986521;pr;a;l;1;31;;2;390;;;0;0;0;1;C;179;43.22571;0.10581;0;2.0;;;False;Est;A;1950.0;1.0;;;False;;False;;;Électrique;;Individuel;a;n;72.0;a;2024-12;65417;0000;654170000;Z;Z;6541700;65501;76;65
century-21-202_3011_17479;pr;m;l;0;111;914.0;4;740;;;0;0;1;0;D;191;43.08634;0.48703;0;;;2.0;;0;B;1940.0;;0.0;;;;;;;Électrique;Pompe à chaleur;;a;n;64.0;m;2024-12;65389;0000;653890000;Z;Z;6538900;65000;76;65
ag311112-310643741;pr;a;l;2;67;;3;382;;;0;1;0;1;NS;78;43.21308;0.09578;0;4.0;;;;0;NS;;1.0;;;False;;;;;;;Individuel;a;n;7.0;a;2024-12;65433;0000;654330000;Z;Z;6543300;65501;76;65
ag311112-310645913;pr;a;l;0;77;;4;430;;;0;0;0;1;NS;78;43.2125;0.09659;0;4.0;;;;0;NS;;1.0;;;;;;;;;;Individuel;a;n;7.0;a;2024-12;65433;0000;654330000;Z;Z;6543300;65501;76;65
ag311112-317604596;pr;a;l;3;89;;4;467;;;0;1;0;1;NS;78;43.21318;0.09663;0;4.0;;1.0;;0;NS;;1.0;;;;;;;;;;Individuel;a;n;7.0;a;2024-12;65433;0000;654330000;Z;Z;6543300;65501;76;65
ag641502-451746359;pr;a;l;0;38;;2;470;;;0;0;1;0;D;232;43.10565;-0.15864;0;;;1.0;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;29.0;a;2024-12;65395;0000;653950000;Z;Z;6539500;65000;76;65
ag650223-449476301;pr;a;l;1;50;;3;450;;;0;0;0;0;D;234;43.10185;-0.15995;0;;;;;0;B;;;;;False;;False;;;Électrique;;Individuel;a;n;28.0;a;2024-12;65395;0000;653950000;Z;Z;6539500;65000;76;65
era-2-57319765;pr;a;l;0;29;;2;480;;;0;1;1;0;D;228;42.96076;-0.07286;0;2.0;;;False;0;B;;1.0;;;False;;False;;;Électrique;Radiateur;Individuel;a;n;43.0;a;2024-12;65362;0000;653620000;Z;Z;6536200;65101;76;65
ag650534-450197237;pr;a;l;2;57;;3;480;;;0;0;0;1;F;342;43.23328;0.07468;0;;;;;0;F;;;;;False;;False;;;Gaz;;Individuel;a;n;21.0;a;2024-12;65440;0203;654400203;H;H;6544001;65501;76;65
dr-house-immo-1-46802;pr;a;l;1;37;;2;550;;;0;0;1;0;G;138;43.23397;0.07456;0;3.0;;;False;0;G;;1.0;1.0;;;;False;;;;;;a;n;70.0;a;2024-12;65440;0203;654400203;H;H;6544001;65501;76;65
apimo-85510611;pr;a;l;1;93;;5;635;;;0;0;0;0;E;318;43.23915;0.07396;0;3.0;;;;0;B;;;;;True;;;;;;Convecteur;Individuel;a;n;21.0;a;2024-12;65440;0203;654400203;H;H;6544001;65501;76;65
ag650534-450197159;pr;a;l;5;26;;1;445;;;0;0;0;0;E;279;43.23184;0.0761;0;6.0;;;;0;B;;;;;False;;True;;;Gaz;;Individuel;a;n;14.0;a;2024-12;65440;0205;654400205;H;H;6544001;65501;76;65
ag650534-450356828;pr;a;l;1;66;;3;590;;;0;0;0;0;E;294;43.22993;0.07626;0;;;;;0;D;;;;;False;;True;;;;;;a;n;14.0;a;2024-12;65440;0205;654400205;H;H;6544001;65501;76;65
ag650534-450356783;pr;a;l;2;35;;2;455;;;0;0;0;1;C;135;43.23158;0.08586;0;5.0;;1.0;;0;A;;;;;True;;True;;;Électrique;;Individuel;a;n;21.0;a;2024-12;65440;0205;654400205;H;H;6544001;65501;76;65
hektor-TARBES22-15356;pr;a;l;2;44;;2;580;;;0;1;1;0;C;164;43.23168;0.07512;0;;;;False;0;A;1948.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2024-12;65440;0203;654400203;H;H;6544001;65501;76;65
ag650534-450197048;pr;a;l;5;84;;4;715;;;0;0;0;0;E;288;43.23288;0.06022;0;8.0;;1.0;;0;E;;;;;False;;True;;;Gaz;;;a;n;21.0;a;2024-12;65440;0101;654400101;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-8003;pr;a;l;1;44;;2;590;;;0;0;1;0;D;222;43.23299;0.05994;0;5.0;;;;0;D;;;;;;;;;;Gaz;;Individuel;a;n;15.0;a;2024-12;65440;0101;654400101;H;H;6544001;65501;76;65
hektor-CAUBEToct2020-600;pr;a;l;2;64;;3;700;;;0;0;1;0;C;126;43.2344;0.07432;0;3.0;;;False;0;A;1948.0;1.0;;;;;False;;;;;;a;n;43.0;a;2024-12;65440;0203;654400203;H;H;6544001;65501;76;65
ag650534-450480053;pr;a;l;2;59;;2;470;;;0;0;0;1;F;387;43.23521;0.06668;0;5.0;;;;0;F;;;;;False;;False;;;Électrique;;Individuel;a;n;14.0;a;2024-12;65440;0201;654400201;H;H;6544001;65501;76;65
ag650534-450356894;pr;a;l;3;38;;2;380;;;0;0;0;0;E;302;43.23345;0.07103;0;4.0;;;;0;F;;;;;False;;False;;;Gaz;;Individuel;a;n;21.0;a;2024-12;65440;0201;654400201;H;H;6544001;65501;76;65
hektor-TARBES22-15349;pr;a;l;1;25;;1;460;;;0;0;1;1;C;173;43.22621;0.06958;0;;;;False;0;A;1948.0;1.0;;;;;;;;;Radiateur;Individuel;a;n;72.0;a;2024-12;65440;0401;654400401;H;H;6544001;65501;76;65
ag650534-450197093;pr;a;l;2;26;;1;405;;;0;0;0;0;D;190;43.22282;0.06387;0;;;1.0;;0;B;;;;;False;;False;;;;;;a;n;7.0;a;2024-12;65440;0401;654400401;H;H;6544001;65501;76;65
ag650534-450197075;pr;a;l;2;96;;4;699;;;0;0;0;0;D;201;43.22776;0.06996;0;8.0;;1.0;;0;D;;;;;False;;True;;;Gaz;;Individuel;a;n;21.0;a;2024-12;65440;0401;654400401;H;H;6544001;65501;76;65
dr-house-immo-1-56734;pr;a;l;1;105;;5;850;;;0;1;1;1;D;144;43.23599;0.06813;0;6.0;;;True;0;D;;;;;;;True;;;;;;a;n;70.0;a;2024-12;65440;0202;654400202;H;H;6544001;65501;76;65
ag650534-448430546;pr;a;l;2;39;;1;415;;;0;0;0;0;E;285;43.23512;0.07067;0;4.0;;;;0;C;;;;;False;;False;;;Gaz;;Individuel;a;n;7.0;a;2024-12;65440;0202;654400202;H;H;6544001;65501;76;65
ag650534-450356864;pr;a;l;1;87;;4;645;;;0;0;0;0;D;207;43.24607;0.05934;0;2.0;;1.0;;0;D;;;;;False;;False;;;Gaz;;Individuel;a;n;14.0;a;2024-12;65440;0803;654400803;H;H;6544001;65501;76;65
citya-immobilier-5023-GES85430092-97;pr;a;l;3;46;;3;620;;;0;1;1;0;E;288;43.22632;0.06741;0;7.0;;0.0;;0;C;;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;127.0;a;2024-12;65440;0402;654400402;H;H;6544001;65501;76;65
ag650534-450356804;pr;a;l;0;40;;2;285;;;0;0;0;0;D;226;43.23225;0.08511;0;;;;;0;C;;;;;False;;False;;;Électrique;;Individuel;a;n;21.0;a;2024-12;65440;0204;654400204;H;H;6544001;65501;76;65
ag301615-450383384;pr;a;l;2;140;;2;320;;;0;0;1;1;E;285;43.23231;0.0781;0;;;;;0;E;;;;;;;;;;;;;m;n;79.0;a;2024-12;65440;0204;654400204;H;H;6544001;65501;76;65
ag650534-450031727;pr;a;l;1;30;;2;310;;;0;0;0;1;E;302;43.23225;0.08511;0;;;;;0;B;;;;;False;;False;;;Électrique;;Individuel;a;n;21.0;a;2024-12;65440;0204;654400204;H;H;6544001;65501;76;65
netty-squarehabitatpg-appt-7808;pr;a;l;1;38;;2;420;;;0;0;1;0;D;249;43.23286;0.0781;0;2.0;;;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;21.0;a;2024-12;65440;0204;654400204;H;H;6544001;65501;76;65
stephane-plaza-4-3393566;pr;m;l;0;89;493.0;5;848;;;0;0;1;0;B;79;43.2253;0.06463;0;;;;;Sud;A;1930.0;1.0;;;;;;;;;Radiateur;Individuel;a;n;14.0;m;2024-12;65440;0402;654400402;H;H;6544001;65501;76;65
ag650534-449658407;pr;a;l;2;25;;1;360;;;0;0;0;0;D;165;43.23007;0.06461;0;;;;;0;D;;;;;False;;True;;;Gaz;;Individuel;a;n;14.0;a;2024-12;65440;0403;654400403;H;H;6544001;65501;76;65
ag301615-450399524;pr;m;l;0;125;376.0;2;330;;;0;0;2;0;D;206;43.23824;0.05577;0;;;1.0;True;0;B;;;;;;;;;;Électrique;;;m;n;43.0;m;2024-12;65440;0701;654400701;H;H;6544001;65501;76;65
iad-france-1721309;pr;m;l;0;180;700.0;9;450;;;0;0;0;0;C;173;43.23862;0.0795;0;3.0;;;False;0;A;;;;;False;;;;;Électrique;Radiateur;;m;n;7.0;m;2024-12;65440;1101;654401101;H;H;6544001;65501;76;65
ag650534-451193120;pr;a;l;2;91;;4;800;;;0;0;0;0;D;196;43.23408;0.08422;0;;;;;0;C;;;;;False;;False;;;;;;a;n;14.0;a;2024-12;65440;1101;654401101;H;H;6544001;65501;76;65
citya-immobilier-5023-GES03310044-97;pr;a;l;2;47;;2;575;;;0;1;0;1;C;172;43.23938;0.05433;0;4.0;;0.0;;0;A;;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;28.0;a;2024-12;65440;0701;654400701;H;H;6544001;65501;76;65
apimo-85494867;pr;a;l;5;53;;4;717;;;0;1;0;0;E;271;43.22845;0.07887;0;6.0;;;;Sud-Est;B;;;;;;5.0;True;;;Électrique;Convecteur;Individuel;a;n;79.0;a;2024-12;65440;0301;654400301;H;H;6544001;65501;76;65
ag650534-450197189;pr;a;l;1;47;;2;455;;;0;0;0;0;E;284;43.22868;0.08251;0;;;;;0;B;;;;;False;;False;;;;;;a;n;21.0;a;2024-12;65440;0301;654400301;H;H;6544001;65501;76;65
century-21-202_3351_1767;pr;m;l;0;90;;3;750;;;0;0;0;1;E;263;43.00511;-0.09977;0;;;0.0;;0;E;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;21.0;m;2024-12;65025;0000;650250000;Z;Z;6502500;65204;76;65
iad-france-1719955;pr;m;l;0;81;508.0;4;990;;;0;0;0;0;D;211;43.10183;-0.02796;0;4.0;;;False;0;D;1972.0;;;;False;;;;;Gaz;Radiateur;;m;n;21.0;m;2024-12;65286;0105;652860105;H;H;6528601;65302;76;65
ag650223-448602461;pr;a;l;1;92;;3;595;;;0;0;0;1;E;293;43.09984;-0.0357;0;;;;;0;E;;;;;False;;False;;;Gaz;;Individuel;a;n;28.0;a;2024-12;65286;0104;652860104;H;H;6528601;65302;76;65
