idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
ag695197-380597857;pr;a;l;0;60;;2;559;;;0;0;0;1;F;367;45.94085;4.77372;0;2.0;;;;0;F;;;;;False;;False;;;Gaz;;Individuel;a;n;;a;2023-04;01427;0102;014270102;H;H;0142701;00758;84;01
ag695197-379627456;pr;a;l;1;70;;2;605;;;0;0;0;0;D;185;45.94122;4.77625;0;2.0;;;True;0;D;;;;;False;;False;;;Gaz;;Individuel;a;n;;a;2023-04;01427;0102;014270102;H;H;0142701;00758;84;01
citya-immobilier-5047-GES43240005-218;pr;a;l;1;56;;3;490;;;0;0;0;1;D;157;46.19753;5.16788;0;;;1.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;15.0;a;2023-04;01385;0000;013850000;Z;Z;0138500;01104;84;01
ag010699-371440963;pr;a;l;3;53;;2;595;;;0;0;0;1;D;158;46.10875;5.83095;0;4.0;;;True;0;E;;;;;False;;False;;;Fioul;;Collectif;a;n;;a;2023-04;01033;0101;010330101;H;H;0103301;00357;84;01
hektor-46_1_compagnie-immo-3666;pr;a;l;3;32;;2;615;;;0;0;1;0;F;408;46.10856;5.82593;0;3.0;;;False;0;C;1900.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;m;n;;a;2023-04;01033;0102;010330102;H;H;0103301;00357;84;01
immo-facile-99938391036;pr;m;l;0;86;500.0;3;1050;;;0;0;0;0;NS;;45.90403;5.17947;0;;;;;0;VI;;;;;;;;;;;;;a;n;8.0;m;2023-04;01290;0000;012900000;Z;Z;0129000;01206;84;01
apimo-82341424;pr;a;l;2;96;;4;755;;;0;0;0;0;D;202;46.43405;4.93641;0;;;;;0;D;;;;;;;;;;Gaz;Radiateur;Collectif;a;n;;a;2023-04;01305;0000;013050000;Z;Z;0130500;01117;84;01
ag010039-382040506;pr;a;l;1;57;;3;640;;;0;0;0;1;D;176;46.33719;5.13005;0;2.0;;1.0;False;Nord-Ouest;A;;2.0;;;;;;;;;;;a;n;15.0;a;2023-04;01266;0000;012660000;Z;Z;0126600;01115;84;01
ag010039-382040482;pr;a;l;1;86;;4;600;;;0;0;0;1;VI;;46.33559;5.1299;0;;;;False;Nord-Ouest;;;2.0;;;;;;;;;;;a;n;;a;2023-04;01266;0000;012660000;Z;Z;0126600;01115;84;01
ag694870-379142794;pr;a;l;2;36;;2;590;;;0;0;1;0;D;194;45.90376;5.34889;0;;;;;0;A;;;;;False;;False;;;Électrique;Convecteur;;a;n;;a;2023-04;01202;0101;012020101;H;H;0120201;01204;84;01
immo-facile-3559741;pr;a;l;0;26;;2;600;;;0;0;1;0;NS;;46.34831;6.08621;0;;;;;0;VI;1900.0;1.0;;;;;False;;;;Radiateur;Individuel;a;n;;a;2023-04;01436;0000;014360000;Z;Z;0143600;01000;84;01
hektor-EDEN22-122;pr;a;l;2;73;;3;1803;;;0;0;0;1;D;183;46.25032;6.073;0;4.0;;1.0;True;Sud-Est;D;2011.0;1.0;1.0;;;;True;;;Gaz;;Collectif;a;n;13.0;a;2023-04;01313;0000;013130000;Z;Z;0131300;00652;84;01
webgenery-5FA275A3A73D5876173418;pr;m;l;0;152;358.0;6;2530;;;0;2;0;0;C;137;46.26089;6.0837;0;;;2.0;False;Ouest;D;;2.0;1.0;;;;;;;Gaz;;Individuel;a;n;13.0;m;2023-04;01313;0000;013130000;Z;Z;0131300;00652;84;01
webgenery-5F8F119E96385569716411;pr;a;l;1;69;;3;1525;;;0;1;1;0;E;289;46.24886;6.0806;0;;;;True;0;C;1989.0;1.0;;;;;False;;;;;Individuel;a;n;22.0;a;2023-04;01313;0000;013130000;Z;Z;0131300;00652;84;01
mgc-ancien-SNI_0700_237595;pr;a;l;1;69;;3;1362;;;0;0;0;0;C;144;46.25596;6.07059;0;;;1.0;False;0;D;2010.0;;;;False;;False;;;Gaz;;Collectif;a;n;8.0;a;2023-04;01313;0000;013130000;Z;Z;0131300;00652;84;01
ag010700-382558354;pr;a;l;1;99;;4;1719;;;0;1;0;1;C;142;46.2531;6.09047;0;3.0;;1.0;True;0;D;;;;;False;;True;;;Gaz;;Individuel;a;n;;a;2023-04;01313;0000;013130000;Z;Z;0131300;00652;84;01
ag010700-382180999;pr;a;l;2;39;;2;1300;;;0;0;0;1;C;94;46.25198;6.07215;0;3.0;;1.0;;0;D;;;;;False;;True;;;;;;a;n;;a;2023-04;01313;0000;013130000;Z;Z;0131300;00652;84;01
ag010758-377757469;pr;a;l;2;52;;2;450;;;0;0;0;1;D;183;46.21801;4.992;0;;;;;0;A;;;;;False;;False;;;;;;a;n;;a;2023-04;01457;0000;014570000;Z;Z;0145700;01106;84;01
citya-immobilier-81225281500012-GES16250218-657;pr;a;l;4;54;;2;1360;;;0;1;0;1;D;229;46.24568;6.02768;0;;;0.0;;0;D;;;0.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2023-04;01354;0103;013540103;H;H;0135401;00652;84;01
citya-immobilier-81225281500012-GES14270021-657;pr;a;l;2;103;;4;1880;;;0;0;0;2;B;69;46.29807;6.07242;0;2.0;;0.0;;0;C;;;2.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;8.0;a;2023-04;01399;0000;013990000;Z;Z;0139900;01000;84;01
ag010700-380593153;pr;a;l;2;35;;1;776;;;0;1;0;1;VI;325;46.23992;6.01653;0;4.0;;;True;0;F;;;;;False;;False;;;Gaz;;Collectif;a;n;;a;2023-04;01354;0102;013540102;H;H;0135401;00652;84;01
ag010700-382181002;pr;a;l;5;34;;2;812;;;0;0;0;1;VI;237;46.24112;6.02118;0;;;;;0;C;;;;;False;;False;;;;;;a;n;;a;2023-04;01354;0102;013540102;H;H;0135401;00652;84;01
ag010700-381089176;pr;a;l;1;38;;1;764;;;0;0;0;1;VI;307;46.24184;6.02355;0;;;;;0;C;;;;;False;;False;;;;;;a;n;;a;2023-04;01354;0102;013540102;H;H;0135401;00652;84;01
ag010699-373643890;pr;a;l;1;43;;2;785;;;0;0;0;1;VI;267;46.1363;5.90486;0;;;;;0;C;;;;;False;;False;;;;;;a;n;;a;2023-04;01109;0000;011090000;Z;Z;0110900;01000;84;01
webgenery-642ED483A6F58493904547;pr;a;l;0;111;;4;1900;;;0;0;0;0;0;;46.23793;5.97744;0;;;;False;0;;;;;;;;False;;;Gaz;;Collectif;a;n;;a;2023-04;01419;0000;014190000;Z;Z;0141900;00652;84;01
ag010700-382807322;pr;a;l;2;34;;2;772;;;0;1;0;1;VI;260;46.23642;5.97632;0;4.0;;1.0;True;0;C;;;;;False;;True;;;Électrique;Convecteur;;a;n;;a;2023-04;01419;0000;014190000;Z;Z;0141900;00652;84;01
laforet-immo-facile-21564272;pr;a;l;3;110;;4;2350;;;0;0;1;1;C;94;46.24714;6.01964;0;4.0;;;;0;C;2015.0;1.0;1.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2023-04;01354;0101;013540101;H;H;0135401;00652;84;01
laforet-immo-facile-21591566;pr;a;l;0;133;;4;2500;;;0;0;1;1;B;57;46.24718;6.01997;0;;;;;Sud-Ouest;B;2017.0;3.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;;a;2023-04;01354;0101;013540101;H;H;0135401;00652;84;01
ag010700-378130795;pr;a;l;1;55;;2;1130;;;0;1;0;1;B;67.4;46.25153;6.02786;0;4.0;;;;0;C;;;;;False;;True;;;Gaz;;;a;n;;a;2023-04;01354;0101;013540101;H;H;0135401;00652;84;01
century-21-202_2774_7806;pr;m;l;0;108;734.0;4;1030;;;0;0;1;1;D;222;46.03785;5.31443;0;;;0.0;;0;B;2005.0;2.0;1.0;;;;;;;;;;a;n;22.0;m;2023-04;01430;0000;014300000;Z;Z;0143000;01000;84;01
webgenery-5D7A5225E703E185218634;pr;m;l;0;116;;4;2400;;;0;1;1;1;D;216;46.34624;6.12598;0;;;2.0;False;0;B;;3.0;1.0;;;;;;;Électrique;;Individuel;a;n;8.0;m;2023-04;01143;0103;011430103;H;H;0114301;01203;84;01
webgenery-5F17F1242DB3B437448212;pr;a;l;0;41;;1;590;;;0;0;1;0;0;;46.34624;6.12935;0;;;1.0;False;0;;;1.0;;;;;False;;;Gaz;;Individuel;a;n;;a;2023-04;01143;0103;011430103;H;H;0114301;01203;84;01
ag010700-374665723;pr;a;l;1;34;;2;845;;;0;0;0;1;F;342;46.34776;6.1294;0;2.0;;;;0;C;;;;;False;;False;;;Électrique;;;a;n;;a;2023-04;01143;0103;011430103;H;H;0114301;01203;84;01
ag010700-372983077;pr;a;l;1;66;;2;1039;;;0;1;0;1;D;202;46.20738;5.95966;0;3.0;;;;0;B;;;;;False;;False;;;Électrique;Convecteur;;a;n;;a;2023-04;01360;0000;013600000;Z;Z;0136000;01000;84;01
immo-facile-4071652;pr;a;l;1;42;;2;1350;;;0;0;0;1;B;79;46.35446;6.14072;0;3.0;;;;0;C;;1.0;;;;;True;;;Gaz;;Collectif;a;n;13.0;a;2023-04;01143;0101;011430101;H;H;0114301;01203;84;01
webgenery-5BC73C8112E19834533676;pr;a;l;0;51;;2;1170;;;0;0;1;0;D;221.46;46.35591;6.13805;0;;;2.0;False;0;F;;1.0;1.0;;;;True;;;Gaz;;Collectif;a;n;;a;2023-04;01143;0101;011430101;H;H;0114301;01203;84;01
orpi-1-100036E2N5Y3;pr;a;l;0;36;;2;1290;;;0;0;0;1;E;300;46.36144;6.14267;0;2.0;;;True;0;D;;;1.0;;;;False;;;;;;a;n;;a;2023-04;01143;0101;011430101;H;H;0114301;01203;84;01
citya-immobilier-81225281500012-GES16910010-657;pr;a;l;4;31;;1;781;;;0;0;1;0;G;629;46.35697;6.14246;0;;;0.0;;0;F;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;;a;2023-04;01143;0101;011430101;H;H;0114301;01203;84;01
ag010700-382324987;pr;a;l;2;62;;2;1321;;;0;0;0;1;B;86;46.35533;6.14358;0;3.0;;;;0;C;;;;;False;;False;;;;;;a;n;;a;2023-04;01143;0101;011430101;H;H;0114301;01203;84;01
ag010700-382687028;pr;a;l;1;42;;2;1450;;;0;0;1;0;D;213;46.36038;6.14097;0;;;1.0;True;0;E;;;;;False;;False;;;;;;a;n;;a;2023-04;01143;0101;011430101;H;H;0114301;01203;84;01
immo-facile-adresse-10396999;pr;a;l;1;49;;2;605;;;0;0;1;0;C;45;46.29009;5.15898;0;3.0;;1.0;True;Ouest;C;2015.0;1.0;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;;a;2023-04;01024;0000;010240000;Z;Z;0102400;01000;84;01
ag010699-383297378;pr;a;l;1;41;;2;735;;;0;0;0;1;VI;322;46.18873;5.92461;0;2.0;;1.0;;0;C;;;;;True;;False;;;Électrique;;Individuel;a;n;;a;2023-04;01288;0000;012880000;Z;Z;0128800;01000;84;01
ag010699-381476257;pr;a;l;2;39;;2;725;;;0;1;0;1;D;238;46.18873;5.92461;0;2.0;;;;0;B;;;;;True;;False;;;Électrique;;;a;n;;a;2023-04;01288;0000;012880000;Z;Z;0128800;01000;84;01
ag010699-379617268;pr;a;l;0;42;;2;1050;;;0;0;1;1;B;74;46.18811;5.93029;0;;;;;0;C;;;;;False;;False;;;;;;a;n;;a;2023-04;01288;0000;012880000;Z;Z;0128800;01000;84;01
citya-immobilier-5047-GES05030009-218;pr;a;l;0;47;;2;708;;;0;0;0;0;C;166;46.20083;5.19195;0;;;0.0;;0;A;;;0.0;;;;False;;;;;;a;n;;a;2023-04;01344;0000;013440000;Z;Z;0134400;01501;84;01
immo-facile-52742417;pr;a;l;0;55;;2;564;;;0;0;1;0;E;307;46.20216;5.20975;0;2.0;;;;0;E;;;;;False;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2023-04;01053;0202;010530202;H;H;0105301;01501;84;01
ag010758-379992523;pr;a;l;3;51;;2;592;;;0;0;0;1;D;206;46.20589;5.20922;0;5.0;;1.0;True;0;D;;;;;False;;True;;;Gaz;;Individuel;a;n;;a;2023-04;01053;0202;010530202;H;H;0105301;01501;84;01
hektor-agencebastien-3532;pr;a;l;0;71;;3;2400;;;0;0;0;1;B;57;46.35859;6.13585;0;;;;True;0;C;2014.0;1.0;1.0;;;;True;;;Gaz;Sol;Collectif;a;n;8.0;a;2023-04;01143;0102;011430102;H;H;0114301;01203;84;01
hektor-agencebastien-2993;pr;a;l;2;28;;1;890;;;0;1;0;1;F;382;46.36644;6.13359;0;3.0;;1.0;;0;F;1975.0;;;;;6.0;;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2023-04;01143;0102;011430102;H;H;0114301;01203;84;01
webgenery-5979DEA6A962A901544081;pr;a;l;0;31;;1;820;;;0;0;1;0;E;326;46.36748;6.13315;0;;;1.0;False;0;B;;;1.0;;;;False;;;Gaz;;;a;n;;a;2023-04;01143;0102;011430102;H;H;0114301;01203;84;01
hektor-matesa-immo-887;pr;a;l;0;71;;3;2200;;;0;0;0;1;0;;46.35848;6.1356;0;;;;True;0;;2012.0;1.0;1.0;;;;True;;;Gaz;Sol;Collectif;a;n;15.0;a;2023-04;01143;0102;011430102;H;H;0114301;01203;84;01
hektor-agencebastien-3527;pr;a;l;2;86;;4;2360;;;0;2;0;1;E;244;46.36315;6.14029;0;;;;True;0;E;1974.0;2.0;;;;;;;;Gaz;;Collectif;a;n;;a;2023-04;01143;0102;011430102;H;H;0114301;01203;84;01
orpi-1-028083E235UL;pr;a;l;0;39;;2;575;;;0;0;1;0;F;332;45.82509;4.95613;0;2.0;;;True;0;B;1949.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2023-04;01249;0101;012490101;H;H;0124901;00758;84;01
mgc-ancien-SNI_0000_246742;pr;a;l;0;68;;3;884;;;0;0;0;0;E;239;45.87043;4.91473;0;;;;False;0;C;2011.0;;;;False;;False;;;Électrique;;Individuel;a;n;8.0;a;2023-04;01249;0103;012490103;H;H;0124901;00758;84;01
ag694870-381608719;pr;a;l;2;34;;2;513;;;0;0;0;0;VI;746.57;45.86968;4.91847;0;3.0;;1.0;;0;E;;;;;False;;False;;;Électrique;Convecteur;;a;n;;a;2023-04;01249;0103;012490103;H;H;0124901;00758;84;01
ag695198-381608752;pr;a;l;2;40;;2;582;;;0;1;0;1;B;58;45.87449;4.91177;0;;;1.0;;Est;C;;;;;True;;True;;;Gaz;;Individuel;a;n;;a;2023-04;01249;0103;012490103;H;H;0124901;00758;84;01
ag010758-349952050;pr;a;l;0;17;;1;373;;;0;0;1;0;C;123;46.19842;5.21094;0;;;;;0;D;;;;;True;;False;;;;;;a;n;;a;2023-04;01053;0203;010530203;H;H;0105301;01501;84;01
century-21-202_2875_5008;pr;a;l;2;47;;2;700;;;0;1;0;1;D;201;45.84625;5.05092;0;4.0;;1.0;;0;B;2008.0;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;;a;2023-04;01262;0102;012620102;H;H;0126201;00758;84;01
century-21-202_2875_4378;pr;a;l;2;82;;4;920;;;0;1;0;1;D;249;45.84712;5.05493;0;4.0;;1.0;;0;D;;1.0;0.0;;True;;False;;;;;Collectif;a;n;;a;2023-04;01262;0102;012620102;H;H;0126201;00758;84;01
ag694870-378510652;pr;a;l;1;51;;2;749;;;0;1;0;1;E;262;45.8474;5.05425;0;4.0;;1.0;True;0;E;;;;;False;;True;;;Gaz;;Collectif;a;n;;a;2023-04;01262;0102;012620102;H;H;0126201;00758;84;01
citya-immobilier-5047-GES26573502-218;pr;a;l;1;50;;3;655;;;0;0;0;1;D;138;46.20086;5.23181;0;;;0.0;;0;D;;;1.0;;;;False;;;;;;a;n;8.0;a;2023-04;01053;0302;010530302;H;H;0105301;01501;84;01
ag010758-369506200;pr;a;l;1;19;;1;344;;;0;0;1;0;D;195;46.19842;5.21094;0;;;;;0;E;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0203;010530203;H;H;0105301;01501;84;01
ag010758-378635464;pr;a;l;0;79;;4;832;;;0;0;0;1;C;137;46.20213;5.25278;0;;;;;0;D;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0701;010530701;H;H;0105301;01501;84;01
citya-immobilier-5047-GES00441261-218;pr;a;l;0;19;;1;505;;;0;0;0;0;E;257;46.19915;5.23397;0;;;0.0;;0;D;;;0.0;;;;False;;;Gaz;;Collectif;a;n;;a;2023-04;01053;0302;010530302;H;H;0105301;01501;84;01
ag010758-375926458;pr;a;l;1;124;;5;729;;;0;0;0;0;D;248;46.19999;5.22745;0;;;;;0;D;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0302;010530302;H;H;0105301;01501;84;01
immo-facile-52620607;pr;a;l;0;61;;3;620;;;0;1;1;0;E;288;46.18968;5.22736;0;;;1.0;;0;E;;1.0;;;;;;;;Fioul;Radiateur;Collectif;a;n;8.0;a;2023-04;01053;0401;010530401;H;H;0105301;01501;84;01
citya-immobilier-5047-GES28311031-218;pr;a;l;2;75;;4;634;;;0;1;1;0;D;196;46.19275;5.22505;0;;;0.0;;0;D;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;;a;2023-04;01053;0401;010530401;H;H;0105301;01501;84;01
citya-immobilier-5047-GES15880024-218;pr;a;l;0;66;;3;714;;;0;0;0;1;B;59;46.21154;5.23283;0;3.0;;0.0;;0;B;;;1.0;;;;True;;;Gaz;Radiateur;Collectif;a;n;8.0;a;2023-04;01053;0603;010530603;H;H;0105301;01501;84;01
ag010758-380120974;pr;a;l;1;20;;1;368;;;0;0;1;0;C;123;46.19842;5.21094;0;;;;;0;D;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0203;010530203;H;H;0105301;01501;84;01
immo-facile-52556492;pr;a;l;0;55;;2;497;;;0;0;1;0;C;137;46.20402;5.22642;0;3.0;;;;0;A;;1.0;;;;;;;;Électrique;;Individuel;a;n;13.0;a;2023-04;01053;0101;010530101;H;H;0105301;01501;84;01
laforet-immo-facile-21594375;pr;a;l;0;43;;2;500;;;0;0;0;0;D;158;46.205;5.22463;0;3.0;;;;0;D;;;;;;;;;;Gaz;;Individuel;a;n;;a;2023-04;01053;0101;010530101;H;H;0105301;01501;84;01
immo-facile-52461905;pr;a;l;0;45;;2;527;;;0;1;0;1;D;227;46.20402;5.22642;0;3.0;;;;0;D;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;8.0;a;2023-04;01053;0101;010530101;H;H;0105301;01501;84;01
immo-facile-4048355;pr;a;l;2;31;;2;550;;;0;0;1;0;NS;;46.20563;5.22853;0;;;;False;0;VI;;1.0;;;False;;False;;;Électrique;;Individuel;a;n;15.0;a;2023-04;01053;0101;010530101;H;H;0105301;01501;84;01
laforet-immo-facile-21616755;pr;a;l;0;53;;2;588;;;0;0;0;0;E;271;46.2058;5.22839;0;4.0;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;;a;2023-04;01053;0101;010530101;H;H;0105301;01501;84;01
laforet-immo-facile-21129302;pr;a;l;0;94;;4;870;;;0;0;0;1;D;216;46.20449;5.23032;0;;;;;0;D;;1.0;;;;;;;;Gaz;;Collectif;a;n;15.0;a;2023-04;01053;0102;010530102;H;H;0105301;01501;84;01
immo-facile-adresse-13273194;pr;a;l;0;38;;2;570;;;0;0;1;0;D;493;46.20822;5.22237;0;;;;True;Sud;B;2009.0;1.0;1.0;;True;;True;;;;;Individuel;a;n;;a;2023-04;01053;0102;010530102;H;H;0105301;01501;84;01
ag010758-379745605;pr;a;l;2;30;;1;438;;;0;0;1;0;D;222;46.20286;5.21823;0;;;;;0;D;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0201;010530201;H;H;0105301;01501;84;01
ag010758-381223849;pr;a;l;0;44;;2;449;;;0;0;0;1;VI;;46.20381;5.21586;0;;;;;0;A;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0201;010530201;H;H;0105301;01501;84;01
laforet-immo-facile-21480797;pr;a;l;0;107;;3;960;;;0;0;0;1;C;145;46.20575;5.23047;0;2.0;;1.0;;0;C;2001.0;1.0;1.0;;;;True;;;Gaz;Radiateur;Individuel;a;n;13.0;a;2023-04;01053;0102;010530102;H;H;0105301;01501;84;01
hektor-SALIGNAC2022-386;pr;a;l;3;50;;3;530;;;0;0;1;0;F;351;46.20597;5.23237;0;3.0;;;False;0;C;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;8.0;a;2023-04;01053;0102;010530102;H;H;0105301;01501;84;01
citya-immobilier-5047-GES11640026-218;pr;a;l;3;25;;1;320;;;0;0;1;0;D;216;46.18972;5.24358;0;3.0;;0.0;;0;B;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;;a;2023-04;01053;0402;010530402;H;H;0105301;01501;84;01
laforet-immo-facile-21590179;pr;a;l;1;39;;2;640;;;0;0;1;0;D;37;46.20365;5.22357;0;4.0;;;;0;D;1900.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
ag010758-381356701;pr;a;l;0;28;;1;364;;;0;0;0;1;VI;415;46.20685;5.22274;0;;;;;0;D;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
ag010758-380593120;pr;a;l;3;29;;1;386;;;0;0;0;1;VI;262;46.20685;5.22274;0;;;;;0;C;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
ag010758-378372505;pr;a;l;2;30;;1;360;;;0;0;0;1;VI;238;46.20685;5.22274;0;;;;;0;C;;;;;False;;False;;;;;;a;n;;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
immo-facile-52560098;pr;a;l;4;30;;3;580;;;0;0;1;0;D;183;46.20361;5.22491;0;4.0;;;;0;A;;1.0;;;True;;True;;;Électrique;;Individuel;a;n;15.0;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
immo-facile-52560083;pr;a;l;4;21;;1;480;;;0;0;1;0;D;224;46.20361;5.22491;0;4.0;;;;0;B;;1.0;;;True;;True;;;Électrique;;Individuel;a;n;13.0;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
immo-facile-adresse-13254370;pr;a;l;1;45;;2;480;;;0;0;1;0;D;222;46.20625;5.22344;0;2.0;;;;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
citya-immobilier-5047-GES13560001-218;pr;a;l;0;46;;1;515;;;0;0;1;0;D;185;46.2015;5.22611;0;;;0.0;;0;A;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;;a;2023-04;01053;0103;010530103;H;H;0105301;01501;84;01
citya-immobilier-5047-GES15911113-218;pr;a;l;1;99;;5;1017;;;0;1;1;1;C;293;46.19464;5.22143;0;2.0;;0.0;;0;C;;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;;a;2023-04;01053;0301;010530301;H;H;0105301;01501;84;01
laforet-immo-facile-21538551;pr;a;l;0;66;;3;722;;;0;0;0;0;C;138;46.19988;5.21758;0;;;;;0;C;;;;;;;;;;Gaz;;Individuel;a;n;20.0;a;2023-04;01053;0301;010530301;H;H;0105301;01501;84;01
immo-facile-adresse-13266172;pr;a;l;3;106;;4;1160;;;0;1;0;1;E;288;46.19818;5.21737;0;3.0;;;True;0;E;1970.0;1.0;;;;;True;;;;;Collectif;a;n;;a;2023-04;01053;0301;010530301;H;H;0105301;01501;84;01
ics-chr_CHAROLLOIS_loc-GES28560001-579;pr;m;l;0;119;1000.0;4;940;;;0;0;0;1;D;201;46.35828;4.90515;0;1.0;;0.0;False;0;B;2005.0;;1.0;;;;;;;Électrique;;Individuel;a;n;8.0;m;2023-04;01231;0000;012310000;Z;Z;0123100;01000;84;01
