type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;112;;4;630000;;;2626;0;0;0;0;;41.42164;9.1177;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;5625.0
pr;a;v;0;49;;2;280000;;;1175;0;0;0;0;;41.42164;9.1177;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;5714.29
pr;a;v;0;48;;2;270000;;;1138;0;0;0;0;;41.42164;9.1177;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;5625.0
pr;a;v;0;47;;2;260000;;;1109;0;0;0;0;;41.42164;9.1177;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;5531.91
pr;a;v;0;92;;4;520000;;;2177;0;0;0;0;;41.42164;9.1177;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;5652.17
pr;a;v;0;96;;4;540000;;;2259;0;0;0;0;;41.42164;9.1177;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;5625.0
pr;a;v;0;71;;3;400000;;;1678;0;0;0;0;;41.42164;9.1177;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-04;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;5633.8
pr;m;v;0;85;;4;379000;;;0;0;0;0;0;;42.51138;8.86531;Non;;;;;0;;;;;;;;;;;;;;ca;;m;2020-04;2B049;0000;2B0490000;Z;2B;94.0;;;;;;;4458.82
pr;an;v;0;45;;2;125900;;;0;0;0;0;0;;41.85248;8.80689;0;;True;1.0;;0;;;;;False;False;;False;54.0;;;;;ca;o;a;2020-04;2A228;0000;2A2280000;Z;2A;94.0;;;;;;;2797.78
pr;m;v;0;110;;5;460000;;;1905;0;0;0;0;;41.58311;9.28328;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;2A247;0102;2A2470102;H;2A;94.0;;;;;;;4181.82
pr;m;v;0;68;;4;300000;;;1274;0;0;0;D;179;42.37168;9.52726;Oui;;;;;0;B;;;;;;;;;;;;;a;;m;2020-04;2B313;0000;2B3130000;Z;2B;94.0;;;;;;;4411.76
pr;m;v;0;136;2860.0;6;420000;;;0;0;0;1;VI;;41.58215;9.28098;Oui;;;;;Sud;;;;;;False;;;;;;;;m;n;m;2020-04;2A247;0201;2A2470201;H;2A;94.0;;;;;;;3088.24
pr;m;v;0;95;;5;380000;;;1600;0;0;0;C;121;41.5929;9.2535;Non;;;;;0;A;;;;;;;;;;;;;a;;m;2020-04;2A247;0201;2A2470201;H;2A;94.0;;;;;;;4000.0
pr;m;v;0;110;1350.0;5;460000;;;0;0;0;2;VI;;41.58215;9.28098;Oui;;;1.0;;Sud;;;2.0;;;False;;;;;;;;m;n;m;2020-04;2A247;0201;2A2470201;H;2A;94.0;;;;;;;4181.82
pr;m;v;0;89;;3;240000;;;1031;0;0;0;0;;42.68629;9.42519;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-04;2B033;0201;2B0330201;H;2B;94.0;;;;;;;2696.63
pr;a;v;1;65;;2;172900;;;0;0;0;1;D;207;41.92872;8.73374;Non;5.0;;;True;Nord-Est;C;1955.0;;2.0;;;;False;45.0;880.0;Électrique;Radiateur;Individuel;a;n;a;2020-04;2A004;0102;2A0040102;H;2A;94.0;14.42;9.0;0.065;16.3;128.0;0.074;2660.0
pr;a;pi;0;40;;2;60000;;;263;0;0;0;E;240;42.26446;9.47364;Oui;;;;;0;B;;;;;;;;;;;;;a;;a;2020-04;2B143;0000;2B1430000;Z;2B;94.0;;;;;;;1500.0
pr;an;v;0;22;;1;112450;;;0;0;0;0;0;;42.26446;9.47364;0;;;;False;0;;;;;;False;;False;;;;;;ca;o;a;2020-04;2B143;0000;2B1430000;Z;2B;94.0;;;;;;;5111.36
pr;a;v;1;40;;2;61525;;;0;0;0;1;E;240;42.19894;9.55453;Oui;3.0;;;;0;B;;1.0;;;;;;;;;;;a;n;a;2020-04;2B143;0000;2B1430000;Z;2B;94.0;;;;;;;1538.12
pr;m;pi;0;36;;2;130000;;;582;0;0;0;D;229;42.55474;9.42405;Non;;;;;0;B;;;;;;;;91.0;;;;;a;;m;2020-04;2B042;0101;2B0420101;H;2B;94.0;11.92;1.0;0.04;11.92;1.0;0.04;3611.11
pr;m;v;0;226;950.0;12;568000;;;0;1;0;3;D;176;41.77916;9.39458;Oui;2.0;;6.0;;0;B;;3.0;;;False;;;43.0;;Bois;;;m;n;m;2020-03;2A269;0000;2A2690000;Z;2A;94.0;;;;;;;2513.27
pr;a;v;0;94;;3;567000;;;0;0;0;0;C;133.0;41.58876;9.28692;Non;;;;False;Est;A;2015.0;;;;;;True;;;;;Individuel;a;n;a;2020-03;2A247;0101;2A2470101;H;2A;94.0;;;;14.23;2.0;0.028;6031.91
pr;m;v;0;234;1500.0;7;941000;;;0;0;1;2;C;102;41.59352;9.27575;Non;2.0;;3.0;False;Sud;C;1999.0;1.0;3.0;;;;;;;Électrique;;;a;n;m;2020-03;2A247;0101;2A2470101;H;2A;94.0;;;;;;;4021.37
pr;m;v;0;200;1490.0;8;550000;;;0;0;1;0;C;117;42.16754;8.79435;Non;;;;;0;A;;;;;False;;;;;;;;m;n;m;2020-03;2A348;0000;2A3480000;Z;2A;94.0;;;;;;;2750.0
pr;a;v;0;80;;3;250000;;;0;0;0;1;C;;41.93727;8.75526;Oui;9.0;;;;Ouest;D;1975.0;1.0;;;;;;54.0;1560.0;;;;a;n;a;2020-03;2A004;0802;2A0040802;H;2A;94.0;12.46;2.0;0.048;12.86;109.0;0.049;3125.0
pr;a;v;0;80;;3;250000;;;1039;0;0;0;C;;41.93784;8.75453;Oui;;;;;0;D;;;;;;;;54.0;;;;;a;n;a;2020-03;2A004;0802;2A0040802;H;2A;94.0;12.46;2.0;0.048;12.86;109.0;0.049;3125.0
pr;a;v;4;51;;2;205000;;;0;0;0;0;C;110;41.93888;8.75456;Oui;;;;;0;A;;;;;True;;True;;880.0;;;;a;n;a;2020-03;2A004;0702;2A0040702;H;2A;94.0;13.96;2.0;0.042;16.3;128.0;0.049;4019.61
pr;a;v;5;89;;3;191000;;;0;0;0;0;D;198.0;41.93963;8.75044;Oui;7.0;;1.0;;0;E;;;;;;;True;126.0;1088.0;;;Individuel;a;n;a;2020-03;2A004;0702;2A0040702;H;2A;94.0;11.6;3.0;0.065;12.86;109.0;0.072;2146.07
pr;m;v;0;180;2000.0;7;724325;;;0;0;4;0;C;141;41.68121;9.35862;Non;;;;;0;B;;4.0;;;False;;;;;;;Individuel;m;n;m;2020-03;2A362;0000;2A3620000;Z;2A;94.0;;;;;;;4024.03
pr;m;v;0;90;780.0;5;468701;;;0;0;2;2;D;189.0;41.66781;9.38359;Non;1.0;;1.0;;0;B;;2.0;;;False;;;;;;;Individuel;m;n;m;2020-03;2A362;0000;2A3620000;Z;2A;94.0;;;;;;;5207.79
pr;m;v;0;94;;4;618000;;;0;0;0;0;NS;;41.69675;9.33801;Non;;;;;0;;;;;;False;;;;;;;;m;n;m;2020-03;2A362;0000;2A3620000;Z;2A;94.0;;;;;;;6574.47
pr;m;v;0;115;757.0;5;553000;;;0;0;3;0;NS;;41.70757;9.3196;Oui;;;2.0;;0;;;2.0;;;False;;;45.0;150.0;;;Individuel;m;n;m;2020-03;2A362;0000;2A3620000;Z;2A;94.0;;;;;;;4808.7
pr;m;v;0;112;837.0;4;496000;;;0;0;0;2;NS;;41.70876;9.31344;Oui;;;2.0;;0;;;1.0;;;False;;;41.0;400.0;;;Individuel;m;n;m;2020-03;2A362;0000;2A3620000;Z;2A;94.0;;;;;;;4428.57
pr;m;v;0;250;2000.0;6;1162860;;;0;0;5;0;C;129;41.68549;9.35948;Non;1.0;;;;0;B;;5.0;;;False;;;;;;;Individuel;m;n;m;2020-03;2A362;0000;2A3620000;Z;2A;94.0;;;;;;;4651.44
pr;m;v;0;135;1321.0;5;549000;;;0;0;1;0;C;142;41.69986;9.33669;Non;2.0;;2.0;True;Sud;B;2015.0;2.0;1.0;;;;;;;;Sol;Individuel;a;n;m;2020-03;2A362;0000;2A3620000;Z;2A;94.0;;;;;;;4066.67
pr;m;v;0;200;2470.0;7;682500;;;0;0;3;1;C;110.0;41.84243;8.78108;Non;;;;;Sud;B;;2.0;;;;;;;;;;Individuel;a;n;m;2020-03;2A228;0000;2A2280000;Z;2A;94.0;;;;;;;3412.5
pr;m;v;0;220;1800.0;6;1180000;;;0;0;3;1;NS;;41.8421;8.78446;Non;2.0;;;False;0;;;4.0;;;;;;33.0;500.0;;;;a;n;m;2020-03;2A228;0000;2A2280000;Z;2A;94.0;;;;;;;5363.64
pr;m;v;0;97;;4;580000;;;2399;0;0;0;D;161;41.8273;8.78374;Oui;;;;;0;B;;;;;;;;;;;;;a;n;m;2020-03;2A228;0000;2A2280000;Z;2A;94.0;;;;;;;5979.38
pr;a;v;0;33;;2;145000;;;0;0;0;1;0;;41.8863;8.80992;Oui;1.0;;10.0;;0;;;;;;;;;181.0;59.88;;;;a;n;a;2020-03;2A130;0000;2A1300000;Z;2A;94.0;20.22;4.0;0.055;20.22;4.0;0.055;4393.94
pr;a;v;0;49;;3;290000;;;1241;0;0;0;F;424;41.87678;8.78623;Non;;;;;0;D;;;;;;;;;;;;;a;n;a;2020-03;2A130;0000;2A1300000;Z;2A;94.0;19.64;4.0;0.04;19.64;4.0;0.04;5918.37
pr;a;v;0;19;;1;130000;;;565;0;0;0;E;260;41.8861;8.81416;Oui;;;;;0;B;;;;;;;;;;;;;a;n;a;2020-03;2A130;0000;2A1300000;Z;2A;94.0;23.12;3.0;0.041;23.12;3.0;0.041;6842.11
pr;a;v;0;33;;1;174850;;;0;0;0;0;0;;41.89139;8.8047;0;;;;;Sud;;;;;;;;True;;;;;;a;n;a;2020-03;2A130;0000;2A1300000;Z;2A;94.0;23.12;3.0;0.052;23.12;3.0;0.052;5298.48
pr;m;v;0;222;2200.0;5;1283000;;;0;0;4;0;C;124;41.88742;8.81316;Non;2.0;;6.0;;Ouest;A;;4.0;;;False;;;;;;;Individuel;m;n;m;2020-03;2A130;0000;2A1300000;Z;2A;94.0;;;;;;;5779.28
pr;m;vp;0;240;2500.0;7;1090000;;;0;4;2;1;C;95;41.88638;8.81787;Non;;;;True;Est-Ouest;A;2008.0;4.0;2.0;;;;;;;;;Individuel;a;n;m;2020-03;2A130;0000;2A1300000;Z;2A;94.0;;;;;;;4541.67
pr;a;v;0;64;;3;310000;;;0;0;1;0;A;5.0;41.88317;8.79622;Non;1.0;;;;Sud;A;2019.0;1.0;1.0;;;;False;;;;;Individuel;a;n;a;2020-03;2A130;0000;2A1300000;Z;2A;94.0;19.64;4.0;0.049;19.64;4.0;0.049;4843.75
pr;a;v;0;48;;2;239000;;;0;0;1;0;A;30.0;41.88341;8.78385;Non;1.0;;;;Sud;A;2019.0;1.0;;;;;;;;;;Individuel;a;n;a;2020-03;2A130;0000;2A1300000;Z;2A;94.0;20.22;4.0;0.049;20.22;4.0;0.049;4979.17
pr;a;v;0;68;;3;315000;;;0;0;0;0;NS;;41.88091;8.80469;Non;;;;;0;;;;;;False;;False;;;;;;m;n;a;2020-03;2A130;0000;2A1300000;Z;2A;94.0;19.64;4.0;0.051;19.64;4.0;0.051;4632.35
pr;m;vp;0;145;2500.0;4;1490000;;;0;0;2;1;D;200;42.60858;8.86205;Oui;1.0;;6.0;;0;D;2002.0;3.0;4.0;;;;;;;;;Individuel;a;n;m;2020-03;2B010;0000;2B0100000;Z;2B;94.0;;;;;;;10275.86
pr;m;v;0;151;;4;495000;;;0;0;1;1;0;;42.70602;9.43268;Non;3.0;;2.0;False;0;;1900.0;3.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-03;2B033;0604;2B0330604;H;2B;94.0;;;;;;;3278.15
pr;a;v;0;84;;4;188000;;;0;0;0;0;0;;42.70033;9.44048;Non;;;;False;0;;;;;;;;;;;;;;a;n;a;2020-03;2B033;0604;2B0330604;H;2B;94.0;;;;11.12;15.0;0.06;2238.1
pr;a;v;0;101;;3;280000;;;1188;0;0;0;C;127;42.70325;9.42848;Oui;;;;;0;D;;;;;;;;0.0;;;;;a;n;a;2020-03;2B033;0604;2B0330604;H;2B;94.0;10.53;3.0;0.046;10.57;33.0;0.046;2772.28
pr;m;v;0;66;5780.0;3;756000;;;0;0;1;0;0;;41.68394;9.32293;Non;1.0;;;False;0;;2013.0;1.0;;;;;;;;;;Individuel;a;n;m;2020-03;2A139;0000;2A1390000;Z;2A;94.0;;;;;;;11454.55
pr;m;v;0;70;500.0;3;328000;;;0;0;1;0;NS;;41.6844;9.30052;Non;1.0;;;False;0;;;;;;;;;;;;;;a;n;m;2020-03;2A139;0000;2A1390000;Z;2A;94.0;;;;;;;4685.71
pr;a;v;2;36;;2;165000;;;0;1;1;0;D;201;42.56335;8.75341;Non;4.0;;0.0;;0;B;1991.0;0.0;0.0;;False;;False;9.0;1200.0;Électrique;Radiateur;Individuel;a;n;a;2020-03;2B050;0101;2B0500101;H;2B;94.0;;;;;;;4583.33
pr;a;v;2;61;;3;295000;;;0;0;1;1;D;167.0;42.56335;8.75341;Non;4.0;;0.0;;0;B;1991.0;0.0;1.0;;False;;True;9.0;1012.0;Électrique;Radiateur;Individuel;a;n;a;2020-03;2B050;0101;2B0500101;H;2B;94.0;11.56;1.0;0.029;11.99;2.0;0.03;4836.07
pr;m;vp;0;400;1533.0;12;3578000;;;0;0;0;0;VI;;41.53963;9.29199;Non;1.0;;;;Sud;VI;;;;;;;;;;;;;a;n;m;2020-03;2A247;0202;2A2470202;H;2A;94.0;;;;;;;8945.0
pr;m;v;0;220;5503.0;5;2100000;;;0;0;3;0;C;148;41.53448;9.28224;Non;1.0;;5.0;False;Sud-Est;B;2002.0;3.0;1.0;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-03;2A247;0202;2A2470202;H;2A;94.0;;;;;;;9545.45
pr;m;v;0;145;1300.0;5;727000;;;0;0;1;1;C;123;41.57763;9.22931;Oui;;;5.0;;0;A;;3.0;;;False;;;;;;;Individuel;m;n;m;2020-03;2A247;0202;2A2470202;H;2A;94.0;;;;;;;5013.79
pr;a;v;1;40;;2;115000;;;0;0;1;0;NS;;42.31402;9.53792;Non;1.0;;1.0;;Est;;;;;;False;;False;10.0;300.0;;;Individuel;m;n;a;2020-03;2B087;0000;2B0870000;Z;2B;94.0;;;;;;;2875.0
pr;a;v;3;93;;5;125000;;;0;0;0;0;0;;42.3349;9.48012;0;3.0;;;;Est;;;;;;;;;;;;Convecteur;;a;n;a;2020-03;2B087;0000;2B0870000;Z;2B;94.0;6.99;1.0;0.062;6.99;1.0;0.062;1344.09
pr;m;v;0;30;;2;89000;;;0;0;0;0;VI;;42.03674;8.87767;Non;;;;;0;VI;;;;;;;;;;Électrique;;;a;n;m;2020-03;2A323;0000;2A3230000;Z;2A;94.0;;;;;;;2966.67
pr;a;v;0;61;;3;356000;;;0;0;0;0;0;;42.546;8.75275;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;2B050;0102;2B0500102;H;2B;94.0;12.42;1.0;0.026;11.99;2.0;0.025;5836.07
pr;a;v;0;44;;2;260500;;;0;0;0;0;0;;42.546;8.75275;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;2B050;0102;2B0500102;H;2B;94.0;;;;;;;5920.45
pr;a;v;0;52;;2;243500;;;0;0;0;0;0;;42.546;8.75275;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;2B050;0102;2B0500102;H;2B;94.0;;;;;;;4682.69
pr;a;v;1;24;;1;110000;;;0;0;1;0;D;214.0;42.55491;8.74877;Non;1.0;;1.0;;0;B;;1.0;1.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-03;2B050;0102;2B0500102;H;2B;94.0;19.26;1.0;0.05;19.26;1.0;0.05;4583.33
pr;a;v;0;93;;4;365000;;;0;0;1;1;C;132;42.54925;8.75696;Non;0.0;;0.0;;0;A;2012.0;1.0;0.0;;False;;False;147.0;1440.0;;;;a;n;a;2020-03;2B050;0102;2B0500102;H;2B;94.0;15.38;1.0;0.047;13.44;2.0;0.041;3924.73
pr;m;v;0;220;1300.0;9;1080000;;;0;0;0;0;0;;42.55671;8.75989;0;;;;;Nord-Est;;;;;;;;;;;Électrique;Climatisation révérsible;;a;n;m;2020-03;2B050;0102;2B0500102;H;2B;94.0;;;;;;;4909.09
pr;a;v;0;71;;3;415500;;;0;0;0;0;0;;42.546;8.75275;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;2B050;0102;2B0500102;H;2B;94.0;12.42;1.0;0.025;11.99;2.0;0.025;5852.11
pr;a;v;0;62;;3;287500;;;0;0;0;0;0;;42.546;8.75275;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;2B050;0102;2B0500102;H;2B;94.0;12.42;1.0;0.032;11.99;2.0;0.031;4637.1
pr;a;v;0;44;;2;190000;;;0;0;1;0;0;;41.93824;8.76124;Non;;;1.0;True;0;;;1.0;1.0;;;;;;;;;;a;n;a;2020-03;2A004;0803;2A0040803;H;2A;94.0;17.0;1.0;0.047;16.3;128.0;0.045;4318.18
pr;m;v;0;193;500.0;7;318000;;;0;0;1;0;NS;;41.71715;8.91443;Oui;3.0;;;;0;NS;;;;;;;;;;;;;a;n;m;2020-03;2A189;0000;2A1890000;Z;2A;94.0;;;;;;;1647.67
pr;a;v;0;160;;5;670000;;;2795;0;0;0;0;;41.71681;8.91762;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;2A189;0000;2A1890000;Z;2A;94.0;;;;;;;4187.5
pr;a;v;0;44;;2;130000;;;555;0;0;0;0;;42.366;9.51789;Oui;;;;;0;;;;;;;;;15.0;;;;;a;n;a;2020-03;2B313;0000;2B3130000;Z;2B;94.0;14.29;1.0;0.058;14.29;1.0;0.058;2954.55
pr;a;v;0;44;;2;130000;;;563;0;0;0;0;;42.366;9.51802;Oui;;;;;0;;;;;;;;;15.0;;;;;a;n;a;2020-03;2B313;0000;2B3130000;Z;2B;94.0;14.29;1.0;0.058;14.29;1.0;0.058;2954.55
pr;a;v;0;28;;2;86000;;;0;0;1;0;D;215;42.36902;9.53184;Oui;;;;False;0;B;2007.0;1.0;1.0;;;;;;;;;;a;n;a;2020-03;2B313;0000;2B3130000;Z;2B;94.0;14.29;1.0;0.056;14.29;1.0;0.056;3071.43
pr;a;v;0;75;;3;340000;;;1414;0;0;0;0;;42.48831;9.1168;Oui;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;2B162;0000;2B1620000;Z;2B;94.0;;;;;;;4533.33
pr;m;v;0;170;400.0;5;579600;;;0;0;0;0;VI;;42.69294;9.44575;Non;;;;;0;VI;1993.0;;;;;;;;;;;;a;n;m;2020-03;2B033;0202;2B0330202;H;2B;94.0;;;;12.13;1.0;0.043;3409.41
pr;a;v;0;88;;5;160000;;;709;0;0;0;C;101;42.69123;9.44545;Oui;;;;;0;D;;;;;;;;80.0;;;;;a;n;a;2020-03;2B033;0202;2B0330202;H;2B;94.0;;;;;;;1818.18
pr;a;v;0;72;;3;250000;;;1047;0;0;0;0;;42.70481;9.44195;Oui;;;;;0;;;;;;;;;0.0;;;;;a;n;a;2020-03;2B033;0603;2B0330603;H;2B;94.0;11.24;2.0;0.039;10.57;33.0;0.037;3472.22
pr;m;v;0;130;;4;210000;;;874;0;0;0;0;;42.46864;9.3527;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;2B102;0000;2B1020000;Z;2B;94.0;;;;;;;1615.38
pr;m;v;0;173;;5;410000;;;1736;0;0;0;B;62;42.10326;9.51368;Oui;;;;;0;C;;;;;;;;;;;;;a;n;m;2020-03;2B009;0000;2B0090000;Z;2B;94.0;;;;;;;2369.94
pr;a;v;0;74;;3;210000;;;0;0;0;1;VI;;41.93041;8.73899;Oui;6.0;;;;0;VI;;;;;;;True;18.0;800.0;;;;a;n;a;2020-03;2A004;0102;2A0040102;H;2A;94.0;11.51;2.0;0.049;12.86;109.0;0.054;2837.84
pr;a;v;0;70;;3;165000;;;0;0;0;1;D;187;41.9314;8.73872;Oui;5.0;;;;0;B;;;;;;;False;25.0;592.0;;;;a;n;a;2020-03;2A004;0102;2A0040102;H;2A;94.0;11.51;2.0;0.059;12.86;109.0;0.065;2357.14
pr;a;v;0;115;;3;335000;;;0;3;0;1;E;243.0;41.92855;8.73532;Non;7.0;;1.0;;0;C;1966.0;2.0;;;;;True;;961.0;Électrique;;;a;n;a;2020-03;2A004;0102;2A0040102;H;2A;94.0;11.51;2.0;0.047;12.86;109.0;0.053;2913.04
pr;a;v;0;56;;2;240000;;;1019;0;0;0;0;;41.92893;8.7384;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;2A004;0102;2A0040102;H;2A;94.0;14.42;9.0;0.04;16.3;128.0;0.046;4285.71
pr;a;v;0;88;;3;270000;;;1142;0;0;0;0;;41.9291;8.73799;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;2A004;0102;2A0040102;H;2A;94.0;11.51;2.0;0.045;12.86;109.0;0.05;3068.18
pr;a;v;6;117;;2;260000;;;0;0;0;0;NS;;41.39432;9.1558;Non;;;;False;0;NS;;;;;;;False;;;;;;a;n;a;2020-03;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;2222.22
pr;m;v;0;202;4833.0;9;519950;;;0;0;1;2;C;136;41.40572;9.1625;Non;;;3.0;;Sud;B;;2.0;;;False;;;;;;;Individuel;m;n;m;2020-03;2A041;0000;2A0410000;Z;2A;94.0;;;;;;;2574.01
pr;a;v;0;53;;2;160000;;;697;0;0;0;D;226;42.69728;9.45088;Non;;;;;0;B;;;;;;;;16.0;;;;;a;n;a;2020-03;2B033;0102;2B0330102;H;2B;94.0;13.49;12.0;0.054;13.63;46.0;0.054;3018.87
pr;m;v;0;84;;6;250000;;;1039;0;0;0;B;72;42.97597;9.3758;Oui;;;;;0;A;;;;;;;;;;;;;a;n;m;2020-03;2B107;0000;2B1070000;Z;2B;94.0;;;;;;;2976.19
pr;a;v;0;70;;3;220000;;;0;0;0;0;0;;41.95199;8.805;Non;;;;;0;;;;;;;;;;;;;;ca;o;a;2020-03;2A271;0000;2A2710000;Z;2A;94.0;14.0;3.0;0.053;14.0;3.0;0.053;3142.86
pr;m;v;0;110;2200.0;4;480000;;;0;0;0;2;0;;42.00435;8.8234;Non;1.0;;;False;Sud-Est-Ouest;;2010.0;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-03;2A271;0000;2A2710000;Z;2A;94.0;14.55;1.0;0.04;14.55;1.0;0.04;4363.64
pr;a;v;0;80;;4;250000;;;0;0;0;0;A;33;41.95238;8.80486;Non;5.0;;;;0;B;;;;;;;;;;;;;a;n;a;2020-03;2A271;0000;2A2710000;Z;2A;94.0;12.25;1.0;0.047;12.25;1.0;0.047;3125.0
pr;m;v;0;79;450.0;3;215000;;;0;0;0;0;0;;42.41807;9.50777;Non;;;0.0;;0;;;;;;;;;;;;;;a;n;m;2020-03;2B319;0000;2B3190000;Z;2B;94.0;11.43;1.0;0.05;11.43;1.0;0.05;2721.52
pr;m;v;0;37;30.0;3;135990;;;0;0;1;0;E;248;42.59032;9.50413;Non;1.0;;;;Ouest;C;;1.0;;;False;;;130.0;477.0;Électrique;;Individuel;m;n;m;2020-03;2B042;0102;2B0420102;H;2B;94.0;12.45;3.0;0.041;12.45;3.0;0.041;3675.41
